2022 Federal Election House of Representatives Distribution of Preferences By Division [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:09 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,Elected,HistoricElected,CalculationType,CalculationValue
SA,182,Boothby,3,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Preference Count,1641
SA,182,Boothby,3,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Preference Percent,1.44
SA,182,Boothby,3,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Transfer Count,52
SA,182,Boothby,3,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Transfer Percent,3.6
SA,182,Boothby,3,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Preference Count,0
SA,182,Boothby,3,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Preference Percent,0
SA,182,Boothby,3,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Transfer Count,0
SA,182,Boothby,3,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Transfer Percent,0
SA,182,Boothby,3,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Preference Count,0
SA,182,Boothby,3,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Preference Percent,0
SA,182,Boothby,3,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Transfer Count,-1444
SA,182,Boothby,3,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Transfer Percent,-100
SA,182,Boothby,3,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Preference Count,43480
SA,182,Boothby,3,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Preference Percent,38.24
SA,182,Boothby,3,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Transfer Count,148
SA,182,Boothby,3,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Transfer Percent,10.25
SA,182,Boothby,3,8,37700,DYER,Jo,IND,Independent,N,N,Preference Count,8021
SA,182,Boothby,3,8,37700,DYER,Jo,IND,Independent,N,N,Preference Percent,7.05
SA,182,Boothby,3,8,37700,DYER,Jo,IND,Independent,N,N,Transfer Count,245
SA,182,Boothby,3,8,37700,DYER,Jo,IND,Independent,N,N,Transfer Percent,16.97
SA,182,Boothby,3,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Preference Count,37055
SA,182,Boothby,3,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Preference Percent,32.59
SA,182,Boothby,3,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Transfer Count,247
SA,182,Boothby,3,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Transfer Percent,17.11
SA,182,Boothby,3,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Preference Count,2670
SA,182,Boothby,3,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Preference Percent,2.35
SA,182,Boothby,3,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Transfer Count,90
SA,182,Boothby,3,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,6.23
SA,182,Boothby,4,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Preference Count,18204
SA,182,Boothby,4,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Preference Percent,16.01
SA,182,Boothby,4,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Transfer Count,198
SA,182,Boothby,4,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Transfer Percent,12.07
SA,182,Boothby,4,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Preference Count,3146
SA,182,Boothby,4,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Preference Percent,2.77
SA,182,Boothby,4,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Transfer Count,312
SA,182,Boothby,4,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Transfer Percent,19.01
SA,182,Boothby,4,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Preference Count,0
SA,182,Boothby,4,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Preference Percent,0
SA,182,Boothby,4,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Transfer Count,0
SA,182,Boothby,4,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Transfer Percent,0
SA,182,Boothby,4,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Preference Count,0
SA,182,Boothby,4,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Preference Percent,0
SA,182,Boothby,4,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Transfer Count,-1641
SA,182,Boothby,4,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Transfer Percent,-100
SA,182,Boothby,4,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Preference Count,0
SA,182,Boothby,4,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Preference Percent,0
SA,182,Boothby,4,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Transfer Count,0
SA,182,Boothby,4,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Transfer Percent,0
SA,182,Boothby,4,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Preference Count,0
SA,182,Boothby,4,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Preference Percent,0
SA,182,Boothby,4,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Transfer Count,0
SA,182,Boothby,4,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Transfer Percent,0
SA,182,Boothby,4,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Preference Count,44013
SA,182,Boothby,4,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Preference Percent,38.71
SA,182,Boothby,4,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Transfer Count,533
SA,182,Boothby,4,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Transfer Percent,32.48
SA,182,Boothby,4,8,37700,DYER,Jo,IND,Independent,N,N,Preference Count,8156
SA,182,Boothby,4,8,37700,DYER,Jo,IND,Independent,N,N,Preference Percent,7.17
SA,182,Boothby,4,8,37700,DYER,Jo,IND,Independent,N,N,Transfer Count,135
SA,182,Boothby,4,8,37700,DYER,Jo,IND,Independent,N,N,Transfer Percent,8.23
SA,182,Boothby,4,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Preference Count,37136
SA,182,Boothby,4,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Preference Percent,32.66
SA,182,Boothby,4,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Transfer Count,81
SA,182,Boothby,4,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Transfer Percent,4.94
SA,182,Boothby,4,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Preference Count,3052
SA,182,Boothby,4,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Preference Percent,2.68
SA,182,Boothby,4,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Transfer Count,382
SA,182,Boothby,4,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,23.28
SA,182,Boothby,5,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Preference Count,18385
SA,182,Boothby,5,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Preference Percent,16.17
SA,182,Boothby,5,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Transfer Count,181
SA,182,Boothby,5,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Transfer Percent,5.93
SA,182,Boothby,5,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Preference Count,4817
SA,182,Boothby,5,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Preference Percent,4.24
SA,182,Boothby,5,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Transfer Count,1671
SA,182,Boothby,5,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Transfer Percent,54.75
SA,182,Boothby,5,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Preference Count,0
SA,182,Boothby,5,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Preference Percent,0
SA,182,Boothby,5,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Transfer Count,0
SA,182,Boothby,5,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Transfer Percent,0
SA,182,Boothby,5,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Preference Count,0
SA,182,Boothby,5,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Preference Percent,0
SA,182,Boothby,5,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Transfer Count,0
SA,182,Boothby,5,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Transfer Percent,0
SA,182,Boothby,5,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Preference Count,0
SA,182,Boothby,5,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Preference Percent,0
SA,182,Boothby,5,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Transfer Count,0
SA,182,Boothby,5,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Transfer Percent,0
SA,182,Boothby,5,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Preference Count,0
SA,182,Boothby,5,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Preference Percent,0
SA,182,Boothby,5,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Transfer Count,0
SA,182,Boothby,5,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Transfer Percent,0
SA,182,Boothby,5,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Preference Count,44430
SA,182,Boothby,5,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Preference Percent,39.07
SA,182,Boothby,5,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Transfer Count,417
SA,182,Boothby,5,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Transfer Percent,13.66
SA,182,Boothby,5,8,37700,DYER,Jo,IND,Independent,N,N,Preference Count,8695
SA,182,Boothby,5,8,37700,DYER,Jo,IND,Independent,N,N,Preference Percent,7.65
SA,182,Boothby,5,8,37700,DYER,Jo,IND,Independent,N,N,Transfer Count,539
SA,182,Boothby,5,8,37700,DYER,Jo,IND,Independent,N,N,Transfer Percent,17.66
SA,182,Boothby,5,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Preference Count,37380
SA,182,Boothby,5,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Preference Percent,32.87
SA,182,Boothby,5,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Transfer Count,244
SA,182,Boothby,5,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Transfer Percent,7.99
SA,182,Boothby,5,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Preference Count,0
SA,182,Boothby,5,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0
SA,182,Boothby,5,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Transfer Count,-3052
SA,182,Boothby,5,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,-100
SA,182,Boothby,6,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Preference Count,19121
SA,182,Boothby,6,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Preference Percent,16.82
SA,182,Boothby,6,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Transfer Count,736
SA,182,Boothby,6,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Transfer Percent,15.28
SA,182,Boothby,6,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Preference Count,0
SA,182,Boothby,6,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Preference Percent,0
SA,182,Boothby,6,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Transfer Count,-4817
SA,182,Boothby,6,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Transfer Percent,-100
SA,182,Boothby,6,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Preference Count,0
SA,182,Boothby,6,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Preference Percent,0
SA,182,Boothby,6,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Transfer Count,0
SA,182,Boothby,6,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Transfer Percent,0
SA,182,Boothby,6,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Preference Count,0
SA,182,Boothby,6,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Preference Percent,0
SA,182,Boothby,6,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Transfer Count,0
SA,182,Boothby,6,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Transfer Percent,0
SA,182,Boothby,6,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Preference Count,0
SA,182,Boothby,6,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Preference Percent,0
SA,182,Boothby,6,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Transfer Count,0
SA,182,Boothby,6,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Transfer Percent,0
SA,182,Boothby,6,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Preference Count,0
SA,182,Boothby,6,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Preference Percent,0
SA,182,Boothby,6,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Transfer Count,0
SA,182,Boothby,6,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Transfer Percent,0
SA,182,Boothby,6,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Preference Count,46165
SA,182,Boothby,6,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Preference Percent,40.6
SA,182,Boothby,6,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Transfer Count,1735
SA,182,Boothby,6,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Transfer Percent,36.02
SA,182,Boothby,6,8,37700,DYER,Jo,IND,Independent,N,N,Preference Count,10638
SA,182,Boothby,6,8,37700,DYER,Jo,IND,Independent,N,N,Preference Percent,9.36
SA,182,Boothby,6,8,37700,DYER,Jo,IND,Independent,N,N,Transfer Count,1943
SA,182,Boothby,6,8,37700,DYER,Jo,IND,Independent,N,N,Transfer Percent,40.34
SA,182,Boothby,6,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Preference Count,37783
SA,182,Boothby,6,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Preference Percent,33.23
SA,182,Boothby,6,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Transfer Count,403
SA,182,Boothby,6,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Transfer Percent,8.37
SA,182,Boothby,6,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Preference Count,0
SA,182,Boothby,6,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0
SA,182,Boothby,6,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
SA,182,Boothby,6,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
SA,182,Boothby,7,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Preference Count,24569
SA,182,Boothby,7,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Preference Percent,21.61
SA,182,Boothby,7,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Transfer Count,5448
SA,182,Boothby,7,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Transfer Percent,51.21
SA,182,Boothby,7,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Preference Count,0
SA,182,Boothby,7,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Preference Percent,0
SA,182,Boothby,7,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Transfer Count,0
SA,182,Boothby,7,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Transfer Percent,0
SA,182,Boothby,7,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Preference Count,0
SA,182,Boothby,7,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Preference Percent,0
SA,182,Boothby,7,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Transfer Count,0
SA,182,Boothby,7,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Transfer Percent,0
SA,182,Boothby,7,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Preference Count,0
SA,182,Boothby,7,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Preference Percent,0
SA,182,Boothby,7,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Transfer Count,0
SA,182,Boothby,7,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Transfer Percent,0
SA,182,Boothby,7,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Preference Count,0
SA,182,Boothby,7,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Preference Percent,0
SA,182,Boothby,7,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Transfer Count,0
SA,182,Boothby,7,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Transfer Percent,0
SA,182,Boothby,7,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Preference Count,0
SA,182,Boothby,7,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Preference Percent,0
SA,182,Boothby,7,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Transfer Count,0
SA,182,Boothby,7,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Transfer Percent,0
SA,182,Boothby,7,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Preference Count,48338
SA,182,Boothby,7,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Preference Percent,42.51
SA,182,Boothby,7,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Transfer Count,2173
SA,182,Boothby,7,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Transfer Percent,20.43
SA,182,Boothby,7,8,37700,DYER,Jo,IND,Independent,N,N,Preference Count,0
SA,182,Boothby,7,8,37700,DYER,Jo,IND,Independent,N,N,Preference Percent,0
SA,182,Boothby,7,8,37700,DYER,Jo,IND,Independent,N,N,Transfer Count,-10638
SA,182,Boothby,7,8,37700,DYER,Jo,IND,Independent,N,N,Transfer Percent,-100
SA,182,Boothby,7,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Preference Count,40800
SA,182,Boothby,7,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Preference Percent,35.88
SA,182,Boothby,7,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Transfer Count,3017
SA,182,Boothby,7,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Transfer Percent,28.36
SA,182,Boothby,7,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Preference Count,0
SA,182,Boothby,7,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0
SA,182,Boothby,7,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
SA,182,Boothby,7,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
SA,182,Boothby,8,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Preference Count,0
SA,182,Boothby,8,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Preference Percent,0
SA,182,Boothby,8,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Transfer Count,-24569
SA,182,Boothby,8,1,36472,CARTER,Jeremy,GRN,The Greens,N,N,Transfer Percent,-100
SA,182,Boothby,8,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Preference Count,0
SA,182,Boothby,8,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Preference Percent,0
SA,182,Boothby,8,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Transfer Count,0
SA,182,Boothby,8,2,36100,CLARK,Graeme,UAPP,United Australia Party,N,N,Transfer Percent,0
SA,182,Boothby,8,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Preference Count,0
SA,182,Boothby,8,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Preference Percent,0
SA,182,Boothby,8,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Transfer Count,0
SA,182,Boothby,8,3,37718,HARRIS,Peter,CYA,Australian Federation Party,N,N,Transfer Percent,0
SA,182,Boothby,8,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Preference Count,0
SA,182,Boothby,8,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Preference Percent,0
SA,182,Boothby,8,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Transfer Count,0
SA,182,Boothby,8,4,36915,NIKOLIC,Aleksandra,LDP,Liberal Democrats,N,N,Transfer Percent,0
SA,182,Boothby,8,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Preference Count,0
SA,182,Boothby,8,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Preference Percent,0
SA,182,Boothby,8,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Transfer Count,0
SA,182,Boothby,8,5,37734,BUSUTTIL,Paul,IND,Independent,N,N,Transfer Percent,0
SA,182,Boothby,8,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Preference Count,0
SA,182,Boothby,8,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Preference Percent,0
SA,182,Boothby,8,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Transfer Count,0
SA,182,Boothby,8,6,36600,BRAY,Frankie,AJP,Animal Justice Party,N,N,Transfer Percent,0
SA,182,Boothby,8,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Preference Count,53128
SA,182,Boothby,8,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Preference Percent,46.72
SA,182,Boothby,8,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Transfer Count,4790
SA,182,Boothby,8,7,37059,SWIFT,Rachel,LP,Liberal,N,N,Transfer Percent,19.5
SA,182,Boothby,8,8,37700,DYER,Jo,IND,Independent,N,N,Preference Count,0
SA,182,Boothby,8,8,37700,DYER,Jo,IND,Independent,N,N,Preference Percent,0
SA,182,Boothby,8,8,37700,DYER,Jo,IND,Independent,N,N,Transfer Count,0
SA,182,Boothby,8,8,37700,DYER,Jo,IND,Independent,N,N,Transfer Percent,0
SA,182,Boothby,8,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Preference Count,60579
SA,182,Boothby,8,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Preference Percent,53.28
SA,182,Boothby,8,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Transfer Count,19779
SA,182,Boothby,8,9,36979,MILLER-FROST,Louise,ALP,Australian Labor Party,Y,N,Transfer Percent,80.5
SA,182,Boothby,8,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Preference Count,0
SA,182,Boothby,8,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0
SA,182,Boothby,8,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
SA,182,Boothby,8,10,36872,COUCH,Bob,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
SA,183,Grey,0,1,36476,WHITE,Tim,GRN,The Greens,N,N,Preference Count,6994
SA,183,Grey,0,1,36476,WHITE,Tim,GRN,The Greens,N,N,Preference Percent,6.78
SA,183,Grey,0,1,36476,WHITE,Tim,GRN,The Greens,N,N,Transfer Count,0
SA,183,Grey,0,1,36476,WHITE,Tim,GRN,The Greens,N,N,Transfer Percent,0
SA,183,Grey,0,2,36099,WATERS,Suzanne,UAPP,United Australia Party,N,N,Preference Count,5781
SA,183,Grey,0,2,36099,WATERS,Suzanne,UAPP,United Australia Party,N,N,Preference Percent,5.61
SA,183,Grey,0,2,36099,WATERS,Suzanne,UAPP,United Australia Party,N,N,Transfer Count,0
SA,183,Grey,0,2,36099,WATERS,Suzanne,UAPP,United Australia Party,N,N,Transfer Percent,0
SA,183,Grey,0,3,36911,MILLER,Peter,LDP,Liberal Democrats,N,N,Preference Count,1427
SA,183,Grey,0,3,36911,MILLER,Peter,LDP,Liberal Democrats,N,N,Preference Percent,1.38
SA,183,Grey,0,3,36911,MILLER,Peter,LDP,Liberal Democrats,N,N,Transfer Count,0
SA,183,Grey,0,3,36911,MILLER,Peter,LDP,Liberal Democrats,N,N,Transfer Percent,0
SA,183,Grey,0,4,37725,HABERMANN,Liz,IND,Independent,N,N,Preference Count,11613
SA,183,Grey,0,4,37725,HABERMANN,Liz,IND,Independent,N,N,Preference Percent,11.26
SA,183,Grey,0,4,37725,HABERMANN,Liz,IND,Independent,N,N,Transfer Count,0
SA,183,Grey,0,4,37725,HABERMANN,Liz,IND,Independent,N,N,Transfer Percent,0
SA,183,Grey,0,5,36978,WATSON,Julie,ALP,Australian Labor Party,N,N,Preference Count,22068
SA,183,Grey,0,5,36978,WATSON,Julie,ALP,Australian Labor Party,N,N,Preference Percent,21.4
SA,183,Grey,0,5,36978,WATSON,Julie,ALP,Australian Labor Party,N,N,Transfer Count,0
SA,183,Grey,0,5,36978,WATSON,Julie,ALP,Australian Labor Party,N,N,Transfer Percent,0
SA,183,Grey,0,6,36877,WHITE,Kerry Ann,ON,Pauline Hanson's One Nation,N,N,Preference Count,6452
SA,183,Grey,0,6,36877,WHITE,Kerry Ann,ON,Pauline Hanson's One Nation,N,N,Preference Percent,6.26
SA,183,Grey,0,6,36877,WHITE,Kerry Ann,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
SA,183,Grey,0,6,36877,WHITE,Kerry Ann,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
SA,183,Grey,0,7,37715,DEMPSEY,Tracey,CYA,Australian Federation Party,N,N,Preference Count,721
SA,183,Grey,0,7,37715,DEMPSEY,Tracey,CYA,Australian Federation Party,N,N,Preference Percent,0.7
SA,183,Grey,0,7,37715,DEMPSEY,Tracey,CYA,Australian Federation Party,N,N,Transfer Count,0
SA,183,Grey,0,7,37715,DEMPSEY,Tracey,CYA,Australian Federation Party,N,N,Transfer Percent,0
SA,183,Grey,0,8,32089,CARMODY,Richard,IND,Independent,N,N,Preference Count,1332
SA,183,Grey,0,8,32089,CARMODY,Richard,IND,Independent,N,N,Preference Percent,1.29
SA,183,Grey,0,8,32089,CARMODY,Richard,IND,Independent,N,N,Transfer Count,0
SA,183,Grey,0,8,32089,CARMODY,Richard,IND,Independent,N,N,Transfer Percent,0
