CED_CODE_2021,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
CED601,1777,2332,5491,4991,5493,4570,1077,97,8,25843,1163,619,1493,1314,1384,2624,5230,3525,1472,18829,117,182,351,286,254,299,343,313,232,2384,3058,3144,7329,6593,7136,7501,6654,3935,1718,47053,566,2270,6588,5805,6395,4832,916,80,8,27454,1977,1858,3768,3404,3363,3372,1356,196,17,19315,162,149,515,336,375,490,150,16,3,2194,67,114,233,117,136,98,33,15,6,821,2773,4393,11100,9658,10264,8789,2459,306,32,49782,145,351,500,286,292,214,38,5,0,1841,371,243,285,162,163,175,41,5,0,1446,520,592,782,447,452,390,79,12,0,3284,3297,4989,11888,10111,10719,9184,2537,311,32,53063,2633,1158,2282,2007,2348,4645,9638,6512,2375,33591,277,411,799,596,586,630,678,544,368,4888,6207,6556,14964,12708,13653,14468,12847,7370,2770,91537
CED602,1666,2134,4777,4613,5380,4622,1030,109,10,24338,1116,494,1375,1224,1523,3223,5911,3787,1522,20176,139,147,349,305,335,372,416,371,163,2582,2928,2772,6500,6138,7236,8221,7347,4264,1689,47095,714,2351,5671,5266,6228,4999,968,73,5,26289,1998,1398,3048,2987,3223,3460,1291,204,16,17639,101,160,582,388,486,616,141,30,3,2497,66,100,174,132,163,133,61,34,8,875,2884,4014,9479,8778,10095,9209,2462,346,34,47298,153,257,366,267,292,237,26,0,0,1607,240,139,181,162,174,195,34,6,0,1131,390,396,552,428,463,434,60,6,0,2733,3280,4405,10028,9203,10565,9644,2520,355,34,50034,2415,864,1987,1881,2662,5414,10991,7125,2447,35782,305,299,708,675,735,780,822,658,305,5278,5992,5572,12722,11759,13960,15839,14331,8134,2782,91094
CED603,1578,2868,8247,5832,5459,4226,1102,105,5,29424,1249,752,1581,1137,1114,2295,4511,3189,1542,17364,108,155,461,289,237,242,253,229,153,2136,2932,3775,10293,7252,6815,6760,5870,3519,1705,48924,274,1914,8808,6665,6650,4511,809,58,0,29687,1891,2724,6201,4052,3213,3072,1399,217,10,22773,113,188,581,446,367,398,137,19,0,2259,34,98,333,123,99,71,30,6,4,801,2314,4915,15924,11285,10325,8048,2381,301,13,55519,111,363,850,341,223,193,27,0,0,2109,507,424,592,227,158,144,47,0,0,2101,622,784,1444,564,379,333,74,0,0,4212,2933,5703,17370,11847,10705,8387,2459,305,13,59728,2786,1523,2705,1834,1968,4089,8138,5591,2451,31090,211,297,975,591,526,494,488,407,224,4212,5932,7520,21049,14278,13199,12972,11082,6307,2691,95028
CED604,1547,2085,5974,6052,5804,4714,1040,94,11,27319,1188,473,1131,1098,1133,2741,5626,3585,1457,18421,89,108,289,251,232,257,296,276,168,1977,2822,2664,7396,7409,7173,7720,6962,3953,1633,47724,505,1962,6664,6864,7055,4784,741,67,3,28647,1807,1781,3987,4077,3490,3569,1449,163,14,20340,116,133,624,482,416,512,160,16,0,2465,47,86,209,131,111,87,44,15,5,732,2473,3963,11482,11558,11075,8955,2393,268,22,52187,143,263,454,231,185,160,17,0,0,1458,466,191,270,161,131,145,40,0,7,1404,606,453,724,393,317,309,51,5,4,2865,3083,4413,12202,11953,11390,9264,2439,267,26,55050,2656,928,1874,1842,1936,4821,10310,6632,2343,33338,209,228,571,509,469,553,588,486,286,3896,5949,5570,14651,14301,13797,14636,13331,7388,2652,92283
CED605,1443,2131,4953,4969,5523,4905,1159,140,16,25219,1132,518,1351,1239,1539,3366,5851,3267,1063,19329,172,167,381,366,370,462,434,324,107,2781,2752,2816,6685,6575,7429,8725,7440,3725,1182,47331,670,2322,5897,5775,6392,5316,1109,112,13,27615,1664,1397,3115,3249,3445,3838,1440,243,16,18402,117,157,574,433,461,599,194,30,5,2573,75,126,203,182,194,155,72,26,5,1031,2529,3998,9792,9634,10487,9901,2816,411,44,49615,172,290,354,251,273,241,36,0,0,1623,276,154,199,163,153,215,53,5,0,1212,451,445,554,416,428,454,85,7,3,2834,2979,4444,10346,10054,10917,10352,2899,416,44,52456,2529,910,1937,1911,2693,5971,11378,6387,1852,35573,382,327,759,741,776,950,960,616,195,5704,5886,5683,13043,12707,14386,17274,15236,7415,2097,93730
CED694,20,20,49,44,29,30,5,0,0,194,24,22,29,37,31,49,36,10,0,244,10,7,11,24,17,22,26,5,0,122,48,53,92,97,78,98,72,13,4,561,3,17,43,35,30,15,3,0,0,149,7,21,22,29,29,16,4,0,0,126,3,3,11,5,0,10,0,0,0,26,0,0,0,0,3,0,0,0,0,10,12,33,79,69,63,42,9,0,0,309,12,21,17,12,22,4,0,4,0,94,9,7,12,9,3,12,0,0,0,46,18,27,32,17,25,14,0,4,0,139,31,58,109,85,90,54,13,4,0,445,42,43,64,65,75,93,77,22,3,485,19,16,49,54,41,50,71,11,0,314,95,119,228,198,203,199,163,31,3,1248
CED697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,4,7,0,0,0,0,19
CED701,1432,2128,6427,5668,4950,3565,891,72,7,25142,2184,1578,3228,2520,2001,2036,2053,848,249,16694,309,368,1023,839,745,630,359,120,17,4407,3929,4074,10676,9022,7699,6227,3300,1038,274,46241,889,2797,8615,7663,7056,5137,1215,100,3,33480,1305,928,2315,2360,1724,1511,636,86,3,10868,86,159,699,522,465,415,148,12,0,2506,90,147,325,248,206,138,65,15,0,1237,2375,4037,11958,10791,9454,7201,2063,216,14,48087,284,410,708,476,367,211,35,3,4,2494,227,156,278,207,138,105,29,12,0,1154,510,568,979,687,506,316,71,11,4,3654,2885,4605,12938,11479,9958,7514,2130,225,11,51742,4695,3255,6223,4857,3906,3734,4126,1745,429,32967,685,813,2157,1766,1625,1414,806,281,36,9581,8269,8667,21315,18101,15487,12661,7067,2251,475,94284
CED702,1558,2574,8688,7140,5660,3792,967,81,0,30464,1114,462,1407,1157,876,1380,2382,1258,326,10370,232,300,956,734,537,407,250,147,59,3617,2906,3334,11046,9025,7079,5579,3594,1488,389,44458,555,3014,11430,10037,8530,5563,1242,83,12,40459,1879,1745,3999,3006,2026,1572,780,100,4,15101,106,180,827,613,450,442,131,8,0,2750,72,133,358,206,155,119,32,9,7,1083,2608,5071,16613,13857,11155,7691,2188,204,18,59400,154,223,422,285,224,194,37,4,0,1545,315,142,227,139,107,85,39,6,0,1050,462,368,649,423,324,285,73,3,0,2591,3075,5439,17260,14276,11480,7975,2260,211,18,61987,2349,887,2021,1673,1482,2415,4523,2456,572,18377,461,713,2013,1527,1223,904,569,259,102,7776,5886,7041,21288,17478,14186,11290,7353,2927,696,88143
CED794,17,29,115,69,60,25,5,0,0,320,24,36,119,99,91,145,79,13,4,605,27,39,130,96,128,107,28,0,0,558,64,99,364,268,280,279,114,17,4,1486,9,21,97,58,34,24,4,0,0,252,8,7,40,31,20,17,9,0,0,132,0,0,25,24,23,5,5,0,0,92,0,0,10,11,0,3,0,0,0,27,13,34,175,126,84,53,22,0,0,500,3,13,33,18,16,12,4,0,0,85,0,0,10,10,7,10,0,0,0,37,7,14,36,26,19,17,0,0,0,127,15,50,213,153,112,67,21,0,0,633,35,55,216,195,209,290,216,32,3,1251,43,81,228,227,277,225,82,14,0,1174,95,183,661,573,591,579,318,49,7,3052
CED797,0,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,11,0,5,13,10,10,9,0,0,0,46,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,5,16,10,10,9,0,0,0,56,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,16,10,10,7,0,0,0,63,0,0,0,5,5,0,0,0,0,8,6,0,6,4,4,3,0,0,0,21,4,6,23,22,19,17,0,0,0,94
CED801,2431,3741,9700,9616,8648,5874,1291,126,10,41436,1398,442,1197,1191,1164,3382,5961,3806,1363,19904,110,143,406,342,272,232,264,245,177,2179,3939,4321,11299,11153,10085,9486,7512,4174,1547,63515,738,3974,13409,13488,12730,7605,1283,74,9,53312,3253,2810,4104,4395,3316,3167,1448,248,10,22759,176,231,1112,881,584,632,194,23,0,3846,32,107,285,190,124,63,22,6,5,838,4205,7129,18916,18960,16761,11476,2943,348,23,80752,125,244,365,286,229,187,31,0,0,1464,634,193,188,140,134,144,59,8,0,1504,758,435,551,427,363,332,88,10,0,2966,4962,7567,19466,19386,17121,11802,3029,358,28,83717,3183,944,1981,1831,1979,5779,10653,6840,2298,35483,245,308,870,716,575,490,489,450,293,4443,8395,8820,22319,21933,19674,18075,14171,7647,2617,123643
CED802,2915,6160,11549,8851,7263,4564,1188,144,19,42647,1517,948,1202,943,1029,2566,4699,3482,1772,18157,342,536,700,414,312,262,290,208,186,3254,4775,7639,13449,10210,8603,7392,6187,3827,1970,64056,785,5078,16645,12595,11016,6078,1112,94,0,53403,3418,5444,4840,3830,2741,2486,1355,265,36,24421,329,401,918,822,479,452,152,17,6,3584,59,145,259,110,86,42,23,9,5,735,4590,11071,22656,17355,14326,9059,2645,387,45,82142,71,220,448,285,223,180,32,3,0,1459,738,482,283,147,93,125,55,9,0,1930,809,705,727,432,312,303,85,11,0,3385,5397,11772,23389,17789,14637,9359,2731,397,47,85525,3286,2023,2181,1454,1705,4519,8417,6156,2860,32600,637,1123,1522,951,697,638,591,402,293,6849,9325,14923,27091,20191,17042,14515,11733,6954,3198,124971
CED803,2588,4357,11899,11715,8331,4111,882,52,5,43932,1549,671,1875,1666,1222,2538,4461,2501,755,17243,119,201,577,413,276,172,163,104,62,2091,4251,5231,14345,13794,9833,6818,5508,2661,821,63262,693,4180,16147,17032,12769,5669,875,37,5,57398,3183,3579,5880,5410,3313,2174,932,115,3,24590,213,253,1070,960,575,439,135,12,10,3658,44,145,409,234,156,72,23,4,0,1078,4132,8151,23506,23633,16804,8348,1963,172,9,86733,133,279,578,359,261,177,24,0,0,1804,682,295,307,209,130,120,46,6,0,1789,819,573,886,563,387,292,71,4,0,3593,4946,8726,24394,24200,17191,8641,2034,174,9,90320,3484,1378,2803,2355,1965,4187,7760,4562,1314,29801,263,439,1215,886,601,361,290,198,94,4345,8696,10540,28413,27449,19759,13189,10079,4928,1420,124469
CED894,22,23,32,19,16,17,0,0,0,129,21,14,8,13,5,14,7,4,0,88,0,4,7,7,7,8,7,0,0,35,37,40,53,33,30,35,10,8,0,249,8,17,35,20,18,9,0,0,0,108,13,20,17,8,7,10,0,0,0,83,6,0,7,4,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,22,36,59,38,32,23,3,0,0,216,4,4,10,9,0,0,0,0,0,32,7,7,4,0,3,0,0,0,0,17,8,14,7,9,6,0,0,0,0,48,34,50,71,47,36,26,3,0,0,264,25,26,24,21,15,32,21,8,0,169,0,9,21,35,29,22,16,5,0,129,58,82,108,104,77,78,34,10,4,560
CED897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED994,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,11
CED997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
