CED_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,12
CED501,10,0,3,0,5907,5919,135,12,4,0,5601,5752,3798,269,250,13,8608,12933,7295,628,778,18,4153,12883,7069,716,1414,77,2434,11702,6248,530,1567,185,1256,9784,4391,285,1063,325,389,6453,2515,125,385,442,91,3570,559,20,76,350,22,1033,32018,2580,5550,1410,28467,70029,0,0,3,0,5479,5488,246,24,9,4,5092,5382,5103,460,351,17,7320,13245,7677,877,1080,80,3507,13219,6945,823,1928,224,1945,11859,5854,604,2078,533,839,9901,4120,303,1394,1099,259,7174,1813,83,547,1443,63,3951,289,9,93,1050,14,1466,32050,3184,7474,4440,24525,71674,14,0,7,0,11383,11407,381,33,8,5,10696,11132,8897,726,601,34,15926,26178,14973,1510,1860,97,7659,26097,14012,1538,3339,295,4379,23560,12096,1137,3643,719,2095,19691,8511,585,2456,1423,648,13616,4331,211,937,1887,160,7519,849,25,172,1403,43,2499,64069,5765,13021,5853,52989,141699
CED502,14,0,4,5,5396,5412,168,14,8,5,5580,5773,4542,211,172,16,8116,13049,9606,549,735,22,3927,14844,6688,580,1168,75,2586,11100,5329,449,1432,163,1322,8697,4488,296,1044,312,480,6621,2245,115,359,387,132,3248,534,15,74,297,23,940,33614,2239,4993,1280,27563,69692,9,4,0,4,5224,5243,441,43,9,4,5084,5587,6635,408,346,24,6619,14034,9532,715,1004,100,3252,14600,6177,714,1567,258,1947,10672,5123,537,2021,610,838,9131,3948,300,1482,1268,284,7289,1580,75,503,1481,75,3728,271,12,107,1021,24,1437,33724,2810,7046,4778,23361,71717,26,4,0,6,10616,10650,613,56,16,8,10668,11357,11176,617,523,36,14738,27081,19138,1267,1735,121,7184,29443,12869,1303,2735,336,4538,21774,10456,988,3454,782,2162,17836,8434,595,2526,1584,769,13916,3827,192,868,1878,209,6976,804,28,176,1319,50,2379,67342,5052,12037,6062,50930,141417
CED503,0,5,0,0,4624,4627,101,0,0,4,3886,3996,2552,184,146,5,5483,8367,5128,416,583,16,3077,9227,5867,566,1207,69,2124,9837,6551,467,1606,170,1186,9973,6692,385,1578,399,489,9539,4142,165,590,599,128,5629,925,22,83,510,33,1571,31965,2211,5792,1773,21024,62773,4,0,0,0,4587,4599,205,22,6,3,3785,4013,3596,353,280,22,5061,9309,5663,616,831,59,2690,9854,6056,641,1724,193,1696,10309,6674,557,2114,517,886,10745,6425,346,1711,1274,303,10067,3083,107,704,1808,81,5780,491,18,131,1453,24,2108,32185,2654,7502,5323,19110,66779,3,5,0,0,9206,9221,305,24,4,5,7669,8011,6152,534,422,23,10544,17675,10792,1035,1420,76,5766,19084,11920,1210,2938,259,3820,20147,13222,1015,3722,684,2076,20723,13124,732,3288,1675,789,19607,7224,274,1290,2406,212,11411,1418,32,213,1957,54,3679,64154,4865,13293,7094,40139,129549
CED504,12,0,5,4,5085,5106,162,10,6,0,5810,5990,4077,198,207,18,8883,13385,7211,512,669,20,4273,12690,6480,553,1211,66,2675,10984,6673,520,1492,157,1489,10324,5690,366,1154,349,556,8118,3151,137,509,464,165,4419,809,36,68,358,33,1300,34267,2329,5315,1445,28968,72324,17,0,0,0,4863,4881,380,31,16,3,5175,5609,5530,393,348,22,7151,13440,7639,655,1025,80,3280,12680,6489,730,1796,238,2039,11288,6460,586,2182,650,1137,11010,5129,325,1805,1437,491,9184,2236,86,797,1821,126,5066,375,15,155,1358,20,1937,34257,2820,8110,5610,24282,75084,25,3,5,5,9948,9985,544,40,24,10,10983,11595,9614,595,552,32,16032,26823,14851,1173,1696,101,7554,25369,12972,1281,3001,306,4716,22277,13137,1103,3671,807,2618,21335,10821,691,2961,1784,1044,17297,5383,224,1299,2290,288,9489,1183,51,218,1719,57,3231,68525,5158,13426,7056,53247,147408
CED505,3,0,0,0,5671,5673,53,6,4,0,5131,5193,2541,73,119,8,8530,11275,7076,319,523,15,3419,11353,7722,408,956,44,1911,11040,6367,327,1256,101,1286,9334,5438,200,1118,224,742,7722,3548,111,523,383,280,4842,1137,38,109,506,60,1852,33874,1479,4608,1281,27036,68286,3,0,0,0,5440,5442,106,4,3,0,5385,5501,3617,168,233,7,8187,12214,8024,417,766,39,2980,12230,7939,540,1480,146,1777,11890,6268,388,1876,368,1139,10041,5079,226,1780,946,632,8655,2735,120,871,1764,328,5817,599,16,244,2118,198,3173,34374,1879,7255,5398,26063,74980,8,0,0,0,11110,11116,161,5,7,0,10515,10697,6158,238,352,20,16723,23487,15101,737,1288,54,6402,23589,15658,953,2436,200,3690,22932,12638,714,3130,472,2426,19378,10510,428,2901,1168,1367,16374,6279,229,1390,2151,607,10662,1734,54,353,2621,260,5030,68254,3357,11863,6686,53100,143257
CED506,32,5,4,4,5675,5721,226,16,3,4,5290,5547,3898,254,211,21,10587,14976,7765,634,846,44,5855,15144,7864,872,1580,107,4205,14618,7680,816,2230,289,2677,13697,5570,507,1682,466,932,9150,2545,168,542,496,238,3985,503,14,84,315,48,968,36089,3285,7175,1745,35508,83807,44,0,6,3,5105,5151,279,26,8,0,4757,5073,4642,339,276,41,9205,14497,7475,667,872,96,4793,13907,7046,749,1633,243,3237,12916,6768,673,2106,638,1765,11950,4717,338,1310,1201,531,8100,1791,81,430,1286,122,3715,242,9,82,910,26,1268,33009,2879,6711,4420,29547,76576,77,5,6,3,10778,10871,505,43,12,12,10052,10620,8537,591,492,63,19792,29474,15240,1302,1719,141,10651,29047,14916,1620,3210,349,7442,27532,14448,1487,4335,929,4443,25648,10292,841,2991,1668,1466,17253,4338,249,968,1784,364,7701,752,25,163,1224,76,2233,69102,6162,13882,6169,65057,160379
CED507,4,0,0,4,4726,4735,91,8,0,4,3400,3503,2432,135,105,7,5707,8385,5606,427,569,16,3305,9924,6339,603,1160,43,2366,10511,6527,482,1616,150,1302,10077,6557,313,1372,381,509,9124,3349,108,469,459,123,4499,781,18,80,389,35,1301,31683,2094,5368,1454,21473,62069,15,3,0,0,4507,4525,144,12,0,4,3055,3212,3274,257,213,18,5022,8785,6315,615,815,76,2946,10762,6433,694,1614,196,2029,10969,6718,510,2152,464,1021,10861,5948,281,1698,1117,359,9404,2464,68,566,1675,117,4893,400,14,115,1433,41,2010,31704,2452,7184,4981,19106,65428,19,3,4,5,9230,9255,238,23,0,7,6457,6720,5707,390,317,30,10730,17173,11917,1046,1387,91,6249,20693,12767,1297,2771,241,4402,21483,13244,991,3775,609,2321,20938,12507,595,3065,1497,870,18530,5812,171,1037,2128,244,9389,1181,35,199,1816,78,3312,63386,4549,12550,6433,40578,127496
CED508,3,4,0,0,4472,4485,66,3,6,5,4860,4935,3070,122,168,10,8522,11888,7224,427,693,17,4100,12463,6696,576,1208,72,2526,11080,5938,380,1470,126,1447,9362,4610,279,1170,276,634,6971,2472,92,468,400,164,3603,690,14,82,376,52,1208,30759,1893,5254,1286,26788,65985,4,3,0,0,4417,4422,139,9,6,0,5018,5169,4356,231,237,15,7931,12774,7675,586,959,76,3545,12844,6682,628,1708,184,2235,11433,5704,492,2099,448,1274,10021,4207,264,1733,982,502,7688,1802,76,654,1409,131,4071,355,16,145,1369,49,1930,30923,2302,7541,4491,25101,70349,3,4,3,0,8889,8904,201,9,7,5,9879,10100,7421,356,404,23,16454,24662,14895,1016,1650,101,7642,25311,13378,1202,2916,252,4764,22514,11645,870,3566,578,2728,19380,8824,538,2904,1261,1130,14658,4270,171,1117,1812,296,7668,1046,27,225,1741,97,3136,61681,4194,12795,5772,51884,136332
CED509,0,0,0,0,5631,5632,149,4,0,0,5032,5180,3976,199,165,14,7356,11712,7834,561,627,22,3700,12749,7411,579,1239,61,2303,11588,6452,536,1375,152,1232,9746,5072,291,987,287,468,7103,2821,109,403,366,120,3821,696,23,68,307,36,1127,34413,2295,4865,1200,25873,68650,8,0,0,0,5144,5156,232,9,0,4,4540,4793,5458,356,301,12,6132,12260,7987,694,921,81,2941,12627,7273,689,1776,204,1800,11737,6145,532,1925,489,880,9961,4619,266,1363,998,332,7583,2052,69,576,1399,83,4168,356,18,123,1135,21,1651,34127,2627,6992,4317,21872,69938,12,0,0,0,10770,10784,379,15,6,0,9570,9971,9436,555,464,24,13488,23971,15824,1252,1550,101,6644,25366,14685,1265,3010,258,4099,23326,12592,1069,3296,635,2109,19710,9693,555,2353,1287,801,14690,4870,175,976,1759,206,7991,1050,37,190,1440,58,2780,68540,4925,11856,5518,47745,138584
CED510,0,0,0,0,5480,5484,24,4,0,0,4865,4894,1992,82,84,0,5853,8010,6977,329,514,10,2714,10551,8373,485,959,63,1624,11510,8292,327,1141,153,857,10774,7410,201,884,291,301,9078,3125,60,286,346,69,3892,688,28,64,343,14,1131,36887,1515,3940,1209,21771,65320,0,0,4,0,5030,5034,74,6,0,5,4212,4302,3000,166,162,9,4794,8136,7808,451,734,47,2167,11210,8565,566,1385,143,1272,11932,8492,419,1742,385,685,11711,6574,229,1416,1085,263,9564,2217,61,554,1365,83,4287,413,16,123,1283,31,1868,37141,1912,6128,4315,18546,68038,7,0,4,0,10511,10523,102,9,0,9,9072,9197,4987,248,246,11,10653,16143,14783,780,1251,55,4881,21760,16937,1049,2344,211,2894,23435,16779,746,2886,535,1537,22482,13977,432,2296,1371,557,18638,5344,119,841,1709,158,8175,1101,42,187,1622,44,2995,74018,3422,10066,5529,40317,133353
CED511,21,0,7,0,5020,5053,167,13,4,10,4384,4579,3038,158,150,9,7237,10591,5744,453,553,29,3961,10745,6553,649,1342,80,3312,11935,7643,720,2117,267,2306,13055,6897,537,1821,513,1003,10776,3535,187,677,604,307,5315,883,34,95,461,63,1533,34480,2753,6767,1977,27593,73576,22,3,0,0,4571,4600,263,29,10,11,3577,3894,3697,242,218,21,5710,9885,5972,557,742,104,3113,10498,6585,703,1514,235,2452,11496,7591,603,2178,624,1392,12389,6107,350,1605,1346,478,9886,2572,107,643,1878,122,5319,433,20,139,1446,39,2071,33243,2613,7039,5665,21467,70024,38,4,7,7,9598,9645,432,45,12,18,7965,8470,6728,396,371,34,12951,20478,11718,1010,1295,137,7076,21238,13144,1351,2856,313,5764,23437,15241,1324,4292,888,3699,25441,13002,892,3423,1866,1483,20659,6103,293,1324,2482,428,10637,1307,55,233,1910,104,3606,67721,5368,13811,7646,49060,143602
CED512,5,0,0,0,6098,6111,113,6,0,6,5560,5688,3728,183,181,15,7655,11763,8358,470,653,12,3330,12835,8306,634,1212,71,1832,12053,6319,404,1224,105,733,8778,4219,232,711,229,182,5571,2184,78,234,306,59,2861,534,7,43,245,13,834,33761,2026,4254,994,25466,66501,3,0,0,0,5797,5801,256,20,4,3,5234,5519,5437,376,354,14,6914,13089,8929,734,1105,89,2979,13837,8186,761,1865,164,1620,12601,5695,460,1923,472,581,9127,3703,253,1209,929,149,6246,1718,69,456,1174,48,3456,265,9,80,908,13,1277,34196,2664,6993,3753,23339,70951,9,0,0,0,11889,11906,368,28,9,6,10798,11204,9166,556,530,30,14572,24855,17292,1210,1760,100,6314,26669,16492,1396,3078,237,3450,24649,12009,859,3144,578,1312,17907,7920,487,1921,1163,329,11817,3904,149,688,1477,111,6323,798,16,121,1155,23,2110,67959,4693,11246,4748,48805,137448
CED513,0,0,0,0,3550,3548,111,4,0,4,5783,5903,4478,197,272,11,13550,18503,7759,529,895,28,6219,15428,6077,658,1427,51,3293,11513,5215,503,1731,130,2250,9842,4039,352,1402,238,1017,7045,2311,120,584,340,367,3719,816,21,117,480,96,1526,30811,2386,6429,1292,36118,77036,0,0,0,0,3537,3535,278,21,19,0,6097,6410,5877,330,440,26,12145,18806,7786,637,1191,64,4886,14561,5825,651,1833,161,2713,11189,4902,503,2258,428,1688,9785,3726,307,1915,1017,759,7724,1711,102,797,1671,265,4545,432,12,229,1996,86,2749,30537,2562,8682,5358,32176,79312,3,0,0,0,7082,7085,388,25,20,4,11876,12315,10351,528,706,35,25695,37315,15546,1165,2087,92,11103,29992,11909,1316,3264,210,6009,22700,10120,1009,3996,563,3935,19622,7762,651,3319,1254,1778,14772,4022,222,1379,2013,632,8269,1248,30,342,2477,183,4281,61345,4946,15108,6651,68294,156347
CED514,7,0,4,6,4827,4845,185,15,5,5,7595,7803,5306,213,254,13,12536,18319,8438,514,836,18,4829,14632,6486,612,1394,52,2706,11255,5646,454,1642,182,1871,9801,4712,334,1353,305,747,7455,2405,143,531,401,278,3751,822,23,110,452,75,1479,34006,2303,6123,1434,35467,79335,7,0,4,0,4442,4454,437,26,11,0,6952,7425,6913,334,383,19,9895,17544,8440,581,1043,86,3844,13997,6225,664,1695,197,2135,10918,5429,558,2232,538,1271,10034,4194,342,1915,1183,585,8226,1790,108,792,1701,260,4645,443,24,217,1823,81,2585,33872,2640,8298,5548,29475,79831,16,4,6,5,9273,9301,621,37,13,5,14546,15224,12216,548,635,37,22433,35864,16878,1100,1881,101,8674,28623,12717,1276,3085,251,4847,22176,11074,1015,3884,716,3145,19835,8908,675,3275,1489,1335,15675,4193,244,1326,2099,538,8396,1259,47,318,2277,151,4062,67877,4941,14417,6981,64935,159166
CED515,3,0,0,0,6216,6225,86,0,5,4,5970,6062,2886,102,118,0,6778,9888,8756,337,480,5,2581,12166,9283,412,849,53,1481,12073,8161,325,1080,129,942,10644,7317,219,846,278,423,9085,3794,91,382,406,139,4819,1096,27,87,585,32,1824,41377,1509,3848,1471,24568,72776,6,0,0,3,6087,6099,140,6,0,3,5393,5551,4018,172,189,11,5277,9668,9884,478,759,57,2159,13329,9339,596,1365,156,1353,12813,8344,380,1689,429,844,11682,6677,260,1487,1146,440,10011,2749,101,677,1857,170,5554,580,17,155,2100,67,2912,41739,2015,6320,5758,21796,77624,12,4,0,3,12301,12326,225,8,4,4,11365,11609,6902,268,310,17,12058,19553,18639,817,1239,65,4745,25499,18620,1010,2209,210,2838,24890,16509,702,2768,554,1790,22323,13998,481,2335,1426,861,19096,6539,194,1056,2268,311,10372,1671,41,238,2680,98,4734,83121,3528,10170,7224,46363,150405
CED594,0,0,0,0,114,118,4,3,0,0,294,295,71,28,30,4,686,822,190,91,66,0,579,926,131,128,117,12,460,842,212,88,155,12,204,667,198,30,119,35,61,444,49,7,32,17,16,118,0,4,9,0,7,14,861,371,524,83,2408,4247,0,0,0,0,145,147,13,0,0,0,248,256,104,24,25,0,531,692,143,55,56,8,347,613,113,34,97,15,216,468,231,34,118,18,74,477,164,17,81,23,22,316,19,0,3,16,0,38,0,0,3,9,4,16,791,175,385,93,1589,3030,0,0,0,0,259,261,10,3,0,0,539,562,180,60,56,4,1220,1512,336,141,119,16,924,1543,241,166,211,24,673,1313,442,126,271,30,277,1144,371,48,199,57,83,758,65,8,33,33,15,155,0,4,5,14,3,30,1648,548,909,175,3998,7285
CED597,0,0,0,0,7,7,0,0,0,0,25,25,25,0,0,0,69,99,75,13,9,0,64,157,61,3,11,0,24,103,35,5,9,0,3,55,9,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,205,30,37,3,189,455,0,0,0,0,3,3,0,0,0,0,11,11,4,0,0,0,7,14,0,0,5,0,7,11,3,0,0,0,0,9,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,0,33,61,0,0,0,0,6,6,0,0,0,0,31,31,32,0,0,0,83,116,75,13,11,0,72,170,66,8,17,0,27,109,33,5,16,0,7,62,14,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,217,25,44,3,227,516
CED601,0,0,0,0,3148,3155,84,3,3,5,3318,3415,2209,111,102,7,5203,7633,3238,203,375,20,2284,6115,3570,341,807,38,1761,6517,4103,338,1183,157,1194,6967,4103,251,958,348,531,6197,2376,90,373,429,160,3437,544,24,77,369,52,1053,20233,1357,3877,1373,17649,44484,4,0,0,0,3052,3058,172,11,7,0,2949,3144,2693,195,167,11,4269,7329,3407,347,553,43,2241,6593,3812,438,1147,145,1591,7136,4280,389,1510,461,857,7501,3719,246,1346,949,389,6654,1736,63,507,1474,148,3935,303,8,100,1255,59,1718,20133,1700,5343,4334,15540,47053,8,0,3,0,6196,6207,262,17,12,7,6268,6556,4901,309,268,15,9474,14964,6649,555,924,61,4518,12708,7385,775,1957,182,3353,13653,8386,724,2688,618,2053,14468,7822,504,2305,1299,921,12847,4118,156,882,1907,306,7370,840,30,179,1617,109,2770,40370,3062,9218,5706,33191,91537
CED602,5,0,0,0,3068,3068,95,5,0,0,2700,2794,1773,89,106,4,4250,6226,2805,269,377,13,2155,5618,3464,388,947,65,1858,6723,4539,393,1338,158,1190,7618,4652,295,1140,355,537,6985,2695,92,396,520,168,3872,624,14,54,372,31,1092,20641,1558,4358,1489,15950,43997,0,0,0,0,2920,2928,172,16,0,0,2587,2772,2187,202,163,13,3940,6500,3214,398,535,47,1939,6138,3776,465,1265,173,1568,7236,4704,434,1641,508,934,8221,4381,252,1273,1114,326,7347,1926,75,435,1732,92,4264,309,5,97,1239,36,1689,20655,1847,5415,4829,14345,47095,3,0,0,0,5984,5992,263,19,0,3,5285,5572,3956,292,272,16,8190,12722,6018,667,908,62,4104,11759,7240,856,2212,237,3424,13960,9242,830,2978,668,2125,15839,9036,549,2413,1473,862,14331,4620,167,836,2255,259,8134,929,22,150,1614,69,2782,41298,3398,9775,6318,30296,91094
CED603,3,4,0,0,2991,3001,100,11,3,0,3637,3747,3208,124,130,16,7282,10761,3637,211,365,13,2796,7020,3364,305,753,54,1906,6387,3364,275,1110,124,1340,6211,3242,194,891,242,650,5213,1802,86,373,354,162,2786,522,13,62,349,39,984,19246,1221,3689,1152,20801,46107,3,0,3,3,2932,2932,246,8,6,0,3514,3775,3721,159,197,9,6215,10293,3681,306,532,40,2689,7252,3511,358,1045,98,1801,6815,3436,350,1560,325,1089,6760,2997,195,1350,849,479,5870,1367,57,591,1314,189,3519,252,6,119,1249,70,1705,19217,1439,5399,3899,18978,48924,5,4,3,6,5924,5932,347,16,12,0,7147,7520,6928,284,323,27,13487,21049,7322,513,897,57,5485,14278,6878,661,1801,150,3709,13199,6800,624,2668,447,2437,12972,6240,388,2235,1092,1127,11082,3167,146,969,1673,354,6307,774,16,183,1603,111,2691,38458,2654,9090,5049,39778,95028
CED604,0,0,0,0,3124,3122,76,0,6,3,2826,2908,2186,74,107,0,4888,7253,3906,230,363,13,2383,6899,3830,310,773,46,1676,6626,4262,323,1110,134,1093,6920,4457,195,982,262,478,6376,2403,81,412,395,151,3437,572,17,49,365,16,1023,21691,1234,3797,1216,16620,44564,6,0,0,0,2817,2822,132,10,0,0,2520,2664,2771,153,165,12,4294,7396,4120,341,576,29,2335,7409,3988,411,1134,124,1518,7173,4526,348,1558,335,953,7720,4051,180,1388,941,402,6962,1825,65,546,1407,116,3953,285,12,122,1171,35,1633,21691,1523,5497,4024,14990,47724,0,0,0,0,5940,5949,207,9,7,3,5343,5570,4960,232,268,14,9177,14651,8026,575,939,40,4715,14301,7815,719,1909,174,3189,13797,8786,665,2669,475,2046,14636,8509,371,2370,1206,881,13331,4224,147,959,1799,262,7388,854,31,175,1537,55,2652,43386,2753,9289,5242,31613,92283
CED605,4,0,0,0,3135,3137,73,3,6,0,2782,2867,1756,112,104,6,4384,6361,2988,272,347,14,2520,6137,3627,388,904,42,1985,6950,4968,462,1525,162,1430,8544,4975,351,1401,400,669,7797,2495,105,458,484,149,3690,504,11,53,298,48,912,21388,1708,4791,1414,17102,46397,6,0,0,0,2742,2752,141,10,10,5,2653,2816,2192,215,149,8,4114,6685,3320,337,545,43,2330,6575,4065,440,1155,159,1609,7429,5174,430,1698,448,978,8725,4430,267,1309,1067,374,7440,1755,62,465,1342,107,3725,221,9,79,842,30,1182,21297,1775,5405,3921,14928,47331,12,0,0,0,5873,5886,211,16,11,5,5437,5683,3949,331,250,17,8494,13043,6307,606,891,57,4841,12707,7689,829,2064,202,3592,14386,10141,884,3219,613,2408,17274,9404,618,2702,1470,1047,15236,4251,171,923,1822,251,7415,719,21,133,1141,80,2097,42685,3479,10199,5332,32034,93730
CED694,0,0,0,0,43,43,3,0,0,0,61,71,10,8,4,0,116,135,13,8,9,4,62,99,17,16,26,0,74,130,25,21,26,0,24,104,24,13,27,0,22,90,4,3,0,6,7,18,0,0,0,0,0,0,99,69,103,11,405,689,0,0,0,0,48,48,0,0,0,0,50,53,13,5,0,0,76,92,21,13,9,0,57,97,21,15,13,0,36,78,29,12,35,0,19,98,16,7,26,15,10,72,0,3,3,6,0,13,0,0,0,0,0,4,99,53,89,27,291,561,0,0,0,0,95,95,5,0,0,0,118,119,26,6,7,0,187,228,35,27,19,6,116,198,29,30,37,0,104,203,61,29,62,5,44,199,43,20,53,16,29,163,4,3,6,10,7,31,0,0,0,0,0,3,206,125,191,35,696,1248
CED697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14,19
CED701,201,10,4,0,4122,4343,843,47,14,9,3684,4593,3813,174,161,29,6458,10633,4984,298,376,37,3389,9081,4171,411,739,109,2363,7786,3516,380,883,195,1462,6430,2089,266,640,223,551,3763,652,77,191,168,123,1210,91,8,17,61,28,198,20361,1661,3021,825,22176,48043,289,9,3,3,3623,3929,941,42,18,14,3063,4074,4234,276,207,83,5867,10676,4813,423,469,133,3186,9022,3950,410,811,300,2225,7699,3110,325,905,629,1263,6227,1504,172,515,683,424,3300,357,34,151,400,95,1038,37,5,20,181,34,274,19243,1699,3102,2428,19774,46241,490,15,9,9,7746,8269,1784,83,32,20,6749,8667,8045,454,368,114,12332,21315,9794,719,846,167,6572,18101,8124,824,1545,405,4581,15487,6627,705,1778,821,2724,12661,3594,435,1159,902,975,7067,1015,110,343,564,215,2251,128,8,34,239,62,475,39603,3353,6127,3250,41952,94284
