CED_CODE_2021,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
CED304,4,93,3838,3931,89,1408,6145,7642,3151,5976,9892,19019,6167,2562,4473,13199,5914,1409,3313,10633,4474,793,2575,7845,2930,352,1592,4882,1439,87,780,2308,327,13,263,602,24488,12689,32884,70061,0,151,3857,4011,196,1855,6789,8839,4117,5923,9303,19346,6455,1951,4251,12657,5959,1109,3836,10904,4140,570,3148,7858,2530,226,2378,5133,1008,44,1600,2642,137,8,864,1005,24552,11821,36024,72395,3,245,7698,7941,290,3261,12936,16485,7269,11902,19194,38365,12624,4510,8726,25859,11871,2516,7151,21540,8613,1360,5722,15700,5462,573,3978,10013,2442,127,2380,4950,462,18,1125,1610,49039,24515,68909,142458
CED305,0,76,4243,4324,101,748,2784,3641,2705,2246,3169,8120,4697,1306,2173,8175,4635,1071,2389,8095,5024,813,2514,8351,4365,361,1855,6584,2189,108,926,3228,467,25,378,863,24180,6760,20440,51385,5,149,3744,3895,223,1082,2400,3700,3791,2511,2781,9079,5426,1386,2301,9114,5249,1103,2458,8815,5414,805,2581,8801,3821,265,2220,6303,1632,82,1828,3542,218,8,899,1124,25778,7385,21214,54374,8,227,7985,8218,319,1835,5180,7342,6494,4762,5944,17201,10121,2690,4471,17288,9884,2171,4854,16908,10436,1610,5105,17146,8186,622,4076,12890,3816,189,2755,6768,682,36,1276,1995,49958,14147,41651,105757
CED306,0,76,4354,4430,76,818,3052,3941,2139,2481,3514,8142,4429,1454,2366,8250,5035,1240,2584,8863,5418,903,2728,9054,4571,425,1951,6955,2293,115,1014,3424,440,20,350,811,24404,7534,21918,53856,0,150,3948,4101,175,1234,2370,3782,3111,2709,3034,8856,5392,1537,2364,9300,5640,1292,2684,9612,5649,846,2722,9214,4124,315,2343,6785,1629,86,1866,3581,206,11,927,1140,25917,8176,22261,56356,0,221,8309,8527,248,2052,5423,7720,5255,5192,6553,16994,9817,2992,4733,17549,10671,2534,5268,18471,11070,1748,5451,18268,8692,742,4296,13735,3924,198,2880,7000,642,26,1277,1948,50322,15711,44175,110213
CED307,0,25,5376,5406,68,598,3794,4465,2757,2311,3629,8693,6363,1518,2139,10019,7352,1233,2165,10748,6224,759,1638,8618,4919,270,1185,6366,2383,79,690,3146,373,0,250,630,30432,6786,20870,58091,0,62,4954,5012,155,856,3102,4113,3672,2483,2925,9074,7180,1556,2422,11156,7550,1187,2802,11538,6146,642,2434,9220,4436,221,2367,7021,1652,48,1694,3396,169,0,761,934,30965,7052,23456,61471,0,84,10332,10420,226,1455,6896,8580,6425,4790,6556,17770,13544,3073,4558,21171,14899,2415,4971,22286,12372,1404,4070,17846,9351,489,3554,13389,4039,125,2387,6543,543,3,1010,1558,61399,13833,44325,119564
CED308,5,48,5376,5429,103,831,4532,5468,3100,3288,4845,11242,6429,2001,2789,11218,6816,1562,2853,11233,6410,1024,2479,9917,5722,565,1962,8247,3576,218,1138,4936,635,33,411,1079,32799,9570,26394,68760,11,94,5109,5216,207,1201,3984,5387,4358,3559,4415,12336,7135,1927,3409,12473,7210,1510,4011,12732,6244,927,3913,11087,5436,427,3821,9686,2470,130,2625,5218,285,11,1099,1399,33348,9789,32393,75532,9,141,10491,10642,302,2029,8519,10855,7463,6848,9267,23578,13559,3929,6202,23692,14025,3071,6862,23967,12655,1954,6395,21004,11156,991,5780,17932,6045,347,3765,10151,920,47,1507,2477,66148,19359,58787,144295
CED309,0,27,4563,4589,94,478,2953,3521,2270,2185,3376,7830,5375,1608,2213,9192,6237,1353,2382,9972,6081,1116,2311,9507,6135,646,1960,8742,3497,237,1076,4814,829,36,475,1342,30507,7685,21310,59501,0,59,4264,4323,175,754,2814,3741,3199,2406,3177,8780,6237,1694,2642,10572,6613,1324,3468,11405,6457,1077,3628,11159,5680,492,3494,9662,2587,164,2695,5450,399,17,1266,1681,31341,7999,27444,66779,0,90,8822,8916,262,1229,5767,7262,5467,4591,6551,16607,11607,3309,4848,19765,12852,2679,5853,21379,12543,2197,5939,20671,11804,1140,5455,18401,6087,404,3774,10262,1231,59,1737,3022,61848,15682,48750,126281
CED310,0,40,4729,4777,89,572,3252,3918,2249,2417,3519,8194,5256,1573,1981,8811,6007,1254,2358,9616,5959,1008,2288,9254,6187,537,1833,8557,3962,203,1164,5327,956,27,556,1546,30673,7637,21688,59995,7,85,4517,4606,185,854,3054,4094,3251,2628,3415,9288,5976,1629,2683,10290,6463,1324,3279,11064,6317,939,3604,10853,5943,480,3491,9916,2984,133,2845,5959,477,18,1466,1961,31598,8086,28357,68041,7,124,9249,9378,273,1424,6308,8011,5498,5044,6931,17482,11237,3204,4667,19100,12465,2582,5639,20677,12272,1947,5887,20111,12129,1019,5326,18476,6945,334,4006,11287,1434,46,2029,3513,62270,15722,50047,128037
CED311,4,88,4292,4385,97,837,2528,3465,2364,2187,3080,7632,4623,1371,2223,8220,5156,1180,2603,8937,5508,946,3030,9487,4567,441,2288,7296,2172,133,1068,3372,365,16,348,720,24859,7198,21457,53517,5,180,3824,4007,214,1202,2014,3432,3418,2381,2836,8634,5420,1446,2267,9135,5608,1169,2525,9299,5741,880,2538,9151,3975,344,2105,6424,1497,86,1497,3080,157,6,603,762,26024,7693,20205,53925,5,264,8116,8389,313,2040,4548,6897,5783,4570,5913,16267,10043,2822,4488,17351,10769,2346,5124,18237,11252,1822,5565,18639,8538,784,4396,13721,3668,216,2559,6449,518,20,947,1485,50884,14889,41668,107435
CED312,0,76,5843,5921,208,1082,4582,5868,3943,3356,5241,12538,6667,2049,3095,11806,6383,1409,2872,10656,5646,817,2318,8781,4717,329,1744,6784,2456,128,915,3505,428,15,325,771,30455,9253,26937,66641,9,126,5433,5568,372,1509,4006,5884,5187,3616,4654,13455,7305,1873,3508,12688,6532,1322,3651,11508,5474,724,3429,9627,4296,269,3134,7699,1685,85,2131,3896,195,11,856,1059,31044,9536,30803,71380,10,203,11276,11486,579,2588,8593,11758,9126,6973,9896,25995,13973,3922,6603,24499,12915,2723,6519,22163,11115,1539,5750,18412,9010,604,4872,14483,4148,211,3041,7399,622,25,1176,1828,61496,18788,57737,138017
CED313,0,57,4335,4394,103,1117,5511,6732,3069,5153,7955,16176,6804,2439,3571,12815,6304,1324,2875,10502,4464,738,2265,7470,2786,309,1462,4558,1347,85,691,2121,376,11,306,694,25258,11230,28979,65462,0,97,4115,4218,179,1655,5937,7768,4175,5291,7534,17001,7258,2141,4032,13433,6254,1219,3731,11201,4123,616,3162,7898,2386,197,2483,5066,1007,38,1546,2590,158,4,893,1050,25538,11260,33431,70234,0,154,8455,8609,281,2768,11444,14497,7243,10439,15496,33180,14062,4585,7606,26250,12559,2540,6605,21705,8587,1350,5429,15371,5175,509,3942,9628,2353,123,2230,4709,536,13,1197,1753,50800,22493,62410,135704
CED314,0,78,4736,4819,183,853,3233,4268,3117,2138,3542,8796,5122,1004,2142,8261,5192,795,2207,8200,5183,609,2057,7845,4879,288,1590,6762,2960,91,952,4009,665,11,411,1089,27312,5866,20873,54047,14,148,4419,4576,343,1156,2848,4350,4106,2167,3525,9795,5658,1019,2712,9382,5593,849,2969,9403,5358,539,3044,8941,4617,228,2961,7799,2249,57,2499,4812,310,5,1373,1685,28234,6169,26348,60752,15,226,9156,9394,517,2008,6088,8613,7221,4304,7064,18595,10769,2024,4852,17649,10783,1642,5178,17602,10543,1147,5103,16789,9495,517,4549,14563,5214,151,3459,8819,976,18,1785,2778,55541,12039,47225,114798
CED315,3,104,4456,4564,126,1132,3791,5052,2591,3126,4315,10029,4449,1586,2705,8741,4653,1208,2718,8574,4497,827,2612,7935,3770,383,1803,5958,1831,110,877,2818,346,11,280,632,22274,8480,23546,54308,5,185,4441,4629,222,1615,3438,5274,3487,3228,3973,10695,5231,1674,3144,10052,5020,1216,3405,9653,4609,761,3235,8604,3314,289,2663,6272,1347,83,1818,3244,148,10,863,1014,23392,9061,26978,59437,7,289,8892,9191,353,2747,7231,10331,6078,6350,8292,20725,9680,3265,5850,18792,9677,2421,6126,18225,9105,1593,5843,16540,7091,673,4470,12230,3178,193,2691,6064,491,17,1143,1645,45661,17546,50528,113744
CED316,3,61,3907,3976,99,595,2324,3021,1747,1594,2853,6192,3326,1031,2006,6367,4128,1049,2457,7636,5559,1018,2722,9299,7242,749,2774,10766,4613,321,1750,6681,918,49,571,1539,27638,6467,21373,55475,5,117,3619,3740,199,838,1983,3020,2373,1723,2851,6943,3988,1114,2545,7644,4727,1135,3077,8935,6281,976,3744,11005,7003,662,3874,11543,3338,206,3317,6860,403,33,1507,1940,28326,6791,26520,61639,8,184,7531,7719,298,1437,4311,6042,4124,3313,5696,13132,7311,2144,4556,14011,8854,2182,5531,16566,11844,1989,6469,20308,14255,1411,6647,22315,7951,522,5067,13544,1321,76,2075,3479,55964,13258,47893,117113
CED317,7,81,4528,4614,84,720,2894,3693,2178,2471,3650,8299,3930,1603,2239,7773,4676,1360,2836,8864,5451,1147,3353,9953,5166,601,2735,8502,2803,190,1361,4356,624,17,457,1091,24907,8199,24051,57159,5,148,3895,4051,165,1063,2203,3426,3079,2665,3213,8955,4719,1706,2567,8991,5208,1398,3028,9641,5746,1065,3179,9989,4627,450,2855,7934,1994,108,2090,4200,229,8,976,1209,25785,8620,23995,58400,16,233,8420,8665,248,1780,5096,7125,5256,5136,6866,17254,8647,3314,4803,16763,9882,2761,5860,18507,11197,2212,6530,19943,9790,1051,5590,16438,4803,300,3453,8559,850,25,1428,2305,50693,16817,48050,115556
CED318,3,82,4493,4570,71,717,3023,3811,1786,2954,4065,8804,4255,2217,2900,9374,5128,1880,3279,10293,5010,1334,3254,9603,4033,639,2633,7307,1979,156,1132,3267,383,22,328,731,22658,9990,25108,57754,3,127,4284,4410,123,999,2766,3886,2591,3379,4209,10184,5243,2273,3507,11025,5455,1792,4029,11278,4804,1112,3996,9911,3471,426,3187,7085,1300,76,1813,3189,172,11,724,904,23159,10203,28509,61873,4,203,8777,8983,188,1714,5784,7690,4380,6335,8272,18983,9501,4491,6407,20394,10586,3671,7312,21569,9815,2449,7254,19513,7509,1067,5819,14393,3280,235,2942,6453,550,31,1058,1637,45815,20198,53617,119630
CED319,0,32,4018,4046,73,705,3909,4683,3211,3464,4999,11675,6697,1890,2769,11361,5760,1208,2773,9740,4390,725,2570,7681,3451,323,1837,5613,2112,99,955,3166,654,10,457,1118,26334,8460,24282,59080,0,57,3904,3963,174,1068,3611,4857,4366,3574,4440,12383,7026,1814,2966,11807,5744,1140,3507,10394,4238,635,3419,8298,3058,226,3144,6428,1730,52,2518,4299,321,4,1505,1824,26656,8576,29015,64245,0,94,7921,8015,244,1778,7516,9536,7575,7044,9440,24054,13718,3709,5739,23164,11499,2355,6280,20138,8630,1362,5983,15981,6512,551,4985,12040,3840,154,3476,7463,973,9,1960,2942,52994,17038,53294,123328
CED320,4,81,5285,5365,135,931,3821,4888,2988,2804,4146,9938,5197,1618,2588,9407,5912,1359,2837,10108,6131,905,2580,9618,6475,615,2221,9311,3667,238,1249,5155,617,18,442,1076,31131,8561,25172,64868,9,153,5080,5244,255,1314,3290,4857,3960,2973,4332,11268,5993,1639,3251,10884,6233,1310,3640,11186,6389,896,3526,10808,6146,529,3591,10264,2599,145,2621,5365,281,15,1010,1309,31865,8977,30342,71183,12,231,10367,10610,390,2245,7109,9747,6951,5781,8474,21209,11193,3255,5842,20290,12147,2670,6477,21300,12519,1804,6105,20427,12621,1139,5811,19572,6264,379,3874,10519,899,32,1451,2382,63000,17535,55518,136056
CED321,0,96,3610,3707,119,725,2292,3132,2119,1815,2888,6825,3661,996,1846,6501,4436,961,2382,7777,5321,837,2893,9052,5403,503,2606,8512,2922,174,1428,4527,599,29,427,1052,24581,6131,20365,51079,9,174,3207,3394,200,992,1901,3096,2790,1860,2744,7392,4330,1123,2087,7539,5041,1078,2423,8539,5745,761,2825,9328,4766,397,2854,8025,2141,127,2239,4507,270,9,1083,1356,25297,6510,21362,53174,9,268,6817,7095,323,1718,4189,6227,4909,3674,5633,14212,7994,2113,3933,14038,9477,2034,4803,16317,11062,1595,5714,18376,10175,901,5461,16535,5063,302,3669,9037,864,37,1512,2411,49882,12642,41729,104253
CED322,0,29,4518,4550,49,449,3427,3917,1908,2735,4123,8763,5577,1936,2175,9684,6042,1306,2462,9811,5080,821,2212,8108,4867,517,1721,7103,2825,164,999,3988,652,33,485,1169,26984,7985,22123,57096,0,47,4195,4242,97,740,3617,4454,2802,3087,4198,10082,6412,1795,3120,11325,6134,1287,3417,10839,5188,828,3491,9509,4508,346,3329,8189,2046,109,2443,4594,319,16,1367,1702,27502,8252,29172,64928,0,75,8713,8790,141,1188,7045,8374,4709,5822,8319,18846,11984,3729,5299,21011,12173,2592,5880,20642,10272,1643,5713,17624,9375,865,5054,15285,4867,266,3442,8575,965,52,1849,2872,54488,16236,51301,122027
CED323,0,60,4064,4128,100,794,4522,5412,2471,3601,6371,12441,4881,2018,3479,10373,5247,1360,3648,10260,5162,988,3214,9360,5033,651,2644,8326,3281,245,1487,5013,773,52,608,1428,26943,9763,30032,66744,3,94,3962,4063,181,1197,4420,5795,3377,3889,5806,13070,5477,1838,3579,10894,5574,1286,4205,11067,5192,854,4307,10348,4662,432,3995,9088,2411,150,3057,5621,309,19,1539,1867,27185,9757,34874,71813,5,153,8030,8186,275,1985,8945,11203,5842,7490,12178,25516,10361,3854,7053,21269,10827,2646,7852,21324,10352,1843,7517,19708,9686,1082,6642,17413,5692,395,4538,10626,1081,67,2149,3301,54127,19520,64904,138555
CED324,0,27,4379,4399,92,626,5608,6332,3560,2636,7320,13517,7320,1410,3207,11938,6067,944,2544,9550,5051,555,2182,7793,3994,247,1497,5730,2216,82,795,3090,520,7,355,881,28824,6533,27878,63241,4,57,4307,4375,225,838,4690,5757,4786,2772,5512,13068,7912,1403,3154,12458,6030,850,3196,10075,4764,483,2982,8228,3634,163,2619,6411,1576,47,1904,3526,239,6,1134,1387,29171,6615,29495,65283,4,82,8685,8778,325,1464,10302,12083,8350,5405,12836,26588,15238,2816,6357,24400,12094,1798,5733,19630,9816,1041,5164,16018,7625,408,4118,12146,3794,128,2694,6619,761,14,1487,2267,57998,13150,57379,128526
CED325,4,63,5794,5862,140,653,4773,5567,3897,2740,5173,11812,7885,1551,2883,12324,6804,1091,2710,10608,5782,638,2229,8645,4059,273,1424,5757,1921,60,731,2715,388,5,279,673,30887,7075,25998,63960,6,111,5510,5620,322,941,4054,5312,5516,2933,4541,12993,8547,1541,3298,13388,6864,1046,3566,11478,5200,525,3346,9072,3413,197,2757,6371,1300,41,1867,3206,185,3,839,1026,31344,7340,29780,68460,8,170,11304,11480,460,1596,8822,10880,9410,5678,9716,24801,16433,3091,6183,25715,13666,2140,6276,22088,10978,1164,5573,17717,7471,470,4181,12126,3223,101,2603,5916,571,11,1118,1693,62228,14413,55778,132419
CED326,0,51,5313,5365,101,737,3879,4720,3223,2734,4144,10099,7237,1809,2740,11788,6429,1301,2976,10706,5523,846,2505,8870,5241,412,2007,7661,3091,139,1145,4379,717,17,539,1270,31558,8060,25242,64858,9,99,4893,4995,203,1092,3362,4654,4572,2882,3876,11328,7814,1829,3430,13066,6543,1301,4048,11893,5514,735,4005,10256,4922,369,3918,9209,2289,99,3059,5443,327,10,1485,1820,32185,8411,32076,72670,12,145,10208,10363,301,1831,7244,9373,7789,5616,8023,21427,15045,3639,6166,24853,12976,2605,7017,22601,11040,1585,6508,19129,10166,778,5920,16866,5374,242,4205,9823,1037,29,2028,3094,63745,16473,57319,137535
CED327,6,63,6130,6201,170,648,4911,5726,3639,2360,5838,11841,7606,1494,3413,12519,6199,1060,2967,10227,5541,665,2294,8497,4434,293,1631,6365,2012,77,784,2876,308,5,206,518,29912,6658,28183,64764,9,108,5632,5748,334,929,3981,5250,5109,2468,4804,12377,8063,1553,3841,13455,6238,968,3687,10898,5268,575,3505,9339,3912,215,2905,7029,1243,41,1647,2928,117,0,627,744,30282,6865,30622,67773,15,167,11767,11948,502,1577,8896,10976,8747,4825,10635,24214,15665,3053,7258,25974,12433,2030,6655,21120,10804,1239,5794,17840,8352,509,4533,13390,3253,121,2435,5803,423,8,833,1265,60202,13528,58811,132533
CED328,0,26,5483,5510,52,578,5601,6229,2194,2377,4544,9118,7082,1441,1894,10413,7582,1018,1788,10393,5265,576,1366,7209,4294,281,1019,5604,2572,75,651,3299,545,15,327,881,29595,6389,22670,58649,3,49,5011,5063,108,798,5034,5941,3127,2576,3732,9431,7978,1336,2278,11595,7526,953,2721,11209,5093,502,2296,7890,4034,208,2260,6507,1885,46,1828,3759,265,7,1028,1300,30023,6486,26184,62692,7,79,10492,10576,157,1377,10630,12170,5328,4954,8275,18555,15065,2780,4172,22011,15111,1976,4514,21596,10366,1078,3660,15099,8334,498,3282,12108,4456,120,2477,7058,805,18,1353,2178,59619,12873,48852,121344
CED329,0,42,4047,4087,78,442,2220,2742,1373,1353,2625,5342,3236,1163,1853,6255,4707,1248,2560,8511,5813,1227,3091,10123,7062,885,2797,10748,3874,274,1513,5659,746,42,490,1279,26890,6684,21189,54756,7,81,3568,3654,135,622,1765,2525,1968,1532,2245,5748,4081,1272,2172,7522,5254,1330,3033,9612,6503,1235,3698,11443,6496,671,3543,10716,2715,152,2697,5564,340,20,1284,1642,27500,6919,23996,58424,8,126,7613,7742,208,1067,3989,5263,3342,2880,4866,11091,7316,2442,4020,13780,9963,2580,5585,18122,12313,2462,6788,21565,13562,1558,6338,21459,6592,429,4207,11222,1082,61,1778,2920,54389,13603,45182,113180
CED330,4,58,5609,5669,128,638,3598,4368,2961,2322,3580,8865,6367,1702,2227,10294,7250,1600,2498,11348,6903,1057,2417,10379,5658,503,1931,8088,2728,143,1037,3909,423,13,359,795,32424,8033,23249,63709,5,105,5346,5463,226,932,3029,4192,4092,2603,3273,9969,7200,1761,2528,11483,7716,1509,2882,12111,6904,965,2875,10739,5141,362,2572,8075,1789,82,1828,3701,176,3,784,967,33250,8319,25127,66696,9,165,10959,11130,354,1572,6625,8557,7054,4922,6859,18837,13568,3459,4751,21773,14967,3106,5385,23451,13802,2024,5287,21112,10803,859,4497,16164,4516,230,2866,7613,603,16,1143,1758,65674,16352,48374,130400
CED394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
CED401,3,28,4436,4471,111,800,6713,7619,4282,3641,9385,17313,7555,1686,4031,13270,6010,1103,3654,10768,5184,821,3510,9511,4399,483,2374,7260,2387,140,1009,3539,747,14,510,1274,30674,8725,35622,75022,10,63,4334,4404,305,1047,6127,7485,5784,3832,7134,16749,7772,1575,3697,13049,5833,992,3963,10791,5080,718,4294,10099,3969,389,3811,8165,1800,72,2643,4515,330,8,1657,1987,30878,8699,37664,77235,12,95,8772,8878,414,1851,12840,15108,10064,7473,16526,34057,15333,3259,7731,26314,11839,2103,7616,21561,10270,1537,7801,19609,8365,877,6179,15419,4189,210,3651,8054,1073,23,2164,3260,61550,17421,73293,152260
CED402,0,63,4593,4656,96,662,3046,3809,2302,2241,3497,8041,4418,1338,2348,8099,5470,1237,3058,9763,6489,1132,3361,10981,6791,621,2678,10083,3660,182,1306,5147,834,27,594,1449,30062,7493,24471,62031,7,129,3932,4066,194,954,2218,3364,3042,2356,2817,8215,5201,1375,2277,8848,5862,1316,2922,10098,6862,1052,3232,11149,6182,466,3100,9747,2778,111,2671,5571,396,12,1447,1855,30527,7771,24622,62913,9,185,8524,8722,290,1613,5269,7168,5351,4597,6313,16258,9614,2709,4627,16944,11329,2552,5979,19860,13355,2183,6592,22129,12970,1088,5773,19827,6447,296,3976,10718,1233,38,2041,3311,60589,15261,49092,124946
CED403,0,27,4471,4499,73,461,4505,5040,2772,2530,5157,10466,6323,1474,2479,10282,6167,1090,2694,9958,5837,910,2727,9477,5648,560,2223,8431,3479,177,1164,4822,1008,26,680,1717,31323,7252,26106,64683,3,51,4266,4324,156,655,4339,5151,3851,2699,4405,10957,6892,1529,2874,11300,6323,1090,3336,10746,5889,819,4013,10719,5417,478,4009,9905,2740,104,3114,5964,471,17,2253,2733,31746,7439,32603,71792,6,80,8741,8822,235,1116,8843,10186,6624,5234,9568,21420,13219,3005,5356,21583,12492,2178,6027,20699,11727,1727,6740,20194,11065,1035,6232,18338,6219,281,4276,10782,1474,42,2928,4452,63067,14695,58712,136478
CED404,6,54,4118,4179,98,650,2764,3507,2171,2331,3449,7955,3889,1383,2356,7628,4636,1359,3181,9178,6136,1239,4007,11380,6294,618,3023,9939,3588,176,1539,5307,730,15,615,1368,27559,7830,25053,60444,11,113,3596,3720,194,995,2094,3278,2977,2477,3007,8460,4490,1457,2309,8257,5304,1434,2960,9700,6441,1142,3422,10998,5903,483,3178,9563,2662,111,2708,5485,327,11,1333,1670,28303,8222,24613,61140,24,162,7714,7902,290,1641,4856,6789,5148,4811,6462,16420,8378,2844,4665,15886,9945,2788,6139,18873,12574,2380,7422,22374,12193,1106,6205,19507,6255,293,4248,10790,1060,32,1949,3045,55864,16050,49667,121580
CED405,0,23,4177,4202,56,412,4537,5007,2986,2469,5524,10973,5872,1497,2828,10198,5644,1248,3353,10243,6019,966,3443,10436,5187,475,2311,7970,3104,126,1193,4429,992,24,697,1717,29870,7234,28068,65165,0,37,3896,3935,177,640,3944,4760,4130,2697,4489,11319,6332,1528,2981,10843,5912,1241,3740,10893,5967,946,4227,11147,4904,380,3849,9128,2447,89,3104,5645,441,17,1948,2403,30317,7589,32173,70078,3,62,8068,8134,235,1047,8481,9764,7111,5171,10013,22293,12204,3029,5808,21042,11553,2494,7092,21141,11991,1910,7680,21576,10092,851,6159,17100,5555,218,4301,10072,1435,39,2643,4123,60186,14820,60234,135242
CED406,0,39,4671,4713,74,519,3872,4467,2613,2735,4205,9557,5334,1713,2880,9922,5643,1257,2889,9782,5991,861,2505,9357,5984,393,1878,8258,2933,123,969,4027,653,17,430,1108,29226,7661,24304,61195,0,50,4290,4340,155,867,3279,4304,3582,2916,3547,10045,5971,1688,3037,10699,5829,1159,3395,10377,6151,774,3577,10501,5571,352,3396,9312,2153,96,2347,4602,309,10,1141,1458,29718,7903,28020,65646,0,90,8958,9054,232,1389,7154,8769,6194,5653,7753,19598,11307,3397,5918,20623,11463,2413,6281,20163,12145,1636,6082,19862,11557,739,5274,17571,5085,218,3319,8629,962,28,1576,2566,58946,15567,52326,126835
CED407,0,25,4975,5002,101,425,5043,5567,3406,2055,5384,10841,6787,1348,2950,11084,6216,1098,2894,10202,6071,740,2417,9229,5681,313,1620,7610,3313,104,992,4403,716,15,477,1204,32278,6119,26747,65146,4,41,4600,4648,265,647,3903,4811,4716,2236,3833,10777,7190,1305,2890,11381,6246,1059,3239,10542,5980,701,3445,10126,5400,289,3131,8819,2551,77,2643,5268,338,9,1204,1550,32691,6351,28880,67927,6,67,9578,9648,364,1070,8941,10379,8116,4292,9210,21618,13978,2654,5834,22467,12450,2149,6134,20744,12055,1439,5863,19352,11076,599,4753,16432,5867,174,3632,9674,1053,23,1682,2759,64972,12474,55629,133077
