CED_CODE_2021,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
CED101,216,4324,211,4748,290,5087,344,5722,676,10050,738,11459,1031,9154,602,10778,1391,8074,431,9903,1431,8142,431,10000,836,6031,355,7221,390,3281,285,3956,168,1326,218,1708,6432,55463,3605,65498,207,3977,207,4391,345,4681,279,5304,880,9735,693,11309,1623,9264,563,11446,2136,8298,477,10912,2071,8138,404,10613,1134,6472,330,7934,463,4032,409,4901,112,2153,538,2801,8971,56750,3890,69611,429,8303,408,9139,630,9771,618,11023,1550,19783,1431,22767,2656,18414,1162,22229,3533,16377,907,20812,3505,16277,834,20615,1965,12498,686,15152,848,7320,690,8857,282,3474,756,4515,15398,112209,7497,135106
CED102,230,3902,251,4379,316,6416,522,7254,846,15560,1397,17800,1174,11746,859,13783,1589,8401,604,10595,1378,7437,508,9324,734,5848,405,6993,406,3471,436,4312,161,1395,322,1877,6834,64170,5310,76315,208,3447,221,3875,371,5644,440,6453,1030,15207,1236,17474,1648,11075,776,13496,2318,8457,593,11368,1916,7538,472,9928,1067,6147,405,7618,571,4022,445,5043,112,1909,560,2581,9241,63448,5149,77837,437,7353,467,8255,688,12058,955,13703,1877,30764,2628,35274,2822,22824,1636,27276,3900,16865,1193,21959,3295,14975,986,19253,1798,11998,814,14612,979,7496,885,9357,275,3302,885,4459,16071,127620,10455,154148
CED103,190,4473,158,4820,335,5743,289,6369,745,14340,938,16022,1227,13462,752,15438,1423,9148,440,11005,1472,8158,392,10025,863,6328,278,7472,381,3219,231,3832,170,1371,188,1736,6809,66247,3669,76727,192,4142,145,4479,306,5462,296,6060,985,14909,871,16760,1704,13497,683,15883,2058,9436,404,11904,2116,8569,365,11054,1240,6740,317,8296,513,3885,323,4725,137,2187,386,2710,9249,68825,3783,81856,383,8617,300,9295,643,11202,580,12422,1732,29251,1811,32784,2932,26955,1429,31319,3471,18588,847,22907,3594,16724,759,21079,2101,13066,594,15766,893,7106,554,8557,308,3563,581,4449,16057,135070,7457,158584
CED104,228,5156,163,5546,255,4270,130,4655,367,5601,218,6187,889,8236,305,9435,1396,9284,299,10985,1483,8076,249,9805,875,6461,205,7544,521,3707,248,4471,146,1207,230,1578,6161,52001,2048,60206,246,4717,118,5080,255,3753,103,4109,515,5517,221,6248,1342,8908,302,10548,2197,9172,272,11646,2312,7813,211,10343,1286,6594,278,8158,546,4124,317,4987,119,1914,453,2491,8812,52516,2282,63609,471,9873,277,10623,508,8026,233,8767,878,11121,435,12432,2227,17136,611,19980,3594,18465,570,22631,3798,15893,461,20148,2162,13052,487,15702,1065,7836,564,9461,266,3118,684,4070,14974,104517,4325,123813
CED105,257,5301,578,6136,389,6923,926,8237,930,13843,1970,16742,1135,10215,1533,12886,1237,8453,1125,10817,1062,8164,846,10066,648,5611,554,6813,321,2894,398,3613,104,1047,260,1413,6083,62445,8190,76721,308,4799,478,5583,450,6026,654,7128,1471,11985,1488,14941,1871,8910,1180,11959,1800,7941,909,10644,1645,7604,767,10018,917,5592,557,7073,330,3083,404,3818,64,1593,456,2114,8845,57544,6894,73283,571,10101,1056,11724,840,12949,1588,15369,2400,25827,3458,31675,3000,19126,2713,24842,3032,16397,2030,21465,2707,15764,1611,20086,1563,11207,1113,13887,651,5979,798,7429,169,2639,719,3523,14925,119988,15088,150001
CED106,243,5391,153,5788,268,4433,168,4876,400,6932,326,7657,938,10200,366,11509,1465,9833,293,11591,1520,7724,248,9500,863,6073,217,7152,534,4025,192,4754,230,1734,176,2140,6470,56350,2136,64957,234,5120,131,5485,289,4098,143,4526,527,7302,330,8159,1453,11367,379,13200,2351,10359,324,13038,2172,7675,259,10103,1254,6765,262,8284,683,4762,295,5737,180,2736,400,3309,9151,60172,2533,71856,475,10507,284,11279,562,8530,316,9400,931,14233,655,15818,2396,21562,750,24709,3815,20190,617,24628,3698,15399,510,19602,2118,12838,475,15435,1220,8785,486,10492,410,4467,572,5448,15618,116522,4672,136812
CED107,216,4655,491,5362,236,3925,607,4765,574,8202,1466,10247,942,7601,1292,9825,1372,7977,1013,10363,1578,8421,846,10845,1022,7767,733,9525,533,4236,481,5246,145,1212,164,1526,6619,53992,7085,67700,264,4182,366,4805,306,3677,316,4297,1083,8406,729,10215,1599,7525,702,9828,2294,7687,712,10681,2481,7936,651,11069,1433,7432,639,9504,610,4541,531,5684,102,2110,315,2522,10166,53484,4957,68606,482,8833,856,10167,543,7600,925,9063,1661,16610,2196,20457,2538,15126,1989,19654,3668,15663,1714,21049,4055,16354,1498,21909,2456,15198,1374,19023,1139,8776,1016,10926,247,3321,478,4049,16787,107479,12045,136304
CED108,272,5651,576,6508,379,6206,639,7220,932,12481,1346,14758,1440,13276,1227,15941,1270,9438,871,11585,1014,8038,639,9690,638,5599,426,6661,301,2453,261,3012,60,672,100,833,6303,63818,6092,76218,347,5245,487,6078,435,5668,521,6627,1540,13184,1344,16069,2158,12465,1235,15852,1904,8973,783,11663,1575,7945,578,10097,899,6145,500,7547,289,2953,336,3582,42,1334,250,1634,9192,63924,6036,79150,617,10896,1068,12586,812,11873,1163,13850,2467,25670,2691,30830,3593,25740,2459,31791,3174,18417,1656,23248,2590,15987,1215,19794,1546,11741,926,14213,588,5406,596,6589,101,2012,354,2464,15493,127738,12136,155365
CED109,177,4009,182,4372,211,3822,157,4182,481,7768,522,8769,824,7991,480,9300,1347,8191,452,9987,1579,7176,349,9103,891,5918,291,7105,444,3771,289,4501,191,1536,232,1967,6142,50188,2955,59283,203,3797,169,4165,314,3641,161,4115,690,8094,494,9279,1266,8306,440,10011,2248,7995,410,10660,2320,7008,312,9639,1248,6469,313,8028,579,4524,404,5506,166,2453,517,3133,9024,52286,3214,64530,376,7807,351,8537,519,7463,312,8298,1170,15867,1014,18049,2090,16296,920,19311,3596,16187,860,20639,3902,14186,661,18747,2138,12380,605,15129,1022,8298,692,10008,357,3991,745,5094,15166,102475,6168,123810
CED110,253,4207,475,4938,220,3295,415,3928,590,6634,989,8214,930,6762,864,8556,1354,7574,759,9691,1757,8912,767,11430,1438,9753,721,11917,788,5530,589,6910,224,1794,348,2368,7559,54470,5933,67957,277,4051,408,4737,306,3212,283,3802,1045,6733,678,8450,1707,6939,653,9302,2403,7836,639,10877,2965,9280,697,12940,2116,9615,724,12455,886,6210,805,7896,180,2772,699,3654,11892,56633,5585,74113,532,8260,882,9679,529,6502,697,7729,1640,13365,1668,16670,2636,13702,1521,17863,3763,15409,1398,20566,4721,18189,1460,24368,3557,19364,1447,24373,1671,11742,1396,14808,405,4563,1049,6018,19451,111100,11517,142073
CED111,228,4441,266,4939,303,5693,374,6373,704,9756,622,11081,962,8357,486,9809,1556,7945,465,9974,1834,7477,371,9683,965,6132,340,7442,510,3663,328,4496,178,1281,227,1675,7242,54756,3476,65469,268,4266,294,4823,399,5535,329,6266,926,9250,542,10725,1533,8216,476,10223,2329,7681,397,10403,2595,7135,340,10070,1390,6375,359,8121,578,4337,429,5338,111,2164,521,2798,10122,54963,3685,68767,496,8712,559,9767,706,11233,700,12639,1629,19004,1165,21802,2496,16573,959,20029,3885,15627,864,20382,4429,14606,712,19750,2354,12508,698,15558,1084,7998,752,9837,287,3448,744,4479,17368,109716,7158,134240
CED112,249,4637,316,5195,273,4075,258,4608,613,7950,579,9136,997,7936,606,9544,1269,8020,550,9838,1308,7671,460,9435,920,6941,488,8355,570,3925,451,4949,135,1271,336,1744,6333,52434,4042,62810,258,4280,293,4835,323,3927,259,4505,1047,8224,615,9879,1834,7786,542,10166,2250,7863,512,10622,2228,7791,449,10472,1446,7432,516,9392,589,4746,673,6007,105,2211,741,3055,10083,54256,4588,68927,513,8911,609,10033,599,8003,511,9114,1657,16171,1189,19020,2837,15724,1146,19708,3520,15884,1054,20457,3536,15458,905,19907,2370,14367,1008,17745,1162,8674,1122,10959,240,3486,1076,4801,16422,106691,8628,131734
CED113,204,3966,360,4538,213,3438,277,3927,551,7941,835,9333,964,7715,738,9421,1386,8670,742,10800,1735,9195,830,11761,1134,8189,659,9990,483,4002,406,4893,146,1061,187,1394,6825,54177,5046,66046,206,3666,315,4185,258,3054,255,3566,918,7923,670,9518,1533,7819,612,9969,2242,8340,627,11208,2541,8532,701,11771,1553,7518,599,9670,608,3899,454,4968,98,1655,306,2059,9961,52410,4534,66904,415,7627,675,8718,470,6489,529,7493,1474,15866,1505,18847,2507,15529,1358,19388,3631,17016,1366,22010,4274,17727,1537,23536,2688,15710,1258,19654,1087,7905,865,9855,242,2718,491,3452,16777,106589,9583,132953
CED114,232,4486,539,5265,220,3914,440,4573,625,8533,997,10162,960,7628,865,9457,1344,8014,963,10321,1631,8913,921,11469,1148,8445,912,10511,623,4508,567,5702,170,1403,284,1861,6958,55854,6489,69301,285,4278,471,5040,360,3632,384,4379,1104,8258,852,10217,1670,7514,825,10006,2240,7654,772,10668,2805,8173,866,11837,1703,7822,785,10314,709,4956,750,6419,134,2287,421,2840,11007,54573,6134,71708,520,8766,1017,10298,580,7540,822,8948,1729,16791,1850,20376,2629,15145,1686,19463,3582,15670,1735,20990,4433,17086,1786,23306,2854,16266,1703,20824,1329,9467,1315,12114,307,3689,705,4701,17959,110428,12621,141007
CED115,256,4999,464,5723,345,5406,499,6248,973,10358,1122,12455,1140,8443,965,10550,1257,8588,866,10711,1191,9032,809,11037,687,6531,544,7765,315,2979,402,3703,93,1000,280,1376,6253,57344,5963,69560,283,4816,417,5517,477,5278,461,6214,1274,9975,1142,12390,1732,8844,937,11506,2157,8481,777,11419,1964,8523,722,11205,1066,6717,543,8327,344,3331,492,4171,67,1581,504,2157,9371,57558,5988,72918,540,9816,881,11236,820,10682,960,12460,2245,20340,2262,24843,2869,17290,1897,22062,3417,17067,1644,22132,3162,17555,1532,22246,1755,13251,1090,16092,666,6309,900,7871,160,2583,783,3531,15623,114899,11951,142478
CED116,183,3725,402,4316,207,3058,355,3623,545,6398,843,7789,790,6472,785,8046,1248,7132,794,9175,1868,9266,778,11911,1614,10712,775,13103,871,5925,551,7335,235,1688,235,2161,7559,54375,5531,67461,239,3353,369,3958,233,2749,235,3222,833,6417,559,7799,1410,6422,587,8418,2039,7120,588,9742,2948,9444,675,13064,2161,10620,734,13508,925,6062,645,7629,177,2636,434,3249,10970,54818,4816,70598,423,7080,771,8273,441,5805,596,6842,1373,12815,1402,15593,2201,12899,1366,16466,3286,14255,1380,18925,4821,18708,1458,24979,3779,21329,1512,26616,1796,11982,1195,14966,411,4324,676,5405,18524,109194,10346,138060
CED117,122,2940,116,3183,232,3829,281,4335,623,12576,821,14015,924,11067,648,12639,1302,8780,516,10597,1156,6351,478,7982,597,4519,319,5439,268,2322,254,2849,87,811,156,1048,5307,53198,3586,62096,130,2621,140,2891,261,4225,272,4760,883,13394,827,15105,1317,11162,547,13028,2014,8693,410,11119,1799,6117,294,8206,961,4950,279,6183,340,2782,247,3361,60,1301,246,1612,7768,55236,3261,66263,256,5557,262,6069,494,8053,550,9095,1504,25971,1642,29123,2246,22231,1195,25666,3317,17476,923,21719,2951,12457,779,16191,1553,9465,594,11617,605,5107,502,6214,143,2113,403,2659,13071,108436,6851,128354
CED118,235,5635,314,6184,321,5845,625,6789,794,12280,1561,14637,1588,16092,1360,19041,1369,10565,743,12677,1034,7493,440,8964,641,5269,293,6193,289,2437,183,2910,72,612,91,778,6347,66224,5609,78182,258,5163,289,5706,389,5283,346,6016,1181,12928,947,15064,2242,15438,949,18622,1986,9662,524,12170,1514,7384,369,9269,852,5743,321,6909,297,2693,209,3205,46,1054,116,1214,8767,65345,4069,78175,494,10799,601,11895,712,11130,971,12810,1977,25207,2512,29697,3832,31522,2308,37663,3356,20229,1268,24846,2555,14873,802,18229,1487,11011,610,13110,589,5130,398,6111,117,1663,212,1995,15114,131568,9680,156361
CED119,193,4702,160,5064,216,4232,180,4627,502,7436,333,8261,926,8868,373,10163,1354,8465,323,10147,1404,7063,271,8740,790,5660,231,6682,408,3010,290,3706,109,865,236,1211,5900,50295,2399,58597,228,4278,133,4636,228,3740,108,4079,668,7590,307,8565,1577,8990,334,10899,2155,8449,264,10865,2147,6834,213,9197,1129,5727,261,7110,415,3428,338,4182,74,1309,583,1965,8624,50340,2535,61496,420,8979,296,9699,448,7970,287,8704,1170,15020,640,16829,2499,17855,709,21063,3506,16914,591,21011,3551,13898,485,17935,1920,11389,486,13793,821,6436,630,7886,183,2171,820,3181,14520,100638,4937,120095
CED120,223,5077,349,5654,261,4352,332,4939,654,9193,773,10620,1101,8849,700,10645,1405,9005,659,11072,1394,8167,580,10139,971,6836,507,8315,459,3475,365,4298,98,915,162,1177,6569,55860,4422,66853,300,4664,303,5261,333,4072,223,4633,1120,9281,566,10967,1950,8693,564,11211,2363,8489,507,11358,2317,7809,489,10609,1278,6964,480,8722,475,3662,438,4576,64,1513,346,1927,10204,55147,3907,69263,525,9740,649,10914,591,8425,558,9573,1774,18472,1339,21582,3047,17543,1262,21855,3769,17496,1163,22428,3713,15973,1064,20748,2253,13798,989,17034,939,7135,802,8874,164,2426,511,3108,16773,111007,8333,136113
CED121,280,4780,386,5443,259,4516,487,5263,776,9219,1195,11188,1075,8406,1080,10558,1398,8419,854,10672,1698,8299,700,10698,1232,7525,567,9323,589,4162,423,5180,153,1312,205,1666,7462,56636,5898,69996,309,4352,319,4984,378,4041,259,4676,1277,9227,559,11063,1863,8086,537,10487,2407,7946,497,10845,2567,7910,456,10935,1688,7579,532,9803,616,4657,517,5792,114,2238,367,2715,11220,56037,4044,71302,588,9133,707,10422,642,8559,748,9941,2053,18447,1755,22251,2936,16501,1611,21046,3803,16364,1348,21516,4264,16211,1158,21629,2917,15108,1103,19128,1207,8820,940,10968,266,3545,572,4383,18682,112675,9934,141295
CED122,192,4072,262,4527,320,6388,590,7295,680,15851,1561,18095,1049,11587,1064,13702,1484,8770,797,11056,1362,7019,619,8995,659,5288,444,6390,395,3177,354,3931,125,1164,214,1499,6263,63314,5912,75493,182,3830,212,4223,341,6277,479,7091,883,16542,1201,18621,1485,11645,774,13911,2253,8747,521,11517,2022,6817,411,9249,1043,5809,423,7276,553,3890,398,4845,106,1755,427,2288,8874,65314,4844,79038,378,7904,475,8753,660,12667,1061,14389,1565,32388,2767,36721,2534,23238,1841,27612,3732,17522,1321,22576,3378,13834,1030,18246,1703,11098,866,13670,950,7063,759,8778,233,2920,636,3791,15135,128630,10761,154528
CED123,238,5183,429,5844,307,5740,497,6549,838,11787,1229,13856,1331,11302,1126,13756,1341,9264,858,11460,1070,7663,544,9276,774,5750,416,6938,366,2712,320,3399,78,628,165,872,6338,60024,5588,71953,288,5038,337,5663,419,5427,493,6336,1422,12386,1190,15004,2126,10936,999,14059,2157,8805,700,11657,1901,7459,471,9834,1035,6263,451,7746,347,3120,412,3877,56,1145,379,1577,9745,60579,5433,75758,528,10218,761,11509,727,11169,991,12890,2259,24178,2424,28860,3454,22239,2122,27817,3493,18068,1554,23115,2977,15126,1019,19113,1805,12011,867,14685,709,5832,736,7278,139,1771,544,2446,16087,120613,11018,147710
CED124,200,3695,410,4301,203,2670,250,3122,507,5019,446,5974,825,5600,522,6950,1304,7051,590,8943,1780,9139,724,11640,1595,10893,824,13312,894,6242,629,7764,236,1691,309,2237,7536,52000,4701,64236,218,3471,349,4035,249,2429,194,2874,872,5249,510,6628,1474,5711,530,7713,2264,6897,530,9690,3080,9148,624,12861,2193,10341,799,13331,923,6271,721,7914,165,2600,532,3295,11446,52108,4788,68340,411,7164,753,8337,454,5097,440,5989,1377,10272,957,12603,2304,11307,1057,14663,3565,13946,1116,18632,4865,18287,1346,24506,3787,21227,1620,26639,1810,12516,1350,15676,401,4288,841,5529,18985,104109,9483,132575
CED125,272,5730,433,6436,342,5801,432,6576,1032,13106,934,15066,1664,13185,1006,15860,1348,9651,686,11684,1119,8329,507,9952,780,6192,344,7314,349,2573,279,3202,67,516,81,657,6975,65079,4698,76750,352,5413,395,6162,399,5552,416,6368,1821,14211,1039,17070,2514,12461,947,15925,2231,8910,587,11729,1925,8448,493,10863,1136,6557,446,8136,340,2830,351,3517,48,851,199,1104,10759,65233,4875,80872,627,11145,825,12600,746,11350,850,12938,2850,27314,1968,32135,4175,25646,1956,31773,3573,18567,1276,23413,3044,16770,998,20815,1911,12747,789,15452,690,5400,632,6723,119,1364,283,1764,17727,130313,9578,157621
CED126,193,4797,187,5169,202,4009,159,4372,364,6512,350,7233,738,8110,388,9236,1293,9517,389,11194,1546,7823,348,9715,867,6369,287,7528,518,4359,268,5144,151,1438,211,1803,5881,52934,2591,61401,194,4308,174,4669,239,3499,148,3886,531,6493,341,7365,1163,8677,397,10239,2248,9367,397,12007,2368,7451,338,10156,1271,6763,293,8328,636,4988,396,6012,137,2449,469,3058,8787,53982,2953,65719,390,9100,355,9840,442,7504,311,8252,895,13012,696,14602,1900,16790,786,19477,3536,18881,784,23204,3918,15270,686,19874,2141,13133,583,15853,1154,9343,664,11157,293,3884,679,4854,14667,106914,5540,127120
CED127,244,4284,223,4747,201,3653,204,4063,490,7018,414,7928,860,7191,417,8472,1310,7971,415,9694,1424,7759,356,9549,946,6856,323,8113,413,3376,235,4028,114,901,97,1112,6007,49011,2680,57701,230,3881,205,4313,267,3201,138,3608,772,6898,364,8032,1494,7167,361,9029,2271,7781,390,10441,2307,7664,337,10309,1324,7104,330,8759,498,3975,318,4791,76,1542,251,1872,9246,49203,2704,61152,465,8166,423,9058,466,6855,343,7669,1265,13912,780,15957,2363,14359,777,17502,3588,15748,801,20142,3736,15424,695,19851,2268,13958,647,16878,909,7347,560,8817,192,2445,349,2981,15250,98216,5385,118852
CED128,271,5298,422,5987,360,5174,505,6039,949,10511,1107,12567,1284,9468,1031,11774,1371,8516,743,10631,1176,8238,632,10050,706,6112,481,7297,346,3132,307,3787,93,901,162,1157,6549,57345,5392,69289,307,4792,367,5472,461,4730,372,5565,1293,9947,1000,12238,1928,9124,919,11970,2154,8174,702,11026,1908,8074,627,10610,978,6290,472,7734,363,3444,395,4202,56,1476,319,1859,9442,56062,5171,70676,578,10086,792,11462,819,9901,880,11602,2238,20460,2113,24808,3210,18586,1950,23745,3518,16693,1441,21659,3090,16310,1255,20657,1678,12401,951,15028,706,6577,703,7987,156,2377,486,3016,15992,113406,10567,139961
CED129,258,5956,182,6397,295,5090,179,5558,511,8499,363,9373,1350,13325,496,15170,1559,11015,335,12905,1269,7952,237,9462,806,6247,239,7293,430,3486,181,4102,114,905,164,1187,6590,62475,2384,71454,251,5617,146,6010,294,4764,149,5214,812,9139,407,10358,1924,14038,501,16461,2313,10813,329,13461,1851,7910,281,10045,1155,6916,223,8297,449,3853,222,4522,86,1402,218,1707,9145,64449,2474,76072,506,11573,332,12409,588,9849,331,10772,1314,17636,773,19730,3272,27359,998,31629,3872,21828,663,26366,3125,15863,515,19508,1964,13170,458,15586,880,7341,409,8628,209,2303,381,2888,15736,126924,4860,147523
CED130,254,4250,602,5111,245,3527,515,4285,649,7297,912,8865,887,6732,787,8401,1185,7115,848,9159,1523,7848,824,10196,1045,7695,783,9525,600,4220,588,5412,145,1166,264,1572,6531,49863,6121,62522,325,4124,639,5093,312,3504,472,4288,1051,7582,835,9473,1463,6715,766,8942,2053,6893,784,9735,2529,7508,758,10798,1530,7254,720,9509,672,4789,678,6138,124,2029,445,2596,10059,50404,6107,66569,579,8377,1248,10205,555,7028,992,8576,1700,14886,1745,18332,2343,13450,1555,17346,3237,14015,1635,18887,4051,15354,1580,20989,2577,14953,1501,19028,1271,9007,1269,11547,269,3196,707,4170,16592,100267,12231,129088
CED131,182,4371,295,4851,269,6252,520,7046,762,11752,766,13278,1062,9157,567,10781,1383,8098,523,10005,1566,7250,458,9281,1015,5781,388,7182,428,3072,302,3802,122,1088,242,1453,6796,56828,4058,67683,232,4293,304,4831,387,6392,407,7187,1059,11412,616,13086,1571,8896,466,10934,2232,7828,416,10478,2505,6856,389,9747,1376,5942,382,7705,535,3659,426,4621,110,2043,587,2746,10014,57326,3986,71326,411,8669,601,9686,660,12645,925,14233,1812,23161,1386,26362,2634,18055,1027,21715,3611,15928,937,20481,4073,14106,843,19021,2394,11723,772,14886,968,6728,726,8421,235,3130,826,4195,16808,114153,8045,139005
CED132,163,3908,127,4189,206,3882,186,4271,488,11492,647,12630,994,12003,611,13602,1216,9216,431,10863,1279,6987,317,8585,785,5672,283,6738,391,3300,219,3911,117,1085,185,1384,5635,57533,3009,66175,163,3505,141,3812,204,3770,149,4116,633,12704,669,14003,1388,12868,629,14883,1978,9512,413,11905,2032,7074,332,9436,1252,6347,339,7939,526,3801,329,4658,121,1971,499,2591,8293,61558,3489,73342,327,7411,264,8001,405,7647,328,8384,1121,24200,1314,26637,2380,24870,1235,28485,3197,18730,846,22770,3311,14058,651,18016,2032,12017,619,14675,920,7100,550,8564,229,3058,689,3978,13923,119088,6498,139516
CED133,250,4115,498,4855,230,3271,481,3985,620,6594,1097,8308,921,6805,1050,8773,1446,7875,978,10301,2022,9541,1013,12575,1474,9708,790,11974,635,4820,498,5958,182,1423,241,1846,7783,54151,6638,68579,234,3727,469,4428,305,3087,335,3725,1032,6821,787,8636,1685,6936,831,9447,2417,7807,757,10985,3160,8974,781,12912,2086,9051,756,11886,815,5040,592,6444,149,2333,432,2922,11882,53770,5744,71394,481,7839,967,9286,538,6352,811,7703,1651,13415,1882,16948,2604,13739,1877,18220,3867,15680,1742,21285,5172,18517,1798,25491,3563,18763,1542,23867,1449,9856,1094,12398,336,3753,677,4765,19664,107923,12380,139966
CED134,198,3540,698,4438,197,3323,598,4108,588,7937,1293,9813,757,6523,1146,8423,1132,6657,1149,8933,1386,7629,1227,10240,828,6683,1021,8527,450,3624,630,4706,130,1087,244,1461,5660,47000,8004,60664,221,3355,613,4186,240,3226,526,3990,1063,8198,1300,10566,1448,6369,1170,8984,1837,6285,1120,9238,2233,6936,1108,10281,1255,5982,883,8120,561,3952,768,5280,121,1769,436,2320,8974,46066,7920,62965,418,6892,1311,8622,434,6547,1118,8098,1651,16133,2590,20378,2206,12881,2319,17408,2965,12941,2271,18177,3615,14569,2336,20522,2081,12665,1904,16652,1011,7581,1396,9984,250,2860,678,3784,14634,93069,15918,123625
CED135,201,4253,346,4802,339,6871,789,7999,974,18157,2098,21228,1492,16066,1549,19107,1203,8814,808,10828,1076,7589,669,9335,551,5402,385,6336,302,2696,226,3224,108,900,147,1157,6252,70751,7006,84005,221,3792,341,4363,386,5872,526,6792,1260,17217,1651,20127,1905,13568,1300,16769,1888,8372,691,10946,1560,7464,553,9578,903,5534,411,6847,382,3115,300,3800,70,1333,196,1594,8576,66264,5979,80820,424,8049,689,9165,731,12744,1316,14787,2231,35373,3747,41351,3395,29631,2850,35876,3085,17192,1498,21774,2641,15051,1217,18912,1455,10939,790,13183,683,5810,525,7022,174,2229,344,2750,14825,137014,12982,164828
CED136,245,4747,309,5297,241,4508,280,5030,700,9634,659,10986,1152,8507,557,10214,1359,8367,498,10225,1522,8294,499,10316,1269,7880,511,9657,612,4392,428,5433,137,1033,177,1345,7232,57347,3918,68504,264,4368,269,4896,407,4244,256,4909,1330,9710,552,11589,2084,8204,498,10778,2417,7989,426,10834,2603,8165,438,11206,1777,8184,528,10493,689,4814,495,5994,107,1773,360,2242,11672,57439,3828,72939,507,9110,584,10202,652,8750,538,9935,2032,19345,1209,22578,3231,16706,1056,20994,3775,16356,922,21056,4127,16454,937,21520,3043,16065,1043,20148,1302,9203,919,11427,243,2799,542,3585,18910,114786,7744,141438
