region_id,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU_15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
CED132,0,1923,1106,193,221,189,96,58,9,3795,0,309,773,679,1014,1529,1443,1665,919,8331,168,466,264,123,120,141,83,61,28,1454,10188,8954,9118,8312,8212,6888,4748,3721,1501,61642,0,406,5900,8804,8706,7733,5308,3113,693,40666,0,1706,4148,2265,1535,838,293,57,5,10847,0,245,817,1568,1745,761,376,417,239,6168,20671,0,0,0,0,0,0,0,0,20671,0,5025,0,0,0,0,0,0,0,5025,0,3597,1507,623,594,276,55,3,0,6655,0,814,428,158,217,287,249,241,142,2536,0,618,367,131,112,67,20,9,0,1324,0,3870,2776,615,532,454,220,115,22,8604,0,702,1961,1892,2529,2975,2423,2320,1221,16023,363,846,584,326,285,261,141,90,34,2930,21037,17829,18488,16382,16255,13652,9085,6365,2356,121449
CED133,0,823,1669,434,195,191,97,48,15,3472,0,313,1570,1491,1159,1555,1521,1401,915,9925,129,177,275,112,94,104,71,32,28,1022,11293,7434,13225,11974,9449,7954,4792,3045,1481,70647,0,306,9320,14743,11630,9314,5561,2838,667,54379,0,800,4840,2366,1405,923,319,47,13,10713,0,31,214,960,1474,935,309,254,201,4378,23040,0,0,0,0,0,0,0,0,23040,0,6893,0,0,0,0,0,0,0,6893,0,2280,2172,580,377,208,27,0,0,5644,0,980,931,232,161,273,269,230,175,3251,0,518,602,134,79,64,40,3,6,1446,0,1589,3612,903,466,380,193,96,32,7271,0,635,3081,2880,2266,2598,2218,1842,1159,16679,244,362,520,247,191,186,130,48,39,1967,23284,14394,25292,23045,18049,14881,9066,5358,2292,135661
CED134,0,512,263,163,286,243,153,65,14,1699,0,189,321,394,1033,1705,1672,1959,1017,8290,220,345,155,126,224,274,217,98,38,1697,11660,7011,5882,7747,9350,9116,6562,4538,1659,63525,0,396,4058,7442,9667,10921,8092,4402,822,45800,0,1414,2362,2198,1979,1331,425,135,25,9869,0,432,1145,1939,1806,726,354,389,228,7019,23463,0,0,0,0,0,0,0,0,23463,0,5216,0,0,0,0,0,0,0,5216,0,3553,1223,708,601,288,46,0,0,6419,0,635,234,181,272,360,311,283,179,2455,0,476,236,159,155,78,40,22,3,1169,0,1089,671,387,602,565,310,140,33,3797,0,403,887,1200,2410,3218,2696,2743,1363,14920,456,679,411,299,450,501,369,145,53,3363,23919,14293,11227,14513,17942,17988,12643,8259,2706,123490
CED135,0,382,205,122,189,167,121,48,10,1244,0,377,529,498,894,1347,1622,1609,687,7563,369,473,255,165,250,275,213,137,51,2188,15023,7917,7969,9108,9689,8400,6152,3642,1132,69032,0,441,5762,9888,11336,10794,7636,3430,508,49795,0,2153,3440,2508,1978,1090,387,73,11,11640,0,655,1403,1892,1489,635,398,335,185,6992,30133,0,0,0,0,0,0,0,0,30133,0,4648,0,0,0,0,0,0,0,4648,0,4104,1369,695,534,259,39,0,3,7003,0,943,318,238,374,402,396,252,119,3042,0,462,201,153,113,88,30,13,3,1063,0,828,544,285,420,395,250,103,14,2839,0,872,1346,1447,2454,3013,3049,2460,919,15560,777,966,600,448,526,505,388,219,66,4495,30910,16072,14983,17554,19224,17181,12573,6885,1828,137210
CED136,0,544,846,258,198,160,84,39,14,2143,0,254,911,836,947,1177,1073,1204,662,7064,131,200,240,103,68,100,78,51,27,998,14020,9816,15901,11098,9366,6998,4475,3026,1176,75876,0,1454,17230,14694,11626,8476,5323,2737,509,62049,0,760,2419,1269,861,425,139,35,6,5914,0,181,783,1716,1880,992,480,398,232,6662,28777,0,0,0,0,0,0,0,0,28777,0,8358,0,0,0,0,0,0,0,8358,0,4465,3585,1155,578,293,48,3,0,10127,0,1457,1433,384,409,614,482,403,149,5331,0,864,1197,224,177,103,44,22,4,2635,0,1434,2715,711,535,376,187,83,27,6068,0,539,2153,1937,2178,2221,1768,1667,869,13332,284,395,533,276,194,172,124,70,31,2079,29061,19907,32048,22366,18438,13672,8595,5418,1827,151332
CED137,0,206,141,94,182,189,142,54,21,1029,0,143,275,314,696,1302,1615,1626,816,6787,200,344,147,120,164,270,212,104,38,1599,11277,6658,5726,7787,8522,8548,6944,4100,1417,60979,0,408,4584,8453,10016,10881,9251,4479,794,48866,0,1230,2330,2000,1570,1022,482,125,17,8776,0,344,917,1715,1586,590,314,290,172,5928,22853,0,0,0,0,0,0,0,0,22853,0,5180,0,0,0,0,0,0,0,5180,0,4030,1335,645,449,213,38,5,0,6715,0,489,168,134,206,305,289,214,150,1955,0,340,145,116,108,67,35,17,3,831,0,440,345,252,385,387,314,118,28,2269,0,335,805,962,1734,2465,2658,2400,1121,12480,371,644,370,289,350,484,401,175,50,3134,23224,13440,10999,14566,16404,16414,13782,7823,2335,118987
CED138,0,1044,1249,323,227,183,103,44,16,3189,0,221,839,736,749,1047,1045,1088,639,6364,115,204,241,121,93,89,67,42,34,1006,13239,10418,14873,11758,10076,7651,4541,3053,1244,76853,0,1319,13758,15412,12990,9660,5738,3048,570,62495,0,833,3309,1615,1114,671,177,45,9,7773,0,101,498,1345,1832,1023,398,382,233,5812,26773,0,0,0,0,0,0,0,0,26776,0,8725,0,0,0,0,0,0,0,8725,0,4206,3911,1144,650,242,39,5,0,10197,0,1503,1515,378,406,517,427,457,231,5434,0,1167,1402,262,186,97,40,20,10,3184,0,2582,3634,838,575,440,227,98,27,8421,0,521,1917,1629,1633,1867,1628,1484,817,11496,241,425,527,271,217,153,122,67,42,2065,27014,21382,30471,22897,19603,14670,8796,5606,1939,152378
CED139,0,456,422,277,414,426,177,103,29,2304,0,124,293,490,1084,1762,1504,1726,868,7851,202,306,212,156,214,279,191,94,37,1691,11585,6218,5924,8893,10349,9019,6144,4364,1527,64023,0,260,3792,8376,10094,10039,7420,4478,891,45350,0,742,2377,2804,2452,1632,514,129,22,10672,0,223,878,1982,2142,802,340,332,198,6897,23237,0,0,0,0,0,0,0,0,23237,0,5485,0,0,0,0,0,0,0,5485,0,3481,1328,598,487,273,35,0,0,6202,0,468,218,143,250,375,272,271,183,2180,0,421,308,213,229,139,53,20,9,1392,0,904,1001,681,920,865,386,212,44,5013,0,258,768,1254,2398,3296,2543,2491,1216,14224,433,589,448,379,441,530,333,149,52,3354,23670,12831,11118,16430,19413,17951,11896,8082,2615,124006
CED140,0,788,331,90,154,144,78,32,7,1624,0,328,517,413,799,1251,1410,1641,809,7168,245,406,216,112,169,216,192,117,43,1716,14535,8500,7969,8810,9163,7779,5420,3673,1294,67143,0,520,6544,10668,11840,10590,6906,3475,638,51181,0,1955,3149,1928,1504,771,249,61,10,9627,0,446,1104,1644,1391,544,260,348,158,5895,29247,0,0,0,0,0,0,0,0,29247,0,5449,0,0,0,0,0,0,0,5449,0,4451,1329,605,490,235,19,3,0,7132,0,712,286,140,209,261,271,226,113,2218,0,449,186,100,75,31,16,12,0,869,0,1574,821,278,313,313,184,69,15,3567,0,783,1419,1369,2071,2608,2380,2323,1059,14012,496,807,525,310,346,360,339,185,65,3433,29743,17146,15363,17042,18239,15713,10624,6702,2058,132630
CED141,0,280,255,116,191,223,142,77,23,1307,0,161,374,448,808,1607,1934,2186,1197,8715,157,325,191,119,127,181,157,97,45,1399,11644,7351,6567,8614,9494,8362,6423,4768,1962,65185,0,331,5078,9833,10783,9849,7279,4277,997,48427,0,1037,2543,1989,1681,995,409,114,24,8792,0,222,778,1734,2010,817,357,368,237,6523,23254,0,0,0,0,0,0,0,0,23254,0,6272,0,0,0,0,0,0,0,6272,0,4776,1782,692,516,311,44,0,0,8121,0,497,248,137,236,358,360,329,161,2326,0,392,242,140,142,77,50,17,10,1070,0,567,684,311,430,443,304,159,39,2937,0,356,888,1216,1926,2817,2945,2925,1618,14691,326,640,434,286,264,332,291,144,62,2779,23580,15090,12677,16338,17988,15999,12039,8333,3148,125192
CED142,0,215,168,98,148,174,148,69,15,1035,0,139,278,315,690,1343,1708,1865,806,7144,213,325,178,100,114,172,124,91,35,1352,11327,7378,6240,8156,8656,8142,6663,4521,1435,62518,0,353,4834,8997,10127,10324,8286,4513,809,48243,0,1094,2466,1991,1449,784,356,118,15,8273,0,317,1000,1896,1787,704,397,380,199,6680,22844,0,0,0,0,0,0,0,0,22844,0,6055,0,0,0,0,0,0,0,6055,0,4841,1722,794,573,284,39,5,0,8258,0,601,265,156,271,318,329,299,184,2423,0,394,214,126,131,62,30,18,14,989,0,429,453,262,345,377,278,146,35,2325,0,330,776,1085,1715,2347,2641,2656,1129,12679,412,617,391,262,256,276,213,128,50,2605,23256,15031,12121,15569,16654,15476,12569,8263,2435,121374
CED143,0,4112,5065,1035,402,260,121,51,13,11059,0,983,2806,2292,1714,1850,1366,891,370,12272,111,401,570,217,142,129,73,45,19,1707,6669,10959,21934,11824,7615,6349,3397,1821,635,71203,0,493,10429,9966,5961,5321,2932,1307,219,36628,0,2097,10763,5382,2788,1500,355,38,4,22927,0,78,331,995,1311,839,318,233,116,4221,13507,0,0,0,0,0,0,0,0,13507,0,2927,0,0,0,0,0,0,0,2927,0,1535,1411,449,292,139,32,4,0,3862,0,1857,1619,364,225,288,206,160,86,4805,0,1278,1747,314,109,68,33,21,4,3574,0,7768,10992,2664,1172,708,309,114,22,23749,0,1895,6021,5289,4199,3662,2528,1454,496,25544,230,703,1065,512,322,223,134,64,23,3276,13737,20631,44378,25935,16379,12748,6847,3395,970,145020
CED144,0,166,121,89,127,182,107,49,7,848,0,141,261,335,729,1261,1626,1625,686,6664,219,298,179,98,132,176,141,84,33,1360,12357,7670,6852,8449,9076,8034,6592,4072,1269,64371,0,444,5702,9613,11008,10407,8206,4246,675,50301,0,1087,2402,1806,1443,701,337,105,12,7893,0,344,1075,1912,1786,757,459,412,184,6929,24796,0,0,0,0,0,0,0,0,24796,0,6189,0,0,0,0,0,0,0,6189,0,5350,2136,972,700,239,39,0,0,9436,0,606,281,164,240,347,341,332,212,2523,0,378,185,109,111,57,27,18,7,892,0,337,326,231,311,356,233,109,15,1918,0,339,760,1075,1803,2344,2494,2265,900,11983,420,561,432,276,297,295,242,126,40,2689,25219,15635,13299,16158,17699,15503,12378,7613,2045,125549
CED145,0,596,1386,402,194,165,97,43,19,2902,0,199,1195,1370,1143,1461,1647,1472,1075,9562,131,192,258,144,97,109,87,52,30,1100,12702,6615,11166,12332,9716,7376,5151,3306,1690,70054,0,243,7134,15012,12069,8731,5948,3093,779,53009,0,810,5379,2949,1646,932,354,59,16,12145,0,37,239,999,1456,818,300,286,214,4349,25577,0,0,0,0,0,0,0,0,25577,0,6556,0,0,0,0,0,0,0,6556,0,2769,1819,566,424,218,38,0,0,5834,0,528,557,178,147,227,231,243,182,2293,0,352,505,157,104,74,39,10,8,1249,0,1121,2855,894,437,370,189,88,33,5987,0,415,2368,2594,2216,2404,2348,1959,1356,15660,253,368,502,305,207,175,146,81,36,2073,25830,13199,21358,23654,18706,13949,9593,5819,2624,134732
CED146,0,373,454,172,166,182,93,64,16,1520,0,154,423,444,647,938,1010,1144,574,5334,144,180,197,113,86,90,69,65,28,972,15324,10523,12204,10764,10191,7490,4958,3500,1237,76191,0,1379,12015,14103,13422,9815,6452,3423,708,61317,0,410,1202,852,757,418,126,44,4,3813,0,158,887,1684,2034,1128,560,534,254,7239,31434,0,0,0,0,0,0,0,0,31434,0,10159,0,0,0,0,0,0,0,10159,0,5620,5115,1649,873,337,36,0,0,13630,0,1398,1121,443,494,596,554,570,245,5421,0,688,847,235,238,140,66,25,6,2245,0,1120,1734,545,483,407,227,101,31,4648,0,357,1168,1127,1526,1786,1706,1638,762,10070,261,344,454,265,202,167,106,97,39,1935,31695,21633,24543,20903,20029,14794,9833,6432,2049,151911
CED147,0,1370,3566,786,247,227,147,73,21,6437,0,437,2440,2184,1453,1848,1719,1523,1108,12712,113,229,478,177,117,101,67,39,23,1344,9584,6797,15971,11705,8320,7102,4709,3003,1662,68853,0,213,6681,11092,8592,7326,4844,2465,727,41940,0,993,8160,4355,2102,1229,441,105,27,17412,0,33,206,881,1357,799,309,257,186,4028,19163,0,0,0,0,0,0,0,0,19163,0,5183,0,0,0,0,0,0,0,5183,0,1801,1552,488,333,180,35,0,0,4389,0,694,764,207,151,183,191,154,148,2492,0,293,689,147,85,69,29,19,5,1336,0,2347,7101,1707,647,552,330,144,46,12874,0,854,4620,4533,3242,3267,2673,2128,1434,22751,245,408,902,434,260,177,112,70,30,2638,19408,12819,30675,23844,16769,13782,8964,5342,2603,134206
CED148,0,102,135,83,137,137,71,23,4,692,0,103,289,308,566,901,810,711,241,3929,195,260,192,94,102,104,68,47,16,1078,16174,10367,10590,10702,10094,7373,3618,1984,570,71472,0,844,9756,13943,13767,10024,4553,1640,259,54786,0,746,2003,1459,1163,553,141,37,7,6109,0,369,1369,1994,1980,1060,396,310,128,7606,32685,0,0,0,0,0,0,0,0,32685,0,9392,0,0,0,0,0,0,0,9392,0,7325,4357,1039,490,174,26,5,0,13416,0,927,610,334,443,616,503,403,158,3994,0,412,303,193,172,101,45,14,4,1244,0,227,383,269,323,298,156,40,10,1706,0,240,797,951,1302,1609,1246,960,322,7427,388,500,432,258,225,182,110,63,16,2174,33073,20982,20010,20440,19865,14617,7176,3472,904,140539
CED194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,431,514,280,228,213,97,25,14,2075,273,431,514,280,228,213,97,25,14,2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,863,1162,770,622,445,260,70,19,4791,580,863,1162,770,622,445,260,70,19,4791
CED197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED201,0,181,225,106,102,131,78,29,5,857,0,85,250,316,382,866,927,970,469,4265,121,247,114,75,59,81,68,37,18,820,11582,9026,7234,9540,10100,8173,4552,2520,887,63614,0,231,6170,12703,14730,12253,6508,2566,494,55655,0,498,1952,1511,1071,538,141,34,4,5749,0,98,362,1271,1662,851,326,218,97,4885,23676,0,0,0,0,0,0,0,0,23676,0,9831,0,0,0,0,0,0,0,9831,0,5741,3602,838,361,131,17,0,0,10690,0,655,480,187,195,304,301,308,170,2600,0,375,279,139,82,50,23,8,0,956,0,384,604,270,229,225,162,68,10,1952,0,198,680,890,948,1418,1319,1255,619,7327,246,476,280,183,111,137,115,49,27,1624,23922,18487,14409,17992,19389,15907,8912,4506,1421,124945
CED202,0,1226,438,126,181,186,102,54,15,2328,0,279,627,616,1016,1709,1567,1640,828,8282,195,460,217,128,146,179,124,72,33,1554,13078,8943,7901,9486,9662,8450,5348,3411,1287,67566,0,313,5781,10492,11281,10528,6510,3027,588,48520,0,1456,3315,2447,1795,971,304,35,0,10323,0,332,1011,1933,1799,690,284,300,155,6504,26393,0,0,0,0,0,0,0,0,26393,0,6611,0,0,0,0,0,0,0,6611,0,4299,1520,652,440,193,24,0,0,7128,0,639,274,137,204,267,235,174,101,2031,0,505,222,112,100,60,16,0,0,1015,0,2359,1066,354,405,399,211,108,28,4930,0,637,1464,1523,2237,2949,2394,2207,1062,14473,375,880,477,308,317,307,219,114,43,3040,26768,18031,15130,17958,18578,16364,10197,5965,1977,130968
CED203,0,1385,1880,436,254,185,105,50,15,4310,0,239,1076,1159,1077,1129,1177,1570,772,8199,131,230,287,171,94,74,62,74,33,1156,10290,7723,11961,11004,8198,5875,4649,3860,1368,64928,0,582,7674,11518,8370,6308,5360,3585,709,44106,0,772,4063,2933,1713,686,131,34,6,10338,0,123,518,1216,1479,856,514,576,251,5533,20873,0,0,0,0,0,0,0,0,20873,0,5495,0,0,0,0,0,0,0,5495,0,2956,2684,1468,908,301,33,3,0,8353,0,975,930,351,364,345,319,339,171,3794,0,707,845,206,127,64,25,7,6,1987,0,2847,3983,1000,559,438,211,112,28,9178,0,472,2130,2302,2227,2160,1879,2156,1048,14374,249,427,553,379,237,147,84,108,49,2233,21122,15356,23380,21373,15984,11305,8556,6920,2268,126264
CED204,0,959,335,158,200,234,145,45,18,2094,0,269,564,558,1033,1824,1650,1718,921,8537,214,429,209,125,171,239,164,77,40,1668,12360,8530,7303,8778,9792,9001,6048,3839,1409,67060,0,337,5217,9443,10981,10983,7445,3718,676,48800,0,1498,3038,2318,1800,1057,336,67,13,10127,0,380,1104,1801,1845,715,318,332,151,6646,25123,0,0,0,0,0,0,0,0,25123,0,6331,0,0,0,0,0,0,0,6331,0,4157,1434,656,466,229,25,0,0,6967,0,634,275,136,218,277,253,225,119,2137,0,487,213,114,101,69,16,8,3,1011,0,1834,891,388,437,447,310,108,30,4445,0,554,1305,1495,2306,3363,2746,2434,1217,15420,481,805,459,320,341,437,291,134,51,3319,25604,17017,13936,16671,18495,17577,11740,7026,2260,130326
CED205,0,457,385,146,145,156,69,50,7,1415,0,147,388,410,471,972,1127,1261,576,5352,87,191,153,76,75,95,65,48,21,811,10677,8289,9139,8818,8447,8079,5752,3475,1092,63768,0,814,8641,11388,11140,10933,8047,3700,587,55250,0,484,1424,1018,722,359,148,51,9,4215,0,126,578,1374,1636,1040,509,401,158,5822,21794,0,0,0,0,0,0,0,0,21794,0,8386,0,0,0,0,0,0,0,8386,0,4063,3840,1270,634,231,21,0,0,10059,0,1185,938,293,336,452,411,440,198,4253,0,729,765,215,147,87,30,10,4,1987,0,1336,1616,522,397,308,189,86,17,4471,0,363,1056,1187,1296,1733,1766,1687,752,9840,176,371,359,203,176,147,117,82,28,1659,21970,17857,19217,17470,16484,15290,11238,6457,1753,127736
CED206,0,198,216,110,131,139,66,28,3,891,0,124,415,427,579,907,896,764,222,4334,171,263,204,90,92,98,72,39,9,1038,17920,12156,11720,12272,11161,7989,4410,2312,531,80471,0,1175,11237,15850,15224,10917,5992,2251,247,62893,0,797,2664,1823,1244,575,136,26,5,7270,0,300,1137,2209,2347,1105,468,351,109,8026,36200,0,0,0,0,0,0,0,0,36200,0,11299,0,0,0,0,0,0,0,11299,0,8279,4685,1342,608,166,24,0,0,15104,0,1047,756,395,443,569,486,414,169,4279,0,411,400,192,148,83,27,19,11,1291,0,499,668,287,322,283,156,60,6,2281,0,314,1105,1310,1455,1608,1357,1052,292,8493,355,497,504,273,212,162,113,60,16,2192,36555,24618,23156,23681,22003,15468,8759,4233,855,159328
CED207,0,205,250,101,122,139,69,22,7,915,0,108,378,399,568,1108,1125,1187,579,5452,157,328,172,87,78,101,84,48,21,1076,12359,8573,7755,9425,9510,7922,4513,2697,965,63719,0,381,6596,11760,12391,10727,5976,2625,471,50927,0,860,2965,2218,1484,797,224,40,6,8594,0,151,582,1514,1866,867,337,214,109,5640,24951,0,0,0,0,0,0,0,0,24951,0,7886,0,0,0,0,0,0,0,7886,0,5971,2564,701,360,121,19,3,0,9739,0,565,358,149,193,298,236,198,130,2127,0,450,258,129,113,75,26,6,9,1066,0,453,678,295,293,290,140,54,7,2210,0,250,942,1130,1459,1818,1647,1541,754,9541,296,603,389,218,180,169,147,76,27,2105,25247,17570,15332,18114,18339,15162,8752,4757,1513,124786
CED208,0,2495,1116,237,149,151,97,59,20,4324,0,333,508,573,718,1043,1270,1741,999,7185,83,256,184,76,78,84,72,75,34,942,10161,10906,9261,9496,8831,6709,5259,4352,1676,66651,0,429,7348,12197,11331,8340,6363,4450,907,51365,0,949,2294,1219,951,491,142,40,10,6096,0,73,288,1137,1630,936,422,446,251,5183,20737,0,0,0,0,0,0,0,0,20737,0,8203,0,0,0,0,0,0,0,8203,0,3024,2702,984,637,280,35,3,0,7665,0,1441,900,253,250,341,305,306,166,3962,0,1608,1046,183,117,57,28,7,3,3049,0,5381,3169,542,344,326,180,106,32,10080,0,704,1133,1268,1431,1739,1785,2306,1300,11666,166,480,378,195,161,152,107,123,51,1813,20903,22292,19258,17978,16852,12662,9367,7787,2720,129819
CED209,0,644,381,113,151,156,75,26,10,1556,0,210,507,467,908,1487,1426,1689,981,7675,167,377,186,112,158,217,160,103,38,1518,12644,7392,7252,9593,9708,8867,5675,3814,1538,66483,0,230,5782,11793,12159,11951,7695,3852,798,54260,0,1075,3055,2312,1557,946,295,52,14,9306,0,140,559,1451,1618,625,218,250,157,5018,25854,0,0,0,0,0,0,0,0,25854,0,6874,0,0,0,0,0,0,0,6874,0,3843,1525,551,386,178,24,3,3,6513,0,417,252,121,162,181,186,173,108,1600,0,399,249,89,80,34,15,6,3,875,0,1374,985,286,307,304,131,65,17,3469,0,475,1125,1280,1953,2596,2237,2269,1269,13204,323,710,461,313,314,424,286,174,52,3057,26177,15537,13993,18196,18536,17239,11087,6844,2421,130030
CED210,0,730,434,143,198,148,82,46,6,1787,0,277,732,688,967,1504,1480,1693,809,8150,172,347,206,98,107,124,99,72,29,1254,11436,8191,8063,8851,8897,7657,5203,3626,1335,63259,0,407,5660,9587,10003,9410,6272,3384,631,45354,0,1325,3101,2077,1422,741,224,40,15,8945,0,307,1028,1866,1942,745,352,350,228,6818,23225,0,0,0,0,0,0,0,0,23225,0,6226,0,0,0,0,0,0,0,6226,0,4464,2018,819,491,264,33,0,0,8089,0,584,379,183,230,273,238,198,102,2187,0,440,218,122,77,44,19,7,6,933,0,1411,1083,371,428,321,167,92,16,3889,0,540,1569,1762,2223,2681,2254,2294,1066,14389,348,640,459,264,240,216,172,108,38,2485,23573,16344,15515,17051,17056,14695,9731,6473,2102,122540
CED211,0,517,585,184,158,136,58,43,13,1694,0,133,545,702,834,1327,1550,1729,886,7706,108,212,169,83,67,98,83,52,25,897,10712,6983,8636,9553,8017,6877,5488,3987,1441,61694,0,354,7496,12067,9789,8075,6516,3931,785,49013,0,707,2680,1630,969,609,174,48,0,6817,0,92,401,1278,1596,886,445,387,200,5285,21958,0,0,0,0,0,0,0,0,21958,0,6781,0,0,0,0,0,0,0,6781,0,3259,2459,919,519,249,29,0,0,7434,0,698,612,234,233,275,269,232,134,2687,0,569,466,121,76,51,22,9,0,1314,0,1225,1404,453,374,282,161,91,23,4013,0,283,1169,1562,1774,2092,2133,2258,1186,12457,253,346,363,214,152,163,135,86,40,1752,22211,14314,17050,18478,15482,12682,9884,7042,2368,119511
CED212,0,346,381,182,191,206,142,61,15,1524,0,191,543,602,884,1646,1733,1673,820,8092,160,341,167,81,103,118,111,61,23,1165,12040,8124,7791,9720,9576,8507,5992,3760,1396,66906,0,271,5307,10597,10903,10110,7040,3571,741,48540,0,1123,3384,2545,1716,932,355,89,9,10153,0,250,943,1965,2168,958,401,310,182,7177,24374,0,0,0,0,0,0,0,0,24374,0,6868,0,0,0,0,0,0,0,6868,0,5237,2140,781,452,228,29,6,0,8873,0,598,399,186,246,335,297,256,157,2474,0,475,280,158,133,75,31,13,6,1171,0,722,951,521,429,426,290,111,31,3481,0,401,1278,1656,2071,2790,2575,2241,1098,14110,332,632,407,241,211,215,190,94,28,2350,24706,16577,15089,18650,18329,16069,11208,6691,2252,129571
