region_id,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
CED137,23547,13256,10988,14711,16574,16447,13879,8173,2991,120566,35,33,23,26,37,29,31,33,57,304,570,710,515,463,565,714,804,350,115,4806,9,17,21,6,33,110,166,69,13,444,28,32,35,50,49,55,48,10,4,311,4,4,6,6,7,20,11,9,0,67,7,8,5,12,8,14,11,5,0,70,9,0,6,4,13,16,14,6,0,68,3,0,3,3,0,3,0,0,0,12,7,4,11,7,4,12,18,7,0,70,0,0,0,0,0,0,0,0,0,0,637,775,602,551,679,944,1072,456,132,5848,672,808,625,577,716,973,1103,489,189,6152,24219,14064,11613,15288,17290,17420,14982,8662,3180,126718
CED138,28157,22663,32808,24344,20649,15330,9175,6157,2662,161945,39,49,50,41,25,18,10,5,4,241,320,477,681,493,430,405,307,276,168,3557,3,24,48,34,47,38,7,0,0,201,4,25,37,34,43,45,20,4,0,212,0,8,21,15,18,10,3,3,0,78,3,9,22,15,27,17,6,0,0,99,0,4,4,7,9,0,0,0,0,24,0,3,0,3,0,4,3,0,0,13,3,17,12,7,9,8,6,3,0,65,0,0,0,0,0,0,0,0,0,0,333,567,825,608,583,527,352,286,168,4249,372,616,875,649,608,545,362,291,172,4490,28529,23279,33683,24993,21257,15875,9537,6448,2834,166435
CED139,24031,12786,11162,16647,19715,18098,12013,8615,3497,126564,47,39,32,41,51,37,19,20,12,298,505,580,534,507,583,758,611,293,96,4467,86,44,114,161,143,392,525,310,48,1823,263,190,274,188,225,322,201,62,22,1747,13,12,15,29,25,63,140,73,7,377,19,7,24,19,29,36,24,6,0,164,7,11,15,4,15,49,81,40,7,229,3,3,3,3,8,0,0,0,0,20,5,10,15,7,13,36,26,7,0,119,0,0,0,0,0,0,0,0,0,0,901,857,994,918,1041,1656,1608,791,180,8946,948,896,1026,959,1092,1693,1627,811,192,9244,24979,13682,12188,17606,20807,19791,13640,9426,3689,135808
CED140,30292,18438,15806,17492,18523,15823,10669,7128,2784,136955,71,76,50,34,41,22,25,14,16,349,582,1524,816,608,662,623,404,235,131,5585,31,211,105,78,134,135,134,30,16,874,31,136,87,51,57,69,29,8,0,468,9,36,28,14,27,33,21,3,0,171,4,21,17,10,11,19,8,4,0,94,0,26,4,0,11,25,23,5,0,94,0,12,3,8,3,3,0,0,0,29,15,85,39,31,20,30,5,3,0,228,0,0,0,0,0,0,0,0,0,0,672,2051,1099,800,925,937,624,288,147,7543,743,2127,1149,834,966,959,649,302,163,7892,31035,20565,16955,18326,19489,16782,11318,7430,2947,144847
CED141,24065,15027,12800,16687,18446,16227,12269,8845,4065,128431,22,37,13,19,24,19,19,12,20,185,535,777,523,420,461,431,339,269,185,3940,3,8,24,25,12,39,24,7,0,142,13,27,15,21,31,39,44,7,4,201,0,4,7,5,9,11,3,0,0,39,0,3,4,12,8,10,3,3,0,43,3,3,0,0,5,6,7,0,0,24,0,3,0,0,0,0,4,0,0,7,5,4,8,3,3,10,14,3,3,53,0,0,0,0,0,0,0,0,0,0,559,829,581,486,529,546,438,289,192,4449,581,866,594,505,553,565,457,301,212,4634,24646,15893,13394,17192,18999,16792,12726,9146,4277,133065
CED142,23334,14741,11928,15611,16721,15471,12604,8485,2809,121704,30,23,27,19,20,32,7,8,5,171,560,633,511,365,400,315,256,165,83,3288,3,5,14,6,20,19,17,5,0,89,16,23,18,17,30,34,17,8,0,163,3,3,3,3,3,7,4,0,0,26,4,0,6,8,7,12,0,0,0,37,0,0,3,0,0,3,9,3,3,21,0,4,0,0,0,0,4,0,0,8,4,7,3,0,11,6,3,0,0,34,0,0,0,0,0,0,0,0,0,0,590,675,558,399,471,396,310,181,86,3666,620,698,585,418,491,428,317,189,91,3837,23954,15439,12513,16029,17212,15899,12921,8674,2900,125541
CED143,14954,25195,49638,28488,18158,14129,7671,3928,1228,163389,17,103,63,44,23,26,9,7,3,295,611,1720,2123,1570,1413,1176,594,249,102,9558,63,197,611,800,826,438,120,42,6,3103,46,128,346,458,404,328,125,11,7,1853,15,66,113,146,188,128,46,24,3,729,17,85,193,225,196,215,63,27,0,1021,5,16,28,34,73,77,23,10,5,271,3,9,15,28,20,14,0,0,0,89,9,87,89,143,135,82,56,10,3,614,0,0,0,0,0,0,0,0,0,0,769,2308,3518,3404,3255,2458,1027,373,126,17238,786,2411,3581,3448,3278,2484,1036,380,129,17533,15740,27606,53219,31936,21436,16613,8707,4308,1357,180922
CED144,25577,15636,13243,16312,17879,15667,12552,8079,2737,127682,28,25,27,24,25,19,17,14,5,184,478,699,541,427,367,307,257,167,82,3325,18,5,14,9,23,23,32,9,0,133,7,23,20,13,38,33,18,6,3,161,3,0,7,3,3,0,6,0,0,22,3,8,4,10,3,9,8,0,0,45,0,3,0,0,4,11,5,0,0,23,0,3,0,0,3,5,0,0,0,11,0,8,6,8,15,17,3,0,3,60,0,0,0,0,0,0,0,0,0,0,509,749,592,470,456,405,329,182,88,3780,537,774,619,494,481,424,346,196,93,3964,26114,16410,13862,16806,18360,16091,12898,8275,2830,131646
CED145,26587,13592,22385,24572,19390,14509,9949,6203,3287,140474,24,15,29,26,21,15,18,6,7,161,474,510,653,467,358,327,264,148,122,3323,14,12,52,46,32,30,37,15,5,243,14,22,24,54,59,50,27,12,3,265,0,7,9,7,21,22,13,3,0,82,11,7,14,20,18,15,15,4,0,104,0,3,0,0,3,10,8,5,0,29,0,3,3,3,0,3,0,0,0,12,4,8,10,0,15,9,12,0,0,58,0,0,0,0,0,0,0,0,0,0,517,572,765,597,506,466,376,187,130,4116,541,587,794,623,527,481,394,193,137,4277,27128,14179,23179,25195,19917,14990,10343,6396,3424,144751
CED146,32821,22279,25446,21638,20779,15306,10259,6980,2611,158119,38,45,57,38,26,18,16,17,6,261,354,388,564,356,320,239,161,160,86,2628,0,10,10,9,12,9,7,0,3,60,6,12,7,8,9,12,19,6,0,79,0,0,0,0,5,4,0,0,0,9,0,0,8,8,7,6,0,0,0,29,4,3,5,5,0,0,0,0,0,17,0,0,4,0,0,0,3,0,0,7,5,7,7,3,3,3,0,3,0,31,0,0,0,0,0,0,0,0,0,0,369,420,605,389,356,273,190,169,89,2860,407,465,662,427,382,291,206,186,95,3121,33228,22744,26108,22065,21161,15597,10465,7166,2706,161240
CED147,21206,14946,34301,26271,18495,15190,10009,6127,3628,150173,22,38,42,51,24,26,17,16,5,241,347,791,1182,729,673,649,467,257,166,5261,12,74,146,109,116,51,31,7,0,546,21,46,65,84,74,72,48,12,0,422,3,8,14,17,12,23,23,3,3,106,3,18,31,34,26,43,39,6,0,200,3,3,3,8,7,10,9,5,0,48,0,3,7,4,5,0,0,0,0,19,3,19,32,23,25,22,17,9,0,150,0,0,0,0,0,0,0,0,0,0,392,962,1480,1008,938,870,634,299,169,6752,414,1000,1522,1059,962,896,651,315,174,6993,21620,15946,35823,27330,19457,16086,10660,6442,3802,157166
CED148,34014,21356,20472,20971,20348,14954,7400,3821,1352,144688,42,35,30,25,25,20,6,6,4,193,417,556,498,347,258,218,128,61,17,2500,7,8,13,23,11,11,3,3,0,79,0,16,18,8,21,11,19,3,4,100,0,6,3,3,0,0,4,3,0,19,6,7,3,6,3,10,0,3,0,38,0,3,0,0,0,0,3,0,0,6,0,0,3,3,0,0,0,0,0,6,0,9,4,4,4,0,0,5,0,26,0,0,0,0,0,0,0,0,0,0,430,605,542,394,297,250,157,78,21,2774,472,640,572,419,322,270,163,84,25,2967,34486,21996,21044,21390,20670,15224,7563,3905,1377,147655
CED194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED197,4,3,3,10,10,26,29,26,0,111,0,0,0,0,0,0,0,0,0,0,45,42,44,56,97,141,113,58,6,602,32,22,15,37,42,70,74,34,8,334,5,3,8,18,31,42,41,22,3,173,6,0,4,8,12,32,36,17,8,123,33,21,22,42,83,129,190,93,12,625,3,3,5,9,13,15,5,3,0,56,6,0,4,5,5,5,0,0,0,25,8,6,3,4,8,10,8,4,0,51,0,0,0,0,0,0,0,0,0,0,138,97,105,179,291,444,467,231,37,1989,138,97,105,179,291,444,467,231,37,1989,142,100,108,189,301,470,496,257,37,2100
CED201,23939,18254,14324,18064,19555,16024,8999,4781,2068,126008,17,14,8,14,9,9,9,10,9,99,3,3,14,16,12,14,23,8,3,96,273,493,412,273,179,171,156,172,136,2265,14,16,12,13,22,12,12,3,0,104,0,4,14,3,7,4,4,3,0,39,0,7,8,6,7,7,0,0,0,35,0,0,3,9,4,4,5,0,0,25,4,0,4,0,0,0,0,0,0,8,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,294,523,467,325,234,212,200,186,139,2580,311,537,475,339,243,221,209,196,148,2679,24250,18791,14799,18403,19798,16245,9208,4977,2216,128687
CED202,27124,18468,15160,18177,18889,16667,10448,6391,2600,133924,26,32,22,20,20,31,12,13,5,181,5,31,31,27,29,49,20,8,3,203,525,1411,675,508,467,486,258,164,131,4625,11,19,24,25,26,32,18,6,0,161,4,3,7,19,21,33,22,7,0,116,7,4,5,9,10,11,18,3,0,67,3,6,8,3,8,3,7,0,0,38,0,5,5,0,0,6,0,0,0,16,0,9,4,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,555,1488,759,591,565,620,343,188,134,5243,581,1520,781,611,585,651,355,201,139,5424,27705,19988,15941,18788,19474,17318,10803,6592,2739,139348
CED203,21670,16600,24310,21929,16445,11663,8897,7401,2929,131844,21,41,42,29,18,18,9,11,10,199,3,49,23,26,22,31,5,0,0,159,271,717,675,473,300,249,162,87,57,2991,7,21,19,17,25,21,16,0,0,126,3,13,13,8,15,13,0,5,3,73,4,8,14,12,8,9,4,7,0,66,0,13,0,3,11,7,9,0,0,43,0,3,7,3,5,3,0,0,0,21,3,5,9,0,6,3,5,4,0,35,0,0,0,0,0,0,0,0,0,0,291,829,760,542,392,336,201,103,60,3514,312,870,802,571,410,354,210,114,70,3713,21982,17470,25112,22500,16855,12017,9107,7515,2999,135557
CED204,25751,17143,14039,16946,18726,17640,11926,7515,3199,132885,36,37,24,23,29,32,12,9,12,214,8,57,37,28,36,53,32,13,8,272,515,1227,668,499,486,497,309,205,145,4551,12,24,17,15,19,29,19,7,0,142,10,12,17,15,18,13,19,8,0,112,4,10,8,11,13,13,11,4,0,74,0,4,8,4,8,15,12,3,0,54,5,4,9,0,3,3,3,0,0,27,10,5,3,4,3,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,564,1343,767,576,586,623,408,240,153,5260,600,1380,791,599,615,655,420,249,165,5474,26351,18523,14830,17545,19341,18295,12346,7764,3364,138359
CED205,22348,18206,19624,17792,16841,15650,11521,6887,2445,131314,21,34,35,29,14,15,13,10,7,178,12,19,31,24,33,18,18,7,4,166,305,525,564,363,294,235,209,190,110,2795,8,14,16,25,34,15,0,3,0,115,0,10,13,6,9,7,3,0,0,48,5,12,6,8,3,16,0,3,0,53,0,5,3,3,4,6,3,0,0,24,4,0,4,0,0,0,0,0,0,8,0,0,0,0,5,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,334,585,637,429,382,297,237,203,114,3218,355,619,672,458,396,312,250,213,121,3396,22703,18825,20296,18250,17237,15962,11771,7100,2566,134710
CED206,37543,25045,23557,24224,22547,15865,9010,4528,1090,163409,37,24,41,29,32,16,11,11,9,210,3,7,31,61,50,23,22,4,0,201,452,583,578,408,317,257,146,119,53,2913,17,21,37,27,27,19,3,7,0,158,3,11,12,21,14,12,3,3,0,79,4,10,7,12,28,14,7,3,0,85,0,9,11,22,21,15,3,0,0,81,3,3,6,4,4,8,0,0,0,28,0,3,0,7,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,482,647,682,562,461,353,184,136,53,3560,519,671,723,591,493,369,195,147,62,3770,38062,25716,24280,24815,23040,16234,9205,4675,1152,167179
CED207,25289,17316,15271,18263,18517,15331,8872,5062,2201,126122,22,21,16,15,12,19,11,13,10,139,4,15,10,12,19,22,12,3,3,100,427,669,455,262,197,164,123,77,34,2408,9,19,13,15,13,17,18,8,3,115,0,0,3,0,7,6,8,3,0,27,7,0,4,8,4,10,7,0,0,40,0,6,0,3,4,12,9,3,0,37,0,4,4,0,0,0,0,0,0,8,0,0,3,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,447,713,492,300,244,236,177,94,40,2743,469,734,508,315,256,255,188,107,50,2882,25758,18050,15779,18578,18773,15586,9060,5169,2251,129004
CED208,21264,23766,19777,18313,17226,12948,9635,8256,3575,134760,19,86,40,20,15,11,7,12,7,217,7,35,56,69,78,47,18,6,3,319,403,839,613,389,326,296,255,287,144,3552,8,14,27,31,34,25,16,7,0,162,0,4,13,12,16,22,9,3,0,79,6,21,12,19,19,10,9,0,0,96,0,12,7,3,0,4,3,5,0,34,3,9,3,9,0,3,0,0,0,27,9,4,8,4,4,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,436,938,739,536,477,411,310,308,147,4302,455,1024,779,556,492,422,317,320,154,4519,21719,24790,20556,18869,17718,13370,9952,8576,3729,139279
CED209,26442,15528,13923,18383,18767,17297,11182,7315,3443,132280,38,35,28,28,25,27,13,9,6,209,16,78,35,29,46,57,40,17,0,318,596,1020,603,458,478,464,315,179,66,4179,5,26,29,22,30,46,29,4,0,191,10,23,25,10,24,23,15,3,0,133,16,16,21,13,20,13,16,0,0,115,3,11,9,0,5,15,17,3,0,63,0,6,0,5,3,8,0,0,0,22,0,6,12,7,8,5,0,0,0,38,0,0,0,0,0,0,0,0,0,0,646,1186,734,544,614,631,432,206,66,5059,684,1221,762,572,639,658,445,215,72,5268,27126,16749,14685,18955,19406,17955,11627,7530,3515,137548
CED210,23930,16740,15747,17501,17442,14938,10010,6971,2812,126091,28,35,20,28,15,11,8,3,5,153,10,48,32,36,46,53,10,18,0,253,462,948,632,430,380,353,203,135,104,3647,5,11,16,33,37,38,12,4,0,156,4,9,18,17,21,14,11,3,0,97,0,8,14,15,15,10,7,0,0,69,0,12,8,0,9,12,0,0,0,41,5,7,0,4,3,0,0,0,0,19,4,3,3,4,0,0,7,0,0,21,0,0,0,0,0,0,0,0,0,0,490,1046,723,539,511,480,250,160,104,4303,518,1081,743,567,526,491,258,163,109,4456,24448,17821,16490,18068,17968,15429,10268,7134,2921,130547
CED211,22376,14278,17113,18660,15758,12860,10038,7546,3246,121875,16,16,18,15,11,17,15,12,6,126,5,8,13,19,30,17,12,12,0,116,314,455,490,317,255,244,151,179,133,2538,5,5,13,8,19,22,6,3,0,81,3,6,5,3,3,6,5,0,0,31,3,3,5,3,3,3,0,0,3,23,0,4,3,3,3,3,4,3,0,23,0,0,3,0,3,0,0,0,0,6,0,0,3,3,3,6,4,0,0,19,0,0,0,0,0,0,0,0,0,0,330,481,535,356,319,301,182,197,136,2837,346,497,553,371,330,318,197,209,142,2963,22722,14775,17666,19031,16088,13178,10235,7755,3388,124838
CED212,25201,16708,15225,19059,18759,16383,11423,7049,2975,132782,13,12,14,14,17,20,11,18,7,126,6,11,18,15,21,23,30,9,3,136,481,796,551,429,300,278,259,238,193,3525,5,17,14,25,16,31,19,9,7,143,3,9,3,3,6,8,0,5,0,37,4,23,17,5,23,9,6,4,0,91,3,5,3,7,7,12,6,0,3,46,3,3,3,0,0,0,0,0,0,9,0,3,3,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,505,867,612,487,373,364,320,265,206,3999,518,879,626,501,390,384,331,283,213,4125,25719,17587,15851,19560,19149,16767,11754,7332,3188,136907
CED213,25054,14843,12223,17639,18353,17627,13775,8673,3476,131663,27,16,14,31,22,36,28,13,22,209,17,73,62,45,39,47,27,3,4,317,502,728,616,503,497,510,394,192,88,4030,12,47,46,36,40,42,16,9,0,248,6,9,11,3,8,14,14,3,0,68,4,18,27,11,18,17,11,5,0,111,3,5,6,10,9,16,15,4,0,68,0,11,12,5,3,3,0,0,0,34,3,0,9,3,3,3,0,0,0,21,0,3,9,3,3,0,0,0,0,18,547,894,798,619,620,652,477,216,92,4915,574,910,812,650,642,688,505,229,114,5124,25628,15753,13035,18289,18995,18315,14280,8902,3590,136787
CED214,25375,18155,25085,24128,19555,13863,8466,6423,2592,143642,32,29,45,41,31,19,16,17,8,238,19,25,36,41,43,50,26,0,0,240,350,626,654,451,391,293,232,181,86,3264,8,13,25,22,17,30,11,3,0,129,3,6,17,20,16,21,13,3,0,99,5,3,8,13,5,16,8,0,0,58,6,7,5,11,11,16,11,0,0,67,3,0,3,3,0,0,3,0,0,12,0,4,6,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,394,684,754,561,483,429,304,187,86,3882,426,713,799,602,514,448,320,204,94,4120,25801,18868,25884,24730,20069,14311,8786,6627,2686,147762
CED215,25237,15578,13710,15776,18261,17954,12340,7298,2729,128883,38,49,33,32,27,32,14,9,3,237,21,20,46,32,45,63,47,18,3,295,696,1114,808,533,567,654,492,251,105,5220,29,17,31,25,34,28,27,5,4,200,5,14,18,11,18,21,13,3,3,106,13,7,28,15,13,21,6,4,0,107,3,3,7,10,12,21,8,5,0,69,0,3,7,3,3,12,0,0,3,31,7,6,3,0,9,5,13,0,0,43,0,0,0,0,0,0,0,0,0,0,774,1184,948,629,701,825,606,286,118,6071,812,1233,981,661,728,857,620,295,121,6308,26049,16811,14691,16437,18989,18811,12960,7593,2850,135191
CED216,25176,15442,12675,19550,19735,15499,9607,6872,4303,128859,28,17,18,17,14,21,6,9,8,138,6,4,27,18,33,43,35,20,0,186,349,445,409,359,281,281,221,133,148,2626,7,12,15,14,19,19,16,6,5,113,5,3,5,4,6,10,5,3,3,44,3,9,8,5,6,11,22,7,3,74,3,3,3,3,3,5,8,3,0,31,0,0,4,7,4,0,0,0,0,15,3,0,0,6,0,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,376,476,471,416,352,372,311,172,159,3105,404,493,489,433,366,393,317,181,167,3243,25580,15935,13164,19983,20101,15892,9924,7053,4470,132102
CED217,41111,26117,30041,29835,24155,18432,9533,4602,1423,185249,45,26,36,38,23,15,16,5,4,208,3,14,24,18,16,24,9,11,3,122,429,534,644,420,291,213,135,77,28,2771,4,14,16,16,14,5,9,3,0,81,3,3,7,9,8,3,5,3,3,44,3,6,7,7,8,6,6,0,0,43,0,0,0,7,0,10,0,0,0,17,5,0,4,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,447,571,702,477,341,261,164,94,34,3091,492,597,738,515,364,276,180,99,38,3299,41603,26714,30779,30350,24519,18708,9713,4701,1461,188548
CED218,19022,17430,24227,18514,15975,13371,8938,5735,2854,126066,26,30,16,23,16,15,14,8,6,154,22,46,93,97,102,81,35,13,0,489,296,655,795,485,371,427,291,205,131,3656,14,34,41,29,42,59,26,9,0,254,6,15,27,20,21,30,15,3,0,137,4,26,22,22,20,25,25,10,0,154,3,4,3,11,8,19,5,4,0,57,0,6,0,5,8,3,3,0,0,25,3,8,10,4,3,7,0,0,0,35,0,0,0,0,0,0,0,0,0,0,348,794,991,673,575,651,400,244,131,4807,374,824,1007,696,591,666,414,252,137,4961,19396,18254,25234,19210,16566,14037,9352,5987,2991,131027
CED219,44122,26606,28357,29225,25220,17086,8626,4634,1559,185435,59,42,48,33,28,17,5,9,0,241,13,13,25,36,20,20,14,4,0,145,390,707,561,352,225,191,120,80,24,2650,13,5,13,21,17,18,17,0,0,104,0,8,4,10,6,7,6,3,0,44,15,11,16,11,3,10,4,0,0,70,0,0,3,3,3,9,4,3,3,28,0,3,0,3,0,0,0,3,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,431,747,625,436,274,255,165,93,27,3053,490,789,673,469,302,272,170,102,27,3294,44612,27395,29030,29694,25522,17358,8796,4736,1586,188729
CED220,22759,16561,19057,19580,17024,13817,9795,7701,3324,129618,22,19,38,18,13,21,16,12,10,169,6,4,20,11,12,17,15,7,0,92,268,383,437,346,228,204,136,161,94,2257,3,3,13,12,14,19,15,3,0,82,3,8,3,10,12,9,8,3,3,59,3,4,4,8,10,8,4,3,0,44,0,4,3,0,9,0,5,0,0,21,0,0,3,0,0,0,0,0,0,3,3,0,8,6,0,6,0,0,5,28,0,0,0,0,0,0,0,0,0,0,286,406,491,393,285,263,183,177,102,2586,308,425,529,411,298,284,199,189,112,2755,23067,16986,19586,19991,17322,14101,9994,7890,3436,132373
CED221,23711,13917,11444,15234,17762,16846,11164,6827,2833,119738,56,44,36,38,22,45,32,17,16,306,225,288,282,216,223,209,107,49,9,1608,1620,1921,1250,1277,1066,904,537,229,124,8928,149,185,200,162,124,99,51,4,3,977,182,422,163,129,132,99,60,12,3,1202,74,105,111,86,59,56,21,0,0,512,6,120,28,15,26,26,14,0,0,235,9,17,23,22,5,4,0,0,0,80,8,16,34,24,13,12,16,0,0,123,4,0,0,0,0,0,0,0,0,4,2277,3074,2091,1931,1648,1409,806,294,139,13669,2333,3118,2127,1969,1670,1454,838,311,155,13975,26044,17035,13571,17203,19432,18300,12002,7138,2988,133713
CED222,29590,18810,21043,23626,21037,16520,10245,6680,3048,150599,26,19,28,28,19,23,16,14,6,179,11,11,18,24,17,27,34,9,0,151,376,588,518,334,273,240,130,81,58,2598,12,10,12,13,20,26,23,7,0,123,8,6,0,6,6,11,4,3,0,44,7,4,15,6,11,9,9,0,3,64,3,3,0,3,7,10,6,4,0,36,0,0,0,3,3,4,0,0,0,10,0,3,0,0,0,5,3,0,0,11,0,0,0,0,0,0,0,0,0,0,417,625,563,389,337,332,209,104,61,3037,443,644,591,417,356,355,225,118,67,3216,30033,19454,21634,24043,21393,16875,10470,6798,3115,153815
