region_id,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
CED407,31,182,0,213,4117,455,4785,134,173,4,311,3774,280,4365,2398,316,82,2796,5190,587,8573,4701,247,186,5134,3641,520,9295,2152,402,61,2615,6020,420,9055,218,1138,6,1362,6396,343,8101,33,922,0,955,4024,358,5337,10,135,0,145,2315,340,2800,0,6,0,6,643,116,765,9677,3521,339,13537,36120,3419,53076,55,351,0,406,3679,338,4423,395,308,21,724,3259,162,4145,3583,460,258,4301,3740,314,8355,5496,401,421,6318,2780,352,9450,1760,1055,91,2906,6437,343,9686,114,2532,10,2656,6010,311,8977,37,1171,3,1211,4209,416,5836,16,115,3,134,2777,463,3374,0,10,0,10,1218,254,1482,11456,6403,807,18666,34109,2953,55728,86,533,0,619,7796,793,9208,529,481,25,1035,7033,442,8510,5981,776,340,7097,8930,901,16928,10197,648,607,11452,6421,872,18745,3912,1457,152,5521,12457,763,18741,332,3670,16,4018,12406,654,17078,70,2093,3,2166,8233,774,11173,26,250,3,279,5092,803,6174,0,16,0,16
CED408,26,226,3,255,4142,390,4787,104,170,4,278,3178,150,3606,2050,231,67,2348,3345,271,5964,5048,211,226,5485,3048,337,8870,2961,401,119,3481,6501,411,10393,464,1113,17,1594,8170,452,10216,64,925,3,992,5445,401,6838,10,136,3,149,2889,435,3473,3,13,0,16,868,194,1078,10730,3426,442,14598,37586,3041,55225,42,440,0,482,3699,334,4515,289,316,27,632,2501,103,3236,3032,381,239,3652,2481,235,6368,6204,357,560,7121,2412,281,9814,2528,1016,184,3728,6958,329,11015,150,2630,15,2795,7504,361,10660,36,1234,0,1270,5164,431,6865,5,134,0,139,3168,573,3880,0,12,0,12,1511,285,1808,12286,6520,1025,19831,35398,2932,58161,68,666,3,737,7841,724,9302,393,486,31,910,5679,253,6842,5082,612,306,6000,5826,506,12332,11252,568,786,12606,5460,618,18684,5489,1417,303,7209,13459,740,21408,614,3743,32,4389,15674,813,20876,100,2159,3,2262,10609,832,13703,15,270,3,288,6057,1008,7353,3,25,0,28
CED409,35,213,3,251,4580,651,5482,235,202,0,437,4905,402,5744,2934,395,59,3388,7713,778,11879,5054,290,147,5491,5332,741,11564,2569,443,75,3087,7773,659,11519,342,830,10,1182,6884,569,8635,52,566,3,621,3741,532,4894,16,172,3,191,2618,511,3320,0,12,0,12,950,210,1172,11237,3123,300,14660,44496,5053,64209,87,386,3,476,4210,520,5206,628,388,25,1041,3963,313,5317,4671,632,245,5548,5611,593,11752,6185,507,333,7025,4111,545,11681,2145,1180,109,3434,7418,543,11395,185,1877,13,2075,6290,499,8864,32,931,5,968,4109,566,5643,15,180,0,195,3399,645,4239,5,14,0,19,1772,461,2252,13953,6095,733,20781,40883,4685,66349,122,599,6,727,8790,1171,10688,863,590,25,1478,8868,715,11061,7605,1027,304,8936,13324,1371,23631,11239,797,480,12516,9443,1286,23245,4714,1623,184,6521,15191,1202,22914,527,2707,23,3257,13174,1068,17499,84,1497,8,1589,7850,1098,10537,31,352,3,386,6017,1156,7559,5,26,0,31
CED410,23,138,0,161,4003,360,4524,55,148,0,203,4429,271,4903,1684,285,41,2010,6095,392,8497,4767,189,135,5091,3850,362,9303,2674,226,69,2969,5607,383,8959,389,798,17,1204,6163,329,7696,78,1155,6,1239,4512,394,6145,12,333,0,345,3319,492,4156,4,23,0,27,1166,210,1403,9686,3295,268,13249,39144,3193,55586,39,260,0,299,3743,264,4306,196,309,8,513,4111,190,4814,2828,467,152,3447,4983,311,8741,5819,337,338,6494,2899,313,9706,2375,639,129,3143,6530,304,9977,176,2118,7,2301,6301,337,8939,55,1803,3,1861,4856,460,7177,13,351,0,364,4263,703,5330,0,26,0,26,2271,535,2832,11501,6310,637,18448,39957,3417,61822,62,398,0,460,7746,624,8830,251,457,8,716,8540,461,9717,4512,752,193,5457,11078,703,17238,10586,526,473,11585,6749,675,19009,5049,865,198,6112,12137,687,18936,565,2916,24,3505,12464,666,16635,133,2958,9,3100,9368,854,13322,25,684,0,709,7582,1195,9486,4,49,0,53
CED411,66,243,0,309,4774,685,5768,452,231,13,696,4286,374,5356,3521,349,142,4012,5435,589,10036,4749,293,172,5214,4452,638,10304,2219,595,68,2882,7438,615,10935,268,882,12,1162,6711,493,8366,50,518,4,572,4233,500,5305,7,106,0,113,2691,484,3288,3,3,0,6,721,181,908,11335,3220,411,14966,40741,4559,60266,147,519,8,674,4318,535,5527,1132,433,52,1617,3519,286,5422,5161,550,397,6108,3589,473,10170,5814,474,398,6686,3333,503,10522,1772,1500,118,3390,6975,495,10860,127,1926,9,2062,5852,455,8369,32,796,0,828,4511,582,5921,6,107,0,113,3151,635,3899,0,6,0,6,1375,298,1679,14191,6311,982,21484,36623,4262,62369,213,762,8,983,9092,1220,11295,1584,664,65,2313,7805,660,10778,8682,899,539,10120,9024,1062,20206,10563,767,570,11900,7785,1141,20826,3991,2095,186,6272,14413,1110,21795,395,2808,21,3224,12563,948,16735,82,1314,4,1400,8744,1082,11226,13,213,0,226,5842,1119,7187,3,9,0,12
CED494,0,5,0,5,57,13,75,14,4,0,18,115,20,153,61,16,3,80,209,61,350,49,14,3,66,183,58,307,21,5,0,26,173,66,265,6,7,0,13,197,51,261,0,5,0,5,109,24,138,0,4,0,4,28,9,41,3,3,0,6,22,8,36,154,63,6,223,1093,310,1626,6,8,0,14,40,14,68,20,11,0,31,90,11,132,55,19,0,74,141,21,236,47,10,3,60,88,23,171,13,17,0,30,129,35,194,3,16,0,19,131,16,166,0,9,0,9,65,14,88,0,0,0,0,31,13,44,0,0,0,0,37,4,41,144,90,3,237,752,151,1140,6,13,0,19,97,27,143,34,15,0,49,205,31,285,116,35,3,154,350,82,586,96,24,6,126,271,81,478,34,22,0,56,302,101,459,9,23,0,32,328,67,427,0,14,0,14,174,38,226,0,4,0,4,59,22,85,3,3,0,6
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
CED501,61,311,3,375,4918,636,5929,464,221,11,696,4140,590,5426,3737,360,110,4207,5328,1096,10631,5225,321,192,5738,4521,1078,11337,2286,549,86,2921,6493,858,10272,259,738,8,1005,5649,588,7242,40,488,3,531,4144,535,5210,4,85,0,89,2349,468,2906,3,5,0,8,592,173,773,12079,3078,413,15570,38134,6022,59726,149,549,5,703,4175,550,5428,1096,418,59,1573,3282,331,5186,5616,576,453,6645,3583,587,10815,6764,503,491,7758,3250,696,11704,1907,1358,105,3370,6228,521,10119,113,1718,8,1839,5340,431,7610,22,704,3,729,4129,525,5383,8,109,3,120,2639,672,3431,3,4,0,7,959,257,1223,15678,5939,1127,22744,33585,4570,60899,210,860,8,1078,9093,1186,11357,1560,639,70,2269,7422,921,10612,9353,936,563,10852,8911,1683,21446,11989,824,683,13496,7771,1774,23041,4193,1907,191,6291,12721,1379,20391,372,2456,16,2844,10989,1019,14852,62,1192,6,1260,8273,1060,10593,12,194,3,209,4988,1140,6337,6,9,0,15
CED502,52,209,0,261,4335,577,5173,368,193,6,567,3648,419,4634,2856,323,128,3307,4873,826,9006,4494,237,166,4897,3827,861,9585,2133,446,72,2651,6419,864,9934,275,842,15,1132,7337,713,9182,49,599,0,648,5386,592,6626,7,81,0,88,2622,566,3276,0,5,0,5,576,230,811,10234,2935,387,13556,39023,5648,58227,134,432,8,574,3849,487,4910,885,368,52,1305,2962,264,4531,4478,471,371,5320,3204,521,9045,5643,405,461,6509,2825,546,9880,1875,1278,131,3284,6348,550,10182,118,2142,17,2277,6745,568,9590,25,824,3,852,4931,585,6368,8,103,0,111,2795,706,3612,0,8,0,8,942,324,1274,13166,6031,1043,20240,34601,4551,59392,186,641,8,835,8184,1064,10083,1253,561,58,1872,6610,683,9165,7334,794,499,8627,8077,1347,18051,10137,642,627,11406,6652,1407,19465,4008,1724,203,5935,12767,1414,20116,393,2984,32,3409,14082,1281,18772,74,1423,3,1500,10317,1177,12994,15,184,0,199,5417,1272,6888,0,13,0,13
CED503,46,208,3,257,4765,533,5555,197,179,5,381,4268,298,4947,2842,301,63,3206,5816,543,9565,5510,188,141,5839,4087,561,10487,2696,361,58,3115,6202,474,9791,343,850,14,1207,6120,373,7700,35,509,3,547,3021,305,3873,9,90,3,102,1530,286,1918,0,3,0,3,442,121,566,11678,2689,290,14657,36251,3494,54402,93,387,5,485,4324,400,5209,515,352,24,891,3552,208,4651,4434,509,301,5244,4183,398,9825,6818,389,450,7657,3006,443,11106,2320,1029,128,3477,6514,385,10376,152,1974,17,2143,5360,321,7824,34,789,3,826,2948,343,4117,12,117,0,129,1978,410,2517,0,5,0,5,840,243,1088,14378,5551,928,20857,32705,3151,56713,139,595,8,742,9089,933,10764,712,531,29,1272,7820,506,9598,7276,810,364,8450,9999,941,19390,12328,577,591,13496,7093,1004,21593,5016,1390,186,6592,12716,859,20167,495,2824,31,3350,11480,694,15524,69,1298,6,1373,5969,648,7990,21,207,3,231,3508,696,4435,0,8,0,8
CED504,22,180,0,202,3950,412,4564,44,142,0,186,5069,468,5723,1157,230,17,1404,7979,1115,10498,4527,170,146,4843,3669,705,9217,3464,156,107,3727,4959,554,9240,565,506,17,1088,6101,547,7736,66,871,3,940,3656,391,4987,16,266,3,285,2150,333,2768,0,18,0,18,850,213,1081,9861,2539,293,12693,38383,4738,55814,19,313,0,332,3837,293,4462,93,316,4,413,4734,361,5508,1967,521,92,2580,6771,780,10131,5862,354,520,6736,2632,496,9864,3193,454,181,3828,5427,470,9725,207,1469,20,1696,5813,457,7966,51,1611,3,1665,3237,402,5304,18,319,0,337,2996,481,3814,0,20,0,20,1850,485,2355,11410,5377,820,17607,37297,4225,59129,41,493,0,534,7787,705,9026,137,458,4,599,9803,829,11231,3124,751,109,3984,14750,1895,20629,10389,524,666,11579,6301,1201,19081,6657,610,288,7555,10386,1024,18965,772,1975,37,2784,11914,1004,15702,117,2482,6,2605,6893,793,10291,34,585,3,622,5146,814,6582,0,38,0,38
CED505,81,314,6,401,3910,907,5218,460,299,28,787,4522,1509,6818,3734,510,159,4403,8789,3708,16900,6032,401,227,6660,7026,3103,16789,2522,561,96,3179,9447,2502,15128,331,662,22,1015,8088,1466,10569,56,275,0,331,3840,613,4784,11,41,0,52,1688,366,2106,0,7,0,7,348,110,465,13227,3070,538,16835,47658,14284,78777,198,498,12,708,3072,732,4512,942,453,98,1493,3159,653,5305,5018,772,504,6294,5320,1532,13146,6051,638,531,7220,3835,1360,12415,1718,1201,117,3036,6903,1066,11005,118,1310,9,1437,5715,733,7885,26,465,3,494,2892,445,3831,0,94,3,97,1507,342,1946,0,4,0,4,567,135,706,14071,5435,1277,20783,32970,6998,60751,279,812,18,1109,6982,1639,9730,1402,752,126,2280,7681,2162,12123,8752,1282,663,10697,14109,5240,30046,12083,1039,758,13880,10861,4463,29204,4240,1762,213,6215,16350,3568,26133,449,1972,31,2452,13803,2199,18454,82,740,3,825,6732,1058,8615,11,135,3,149,3195,708,4052,0,11,0,11
CED506,52,194,5,251,4089,560,4900,247,148,4,399,2972,338,3709,2729,262,95,3086,4443,830,8359,5018,241,159,5418,3624,832,9874,2390,400,66,2856,6400,756,10012,322,779,13,1114,6927,633,8674,44,499,4,547,4281,470,5298,7,79,0,86,2195,431,2712,5,6,0,11,595,178,784,10814,2608,346,13768,35526,5028,54322,77,406,5,488,3454,423,4365,676,241,28,945,2341,232,3518,4168,436,331,4935,2992,457,8384,6226,448,486,7160,2743,551,10454,2022,1141,105,3268,6316,514,10098,111,1861,13,1985,6174,467,8626,31,730,5,766,4067,475,5308,13,112,0,125,2537,586,3248,0,6,0,6,1124,226,1356,13324,5381,973,19678,31748,3931,55357,129,600,10,739,7543,983,9265,923,389,32,1344,5313,570,7227,6897,698,426,8021,7435,1287,16743,11244,689,645,12578,6367,1383,20328,4412,1541,171,6124,12716,1270,20110,433,2640,26,3099,13101,1100,17300,75,1229,9,1313,8348,945,10606,20,191,0,211,4732,1017,5960,5,12,0,17
CED507,26,166,0,192,3694,436,4322,140,148,3,291,4179,327,4797,2420,332,52,2804,7241,776,10821,5378,233,166,5777,4729,688,11194,2588,321,90,2999,6214,614,9827,380,727,12,1119,6207,493,7819,52,629,4,685,3574,401,4660,8,160,0,168,2147,392,2707,0,5,0,5,600,160,765,10992,2721,327,14040,38585,4287,56912,59,332,0,391,3493,417,4301,368,305,17,690,3807,244,4741,3911,601,252,4764,5561,502,10827,6498,480,517,7495,3470,534,11499,2270,914,159,3343,6455,428,10226,152,1892,17,2061,5759,417,8237,34,1030,6,1070,3499,447,5016,13,177,3,193,2748,514,3455,0,12,0,12,1282,257,1551,13305,5743,971,20019,36074,3760,59853,85,498,0,583,7187,853,8623,508,453,20,981,7986,571,9538,6331,933,304,7568,12802,1278,21648,11876,713,683,13272,8199,1222,22693,4858,1235,249,6342,12669,1042,20053,532,2619,29,3180,11966,910,16056,86,1659,10,1755,7073,848,9676,21,337,3,361,4895,906,6162,0,17,0,17
CED508,45,230,3,278,4608,622,5508,278,195,9,482,4294,444,5220,2989,341,129,3459,6140,844,10443,4622,279,170,5071,4536,818,10425,2205,443,62,2710,6398,708,9816,345,842,12,1199,7003,635,8837,51,634,3,688,4159,462,5309,12,113,0,125,2109,420,2654,0,5,0,5,552,151,708,10547,3082,388,14017,39799,5104,58920,126,433,4,563,4118,526,5207,736,403,37,1176,3618,316,5110,4540,616,345,5501,4127,653,10281,5761,441,415,6617,3263,640,10520,1939,1159,98,3196,6369,551,10116,117,2156,13,2286,6233,530,9049,29,1015,6,1050,4029,510,5589,8,151,0,159,2552,581,3292,0,16,0,16,1037,327,1380,13256,6390,918,20564,35346,4634,60544,171,663,7,841,8726,1148,10715,1014,598,46,1658,7912,760,10330,7529,957,474,8960,10267,1497,20724,10383,720,585,11688,7799,1458,20945,4144,1602,160,5906,12767,1259,19932,462,2998,25,3485,13236,1165,17886,80,1649,9,1738,8188,972,10898,20,264,0,284,4661,1001,5946,0,21,0,21
CED509,51,229,0,280,5320,525,6125,170,155,5,330,4761,339,5430,2202,275,58,2535,5272,571,8378,5827,224,200,6251,3715,625,10591,3118,365,94,3577,6790,542,10909,393,939,13,1345,6683,434,8462,43,665,4,712,3184,242,4138,8,110,0,118,1442,205,1765,3,11,0,14,380,78,472,11815,2973,374,15162,37547,3561,56270,69,399,3,471,4902,404,5777,414,370,36,820,4089,250,5159,3513,431,241,4185,3862,378,8425,7248,412,568,8228,2705,425,11358,2934,1020,152,4106,7325,441,11872,145,2295,13,2453,5791,355,8599,21,950,5,976,2798,269,4043,11,123,0,134,1729,287,2150,0,7,0,7,743,149,899,14355,6007,1018,21380,33944,2958,58282,120,628,3,751,10222,929,11902,584,525,41,1150,8850,589,10589,5715,706,299,6720,9134,949,16803,13075,636,768,14479,6420,1050,21949,6052,1385,246,7683,14115,983,22781,538,3234,26,3798,12474,789,17061,64,1615,9,1688,5982,511,8181,19,233,0,252,3171,492,3915,3,18,0,21
CED510,42,239,0,281,3807,687,4775,306,180,10,496,3405,587,4488,2976,338,82,3396,4960,1236,9592,5027,264,173,5464,4264,1151,10879,2615,474,94,3183,7327,1079,11589,384,681,14,1079,7882,786,9747,51,361,3,415,4989,559,5963,6,81,0,87,2377,447,2911,0,4,0,4,628,164,796,11407,2622,376,14405,39639,6696,60740,108,448,7,563,3241,486,4290,804,347,55,1206,2356,329,3891,4386,471,399,5256,3139,656,9051,5857,464,501,6822,2941,678,10441,2018,1140,133,3291,6726,634,10651,122,1567,15,1704,6544,510,8758,26,631,3,660,4322,511,5493,9,120,0,129,2570,522,3221,3,8,0,11,1124,253,1388,13333,5196,1113,19642,32963,4579,57184,150,687,7,844,7048,1173,9065,1110,527,65,1702,5761,916,8379,7362,809,481,8652,8099,1892,18643,10884,728,674,12286,7205,1829,21320,4633,1614,227,6474,14053,1713,22240,506,2248,29,2783,14426,1296,18505,77,992,6,1075,9311,1070,11456,15,201,0,216,4947,969,6132,3,12,0,15
CED511,58,237,3,298,4689,713,5700,276,190,10,476,3422,584,4482,2891,282,91,3264,4494,1167,8925,5945,234,189,6368,4026,1195,11589,2816,401,71,3288,6525,923,10736,341,760,9,1110,6688,649,8447,42,566,3,611,4369,524,5504,6,103,0,109,2015,432,2556,3,6,0,9,512,159,680,12378,2779,376,15533,36740,6346,58619,97,510,5,612,4102,608,5322,678,348,42,1068,2800,332,4200,4775,486,350,5611,3254,616,9481,7443,456,540,8439,3221,758,12418,2461,1064,165,3690,6515,632,10837,139,1932,8,2079,6064,533,8676,36,903,0,939,3910,498,5347,4,116,0,120,1980,444,2544,3,11,0,14,747,246,1007,15636,5826,1110,22572,32593,4667,59832,155,747,8,910,8791,1321,11022,954,538,52,1544,6222,916,8682,7666,768,441,8875,7748,1783,18406,13388,690,729,14807,7247,1953,24007,5277,1465,236,6978,13040,1555,21573,480,2692,17,3189,12752,1182,17123,78,1469,3,1550,8279,1022,10851,10,219,0,229,3995,876,5100,6,17,0,23
CED512,15,125,3,143,3299,450,3892,133,154,7,294,5122,630,6046,1918,362,50,2330,10638,1566,14534,4219,226,113,4558,5691,961,11210,2240,267,70,2577,6367,784,9728,411,616,12,1039,6537,614,8190,42,592,0,634,3653,451,4738,8,147,0,155,2190,404,2749,0,14,0,14,751,158,923,8986,2503,255,11744,44248,6018,62010,50,253,0,303,3112,407,3822,354,339,11,704,4682,473,5859,3225,608,168,4001,8374,1104,13479,4987,404,341,5732,3966,612,10310,1933,686,107,2726,6137,534,9397,154,1601,17,1772,5866,498,8136,42,976,7,1025,3557,440,5022,9,179,0,188,2772,522,3482,4,10,0,14,1483,285,1782,10758,5056,651,16465,39949,4875,61289,65,378,3,446,6411,857,7714,487,493,18,998,9804,1103,11905,5143,970,218,6331,19012,2670,28013,9206,630,454,10290,9657,1573,21520,4173,953,177,5303,12504,1318,19125,565,2217,29,2811,12403,1112,16326,84,1568,7,1659,7210,891,9760,17,326,0,343,4962,926,6231,4,24,0,28
CED513,26,133,0,159,3246,488,3893,133,163,7,303,4508,531,5342,2046,343,31,2420,8980,1257,12657,4579,229,99,4907,4729,787,10423,2312,199,56,2567,5467,636,8670,317,601,6,924,5731,531,7186,55,720,6,781,3695,472,4948,13,214,0,227,2471,437,3135,0,13,0,13,855,202,1070,9481,2615,205,12301,39682,5341,57324,66,240,0,306,3082,406,3794,412,303,11,726,4128,395,5249,3491,640,161,4292,7016,863,12171,5342,432,342,6116,3432,593,10141,1959,662,109,2730,5647,467,8844,159,1812,8,1979,5678,492,8149,43,1240,4,1287,3764,537,5588,7,227,3,237,3288,626,4151,5,15,0,20,1552,458,2030,11484,5571,638,17693,37587,4837,60117,92,373,0,465,6328,894,7687,545,466,18,1029,8636,926,10591,5537,983,192,6712,15996,2120,24828,9921,661,441,11023,8161,1380,20564,4271,861,165,5297,11114,1103,17514,476,2413,14,2903,11409,1023,15335,98,1960,10,2068,7459,1009,10536,20,441,3,464,5759,1063,7286,5,28,0,33
CED514,29,195,0,224,4095,586,4905,158,212,9,379,7342,1009,8730,2433,370,41,2844,11947,1627,16418,4376,210,109,4695,5783,1038,11516,2045,238,66,2349,6233,804,9386,378,583,4,965,6444,630,8039,55,505,3,563,3641,488,4692,5,122,0,127,2239,429,2795,0,3,0,3,865,259,1127,9479,2438,232,12149,48589,6870,67608,63,330,3,396,3681,467,4544,458,409,17,884,6596,674,8154,3984,667,189,4840,8756,1036,14632,5044,361,344,5749,4108,712,10569,1774,730,122,2626,6075,582,9283,163,1675,13,1851,5859,541,8251,51,897,0,948,3662,520,5130,8,159,3,170,3222,686,4078,3,17,0,20,1896,557,2473,11548,5245,691,17484,43855,5775,67114,92,525,3,620,7776,1053,9449,616,621,26,1263,13938,1683,16884,6417,1037,230,7684,20703,2663,31050,9420,571,453,10444,9891,1750,22085,3819,968,188,4975,12308,1386,18669,541,2258,17,2816,12303,1171,16290,106,1402,3,1511,7303,1008,9822,13,281,3,297,5461,1115,6873,3,20,0,23
CED515,38,213,3,254,5157,471,5882,71,178,0,249,5256,524,6029,1600,237,41,1878,5569,733,8180,5009,151,162,5322,3172,601,9095,3162,259,66,3487,6021,508,10016,468,830,7,1305,6981,445,8731,55,893,3,951,3466,289,4706,9,196,0,205,2181,291,2677,6,9,0,15,736,143,894,10418,2966,282,13666,38539,4005,56210,30,363,3,396,4932,358,5686,200,292,9,501,4778,201,5480,2758,365,155,3278,4204,318,7800,6474,322,474,7270,2489,362,10121,3028,714,133,3875,7063,338,11276,197,2114,15,2326,6444,364,9134,49,1291,3,1343,3276,327,4946,11,247,3,261,2755,421,3437,0,14,0,14,1442,323,1779,12747,5722,795,19264,37383,3012,59659,68,576,6,650,10089,829,11568,271,470,9,750,10034,725,11509,4358,602,196,5156,9773,1051,15980,11483,473,636,12592,5661,963,19216,6190,973,199,7362,13084,846,21292,665,2944,22,3631,13425,809,17865,104,2184,6,2294,6742,616,9652,20,443,3,466,4936,712,6114,6,23,0,29
