CED_CODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
CED311,33251,16335,18951,19132,20736,17707,11924,5287,1600,144916,52,41,44,35,23,28,26,24,4,284,60,62,164,129,205,522,754,218,22,2135,23,26,59,54,104,364,734,247,15,1628,721,1338,2078,1869,2179,2166,1305,379,78,12121,8,7,22,21,26,113,220,45,4,462,15,10,31,23,32,60,68,5,0,240,7,6,8,6,26,75,114,21,0,275,0,4,12,3,7,10,3,0,0,38,0,0,3,0,10,12,30,3,3,66,0,0,0,0,0,0,0,0,0,0,827,1466,2377,2112,2590,3318,3231,916,123,16952,879,1509,2416,2141,2622,3351,3257,938,125,17236,34124,17843,21371,21271,23353,21056,15179,6228,1724,162153
CED312,36296,21446,22223,22106,20104,16618,12458,5539,2043,158831,42,29,24,15,16,24,20,15,7,175,18,28,29,43,45,60,76,35,16,362,7,6,19,16,23,44,47,31,8,209,621,777,723,455,357,348,236,117,53,3689,0,3,0,5,7,13,13,3,4,43,3,3,8,12,10,0,4,0,0,38,4,3,0,3,3,4,20,10,0,48,0,8,4,3,0,3,0,0,0,20,0,3,5,0,3,6,0,3,0,21,0,0,0,0,0,0,0,0,0,5,655,827,792,540,446,491,395,197,80,4426,703,854,815,551,464,511,412,213,80,4604,36996,22299,23036,22662,20573,17129,12865,5750,2125,163431
CED313,24472,22002,31661,23793,19079,13587,8168,4412,2393,149564,18,28,23,14,18,14,9,11,4,131,29,59,138,113,99,115,89,38,12,687,15,34,78,75,86,60,62,16,3,431,759,953,1200,711,667,677,655,397,255,6282,5,0,16,21,21,23,25,14,0,119,4,12,30,33,26,26,9,3,0,146,3,3,13,3,14,22,15,18,4,84,7,4,6,11,8,6,4,0,0,48,3,7,7,3,11,15,10,4,0,61,0,0,0,0,0,0,0,0,0,0,829,1076,1490,966,930,936,871,489,272,7870,849,1101,1514,975,949,953,874,497,280,7995,25324,23102,33172,24766,20024,14540,9045,4913,2672,157560
CED314,29800,18436,17648,17010,17825,16462,12858,7630,3369,141046,32,42,28,18,23,18,20,13,11,209,50,92,63,52,49,81,89,34,17,532,7,9,29,21,20,37,70,20,3,223,738,1299,872,545,598,653,461,244,129,5530,3,7,7,5,7,16,21,13,5,83,0,4,9,5,8,11,24,4,0,72,0,0,0,0,0,24,10,4,0,45,10,12,9,5,6,0,3,0,0,50,0,7,3,3,3,4,8,3,0,34,0,0,0,0,0,0,0,0,0,0,809,1427,999,639,698,833,684,326,152,6560,846,1470,1023,663,718,847,701,338,160,6775,30645,19910,18675,17672,18547,17314,13560,7967,3531,147818
CED315,31976,23613,22586,19730,19047,15860,10670,5132,1904,150514,62,45,49,36,22,31,11,8,4,260,58,115,105,84,148,270,329,125,30,1265,72,83,103,90,125,306,424,242,48,1497,871,1600,1173,822,1011,1157,1009,412,144,8197,5,25,25,22,32,58,80,33,11,297,28,17,27,27,39,54,44,24,0,252,7,8,13,19,20,63,72,22,11,221,17,34,23,19,11,10,10,0,0,117,7,9,14,7,32,49,25,16,0,156,0,0,0,0,0,0,0,0,0,0,1059,1889,1478,1089,1416,1965,1984,878,245,12005,1123,1930,1525,1127,1433,1995,1994,886,246,12265,33098,25544,24115,20857,20482,17855,12667,6015,2157,162780
CED316,23892,13755,12501,13942,16687,18740,19327,10704,3647,133203,22,24,16,25,11,16,23,32,8,179,60,44,87,68,94,402,770,324,37,1880,44,28,60,55,110,427,1157,527,78,2488,575,901,750,660,807,1141,1061,421,134,6456,11,9,7,14,12,75,246,124,10,504,7,5,10,8,17,38,39,10,0,127,3,4,5,12,22,84,201,62,0,396,3,5,3,3,3,5,3,0,0,24,3,0,6,10,3,35,35,21,0,102,0,0,0,0,0,0,0,0,0,0,708,991,933,828,1072,2196,3503,1483,260,11972,732,1012,948,853,1081,2214,3533,1514,265,12159,24624,14771,13451,14804,17768,20958,22857,12220,3915,145361
CED317,30723,16542,16994,17348,19980,19437,14878,7568,2569,146039,97,58,76,47,53,56,32,30,15,464,117,87,143,118,193,703,1378,337,36,3103,63,43,103,88,173,710,1377,355,31,2937,930,1442,1572,1321,1566,2103,2074,575,129,11712,9,19,22,23,54,228,405,112,7,883,21,19,39,48,70,157,190,40,5,588,8,11,15,7,21,105,185,48,0,394,46,40,23,19,18,21,15,3,0,187,12,0,10,13,11,31,50,6,0,141,0,0,0,0,0,0,0,0,0,0,1205,1658,1925,1636,2105,4056,5662,1474,210,19936,1307,1719,1998,1686,2158,4105,5695,1504,225,20397,32027,18261,18994,19034,22138,23545,20577,9069,2788,166434
CED318,35284,19651,22636,23635,23682,19968,12919,5289,1919,164965,154,91,71,65,63,39,20,18,3,522,281,227,516,486,574,1000,1263,442,75,4875,560,233,654,713,679,1560,2097,912,146,7540,1093,1486,1988,1490,1811,1879,1429,455,118,11745,109,61,148,132,235,419,560,235,25,1919,65,66,118,88,153,242,227,68,17,1042,25,12,52,52,87,242,233,69,7,782,19,42,64,54,25,26,25,4,0,252,31,21,72,46,46,96,110,47,10,471,0,0,0,0,0,0,0,0,0,3,2183,2148,3608,3056,3610,5452,5943,2228,403,28624,2334,2240,3677,3123,3672,5492,5963,2248,405,29150,37618,21891,26312,26751,27352,25457,18879,7534,2322,194118
CED319,26876,18337,23738,21916,19598,15741,11328,7286,3777,148585,22,25,22,11,10,14,5,11,7,116,17,34,36,32,44,62,65,22,11,331,12,18,30,18,24,29,50,18,6,201,491,647,733,420,436,488,450,341,247,4255,0,4,3,11,3,9,18,11,0,61,3,3,27,23,9,6,12,5,0,100,3,3,3,3,11,6,11,6,3,45,0,4,3,0,7,5,3,0,0,27,5,0,9,7,3,11,6,3,0,50,0,0,0,0,0,0,0,0,0,0,540,724,841,512,535,617,631,410,271,5071,561,744,869,521,542,632,637,420,271,5190,27436,19083,24600,22439,20133,16370,11958,7709,4052,153782
CED320,32104,19531,18478,19078,20018,18244,15883,7308,2680,153323,29,29,37,21,13,27,20,18,3,194,27,33,40,23,51,91,173,62,14,507,25,14,30,28,15,81,148,80,14,425,683,793,747,462,454,537,462,198,112,4434,6,0,5,3,3,10,56,10,3,92,3,3,8,9,13,18,6,0,0,59,0,0,7,6,6,18,38,13,3,83,0,3,8,3,0,0,4,0,0,17,0,0,0,3,0,7,21,3,0,37,0,0,0,0,0,0,0,0,0,0,740,853,829,533,539,753,898,364,133,5656,766,885,864,558,551,778,917,384,138,5846,32873,20421,19347,19635,20568,19023,16802,7694,2817,159173
CED321,28872,14717,15125,16036,18636,18907,15710,8187,2955,139137,64,60,43,28,50,27,38,38,16,361,84,84,156,128,204,473,793,210,24,2153,35,26,57,46,121,377,704,226,17,1615,679,1307,1789,1535,1798,1877,1281,351,102,10723,8,9,38,37,67,117,262,61,3,603,10,5,29,15,38,58,92,25,0,258,4,3,13,9,21,55,86,8,0,192,7,3,9,4,6,18,8,0,0,54,3,0,7,7,12,14,32,12,0,86,0,0,0,0,0,0,0,0,0,0,823,1446,2102,1774,2273,2990,3251,889,157,15691,890,1507,2145,1802,2324,3015,3283,925,167,16056,29762,16221,17265,17836,20962,21918,18994,9105,3122,155192
CED322,26853,17492,17871,19952,19496,17409,13921,7817,3813,144632,19,24,23,11,12,17,22,12,14,154,126,151,192,164,192,344,540,301,116,2122,105,54,101,130,132,344,867,762,212,2710,416,666,662,485,477,581,514,277,153,4225,4,21,11,10,16,59,113,106,24,362,3,17,19,4,15,28,24,13,5,121,12,12,7,18,20,79,147,105,11,411,3,3,11,3,6,6,9,0,0,37,10,0,0,8,3,46,48,27,5,145,0,0,0,0,0,0,0,0,0,0,683,929,999,817,864,1485,2258,1582,525,10134,698,950,1023,832,877,1504,2285,1588,531,10290,27557,18444,18892,20786,20378,18914,16200,9407,4350,154917
CED323,22324,20405,24390,20102,20015,17958,15776,8535,3791,153293,12,45,41,23,21,28,29,26,13,226,470,316,611,595,545,724,742,319,61,4374,842,224,578,749,576,745,1339,1098,224,6373,874,1056,1285,948,940,919,799,368,212,7398,243,74,139,155,154,151,165,91,26,1198,84,59,87,100,77,113,94,24,6,649,76,41,67,54,69,143,268,137,30,883,14,10,20,7,5,10,8,0,0,77,29,15,32,17,37,58,54,41,13,292,0,0,0,0,0,0,0,0,0,3,2633,1791,2832,2624,2402,2863,3459,2077,567,21248,2644,1834,2869,2645,2418,2884,3490,2103,577,21469,24971,22236,27261,22746,22435,20844,19264,10642,4365,174763
CED324,27232,23448,27374,21365,18193,14835,10476,5660,2909,151492,11,41,29,10,10,3,14,12,8,140,29,62,58,28,41,61,52,18,4,346,9,7,26,32,22,34,18,17,4,180,429,738,837,416,362,349,257,197,104,3690,5,0,8,4,5,11,26,0,0,55,0,8,11,13,9,6,4,0,0,41,0,0,3,0,0,18,7,6,0,34,5,9,4,10,4,0,0,0,0,29,3,3,0,4,0,3,4,0,0,28,0,0,0,0,0,0,0,0,0,0,485,820,955,500,439,477,370,241,116,4406,497,861,983,515,452,482,379,250,123,4545,27730,24311,28357,21883,18642,15319,10861,5911,3029,156041
CED325,36143,22079,23652,23194,20943,15441,9738,4470,1678,157351,42,41,27,20,16,18,12,7,0,184,40,24,52,41,36,44,32,11,4,289,7,13,19,16,9,18,30,14,9,127,672,698,688,444,333,266,198,91,40,3419,4,0,4,5,7,9,7,5,0,46,6,3,8,0,10,11,3,0,0,34,3,0,3,0,9,5,12,4,3,42,0,0,6,3,3,0,0,0,0,21,0,3,0,0,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,735,748,771,505,414,363,287,124,47,3993,777,794,797,523,430,380,299,128,55,4179,36922,22876,24454,23714,21370,15819,10043,4597,1733,161528
CED326,32198,18453,20344,21850,20384,16931,14408,8143,3758,156463,23,30,11,23,12,22,6,15,3,148,13,26,33,27,68,100,95,43,9,415,14,12,23,34,24,52,97,34,11,298,532,675,616,440,426,409,332,168,105,3710,0,3,4,0,13,11,17,10,9,68,3,4,3,8,12,13,10,0,0,59,3,3,0,3,9,15,26,11,0,66,0,10,3,3,3,3,3,0,0,24,10,0,8,4,3,13,11,7,0,50,0,3,0,0,3,0,0,0,0,7,577,734,693,523,553,626,595,274,133,4693,601,759,709,541,565,647,601,283,142,4842,32796,19216,21053,22386,20950,17574,15013,8429,3894,161310
CED327,40567,24298,27327,24418,21005,17579,11615,4441,1669,172922,29,26,31,17,24,19,10,9,3,172,37,33,52,36,44,46,37,22,7,298,17,22,33,24,38,23,30,11,4,196,700,820,792,453,384,319,186,95,37,3795,3,0,7,3,3,4,7,4,0,31,5,3,10,11,10,5,6,0,0,48,3,0,3,3,3,6,13,0,0,36,3,3,5,3,3,3,0,0,0,13,3,3,0,3,4,3,7,0,0,22,0,0,0,0,0,0,0,0,0,0,772,885,899,534,479,403,287,136,52,4442,794,915,926,552,501,428,302,147,52,4615,41365,25216,28250,24966,21504,18008,11912,4592,1724,177537
CED328,27510,27600,19381,20294,19102,14707,11233,5568,2732,148118,12,47,8,14,5,4,3,8,5,106,31,125,51,57,52,82,66,32,9,501,15,30,30,27,17,26,38,21,4,217,433,1306,651,335,310,356,334,211,103,4032,0,3,5,3,5,9,22,16,0,73,3,8,19,5,10,17,15,0,0,74,6,9,3,3,5,14,14,7,0,57,3,11,4,3,7,5,0,0,0,34,12,3,13,6,10,0,14,5,3,71,0,0,0,0,0,0,0,3,0,3,494,1496,773,442,410,515,512,290,126,5060,510,1547,783,449,416,518,520,298,128,5168,28017,29144,20165,20751,19516,15225,11749,5860,2860,153290
CED329,24411,13246,11264,15077,19237,20986,19052,8955,3228,135464,34,33,12,18,14,48,43,16,11,229,123,64,153,136,180,382,558,230,37,1859,295,60,210,260,254,657,1243,730,167,3867,669,890,880,791,862,1105,987,379,131,6699,33,7,24,17,49,129,221,83,9,567,18,9,24,19,12,40,43,14,0,186,12,8,15,12,27,72,172,86,15,417,9,3,8,4,3,8,6,0,0,44,5,4,9,10,14,56,100,60,14,276,0,0,0,0,0,0,0,0,0,0,1160,1043,1333,1247,1405,2448,3339,1576,371,13918,1194,1078,1346,1263,1419,2497,3377,1596,382,14148,25602,14328,12607,16341,20656,23487,22432,10552,3612,149608
CED330,32211,18680,15973,20210,22569,18462,13794,5764,1929,149588,40,40,28,25,20,30,35,13,3,235,31,58,89,52,75,96,147,53,11,613,20,25,39,31,31,55,116,62,14,387,572,1010,764,488,449,476,392,190,64,4405,11,7,18,8,8,12,31,10,0,96,12,3,23,18,14,19,16,8,0,107,3,4,3,0,12,5,21,14,0,65,0,15,25,5,7,15,0,0,0,66,0,0,11,11,12,11,8,0,0,59,0,0,0,0,0,0,0,0,0,3,643,1122,974,616,599,691,726,339,97,5805,678,1164,1001,646,621,723,764,350,99,6044,32884,19843,16979,20853,23188,19184,14554,6108,2029,155627
CED394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED397,5,16,11,14,19,22,26,12,4,135,0,0,0,0,0,0,0,0,0,0,14,12,8,13,33,44,83,47,4,257,8,7,24,16,36,40,18,9,3,154,76,108,143,161,204,194,210,57,10,1170,6,8,0,6,12,18,13,6,0,68,7,5,4,10,7,24,27,12,0,92,8,4,8,7,10,9,0,3,0,55,3,9,17,9,0,3,0,0,0,40,0,0,0,6,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,120,151,209,217,298,333,355,140,18,1842,120,151,209,217,298,333,355,140,18,1842,128,164,213,237,318,356,379,154,20,1974
CED401,23482,23829,27208,20645,19271,17715,12534,6951,4074,155698,36,46,61,47,38,43,32,28,20,354,40,106,237,265,282,244,144,28,6,1349,22,130,281,276,325,187,96,34,5,1359,38,59,122,146,183,144,67,10,3,778,612,1031,1087,764,867,796,830,471,337,6796,10,32,89,101,125,76,46,5,4,488,0,7,10,15,13,26,15,0,0,80,18,55,45,51,55,50,25,0,3,299,4,17,26,34,32,30,24,3,3,164,0,0,0,0,0,0,0,0,0,0,739,1433,1896,1654,1886,1547,1236,558,361,11319,782,1481,1961,1695,1926,1591,1265,584,378,11665,24258,25315,29170,22335,21195,19304,13795,7535,4448,167371
CED402,26074,15273,14931,16296,19744,19471,15658,8642,3884,139968,77,64,50,49,47,50,71,34,10,455,13,26,24,27,22,65,56,16,3,254,46,90,85,72,116,176,165,40,8,791,6,15,23,13,41,59,46,19,0,213,457,890,812,544,673,742,609,260,137,5115,11,11,15,5,20,40,28,13,9,145,0,0,7,5,3,11,27,3,3,65,11,6,12,4,13,9,8,0,0,65,0,8,3,3,0,3,7,0,0,32,0,0,0,0,0,0,0,0,0,0,535,1044,978,680,892,1099,943,345,162,6686,612,1105,1026,730,937,1152,1015,380,171,7143,26685,16374,15953,17025,20682,20628,16680,9027,4055,147112
CED403,23867,17910,16035,17781,18830,17993,13959,7929,4632,138939,18,27,18,16,17,26,36,30,33,224,8,16,18,13,15,24,36,9,3,142,9,30,25,15,13,26,19,13,0,146,5,3,12,5,9,22,16,3,0,79,365,621,571,360,354,392,400,319,298,3676,11,3,10,9,11,8,6,0,0,64,3,3,0,9,9,3,9,3,0,32,10,17,7,9,3,15,9,3,0,83,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,409,704,642,415,421,495,502,353,302,4238,429,726,665,431,440,523,534,382,335,4462,24297,18640,16696,18210,19270,18514,14489,8313,4965,143399
CED404,24827,13730,14802,14662,18485,19047,15328,8312,3378,132576,88,70,55,45,69,68,65,45,26,542,41,36,74,103,115,258,292,34,5,965,27,37,108,80,158,343,353,53,3,1166,38,35,92,109,121,179,156,38,3,770,789,1201,1747,1486,1803,1852,1212,427,156,10669,22,22,80,68,89,157,158,18,3,609,5,7,17,12,25,41,52,8,0,169,5,17,12,13,25,28,11,0,0,109,0,0,9,4,3,19,24,0,0,63,0,0,0,0,0,0,0,0,0,0,926,1366,2134,1878,2334,2871,2261,576,174,14513,1011,1432,2197,1922,2407,2942,2329,616,197,15059,25841,15161,16999,16583,20892,21990,17655,8929,3577,147632
CED405,21629,17905,20771,18317,18994,17649,14058,9455,5408,144186,28,38,32,26,31,40,34,40,27,297,13,10,38,34,44,71,41,14,4,268,21,36,50,54,75,72,67,11,10,395,6,19,27,30,44,41,24,9,0,209,355,610,620,385,395,421,305,173,117,3384,14,3,23,25,29,23,14,5,0,138,0,3,0,0,14,8,6,0,0,40,8,10,17,6,16,17,8,0,0,73,8,3,8,8,12,3,10,0,0,46,0,0,0,0,0,0,0,0,0,4,429,699,779,541,622,659,473,210,134,4541,451,737,810,575,652,700,506,254,158,4836,22083,18636,21590,18891,19643,18346,14562,9705,5569,149023
CED406,27445,17135,18595,18492,18789,17638,13649,6422,2777,140942,34,28,30,28,30,41,30,34,7,268,6,9,12,12,7,10,27,12,3,95,24,15,16,17,17,15,20,7,3,135,11,9,14,6,16,22,15,6,3,98,491,690,630,407,354,276,226,99,52,3232,0,3,7,4,11,20,17,0,0,57,0,0,0,0,0,3,0,0,0,11,8,0,0,10,8,3,0,0,0,29,0,0,0,3,4,3,0,5,0,15,0,0,0,0,0,0,0,0,0,0,535,725,685,459,419,346,305,132,59,3674,568,759,719,489,444,381,337,167,65,3935,28015,17893,19317,18986,19234,18021,13986,6593,2851,144879
CED407,26185,18122,19274,19471,19326,16967,13840,7195,2849,143227,38,28,36,29,33,22,49,35,24,305,4,13,11,17,21,34,12,7,3,123,3,6,22,25,28,28,13,12,3,143,4,9,19,9,23,23,18,8,0,111,426,591,594,372,319,252,166,117,88,2926,0,9,17,10,16,15,11,3,0,77,0,0,0,0,4,5,3,0,0,20,5,3,3,6,7,6,3,0,0,29,0,0,0,0,4,5,4,0,0,18,0,0,0,0,0,0,0,0,0,0,442,637,671,443,426,362,233,143,92,3449,485,668,711,473,466,387,280,183,117,3755,26667,18783,19982,19938,19790,17352,14120,7378,2969,146973
CED408,23933,14141,11146,15445,18944,19603,17049,8238,3390,131884,39,31,18,15,38,51,45,24,20,278,7,20,14,19,36,39,66,11,0,210,15,14,67,30,50,57,42,25,9,308,11,22,17,10,29,30,43,8,0,182,383,604,494,340,404,596,465,193,119,3604,11,3,17,10,20,42,25,11,8,143,9,0,4,7,6,8,16,0,0,55,11,10,11,3,7,16,9,0,0,66,3,0,3,3,3,3,6,0,0,26,0,0,0,0,0,0,0,0,0,0,452,677,622,421,562,794,680,249,135,4597,490,711,642,441,600,844,720,274,152,4875,24419,14849,11792,15886,19539,20447,17772,8509,3541,136760
CED409,29478,20517,23251,20941,22143,19134,12224,7254,3451,158391,60,57,49,28,63,57,31,26,17,393,7,9,26,20,19,18,9,10,0,118,13,24,21,20,27,32,16,7,0,157,3,17,9,9,12,25,12,3,0,102,528,764,843,515,487,438,260,198,138,4172,3,5,15,13,9,14,13,0,0,79,5,4,3,3,0,5,3,0,0,21,0,3,7,0,5,3,4,0,0,29,0,6,3,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,555,826,925,580,569,530,327,219,140,4675,620,889,976,611,632,592,352,246,157,5070,30098,21405,24230,21555,22773,19719,12573,7497,3608,163460
CED410,24027,17758,17955,18501,19206,16345,14189,9843,5277,143098,31,24,28,27,29,27,49,44,31,291,5,5,26,19,19,25,26,21,3,146,16,18,42,30,26,31,27,3,0,187,3,8,14,11,14,26,11,3,6,90,380,492,552,370,358,324,251,186,105,3012,6,4,14,13,7,14,9,0,0,59,0,0,3,0,3,8,4,3,3,30,4,6,12,5,5,6,0,0,0,43,8,4,0,7,0,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,420,542,659,445,432,433,326,218,120,3591,450,566,687,471,465,454,383,263,151,3882,24477,18325,18636,18975,19669,16802,14569,10103,5428,146983
CED411,34501,21272,21289,19164,21788,18893,12998,7475,3034,160409,66,68,38,40,63,55,38,29,21,424,9,16,28,26,21,29,26,7,0,160,19,19,41,21,22,48,55,8,9,244,19,16,25,16,36,30,21,3,0,175,699,989,954,579,462,493,398,267,161,5001,9,11,11,12,10,33,4,0,0,95,5,3,4,4,4,3,12,0,0,40,4,13,7,4,9,8,0,0,0,45,3,3,0,3,4,4,3,0,0,22,0,0,0,0,0,0,0,0,0,0,769,1068,1081,669,563,646,524,292,175,5783,834,1131,1121,708,632,703,564,320,196,6206,35340,22404,22406,19870,22417,19596,13554,7793,3228,166614
CED494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED497,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,13,13,14,3,62,0,5,7,0,0,3,10,10,0,32,0,0,0,0,0,3,10,4,0,19,0,11,20,3,7,7,3,4,0,56,0,0,0,0,4,3,3,0,0,7,0,0,0,0,0,0,0,3,0,7,5,4,3,3,0,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,37,9,23,33,44,36,3,211,8,21,37,9,23,33,44,36,3,211,8,21,33,15,22,33,44,36,3,219
CED501,35843,20631,23671,21569,20306,14654,10210,5626,1936,154433,33,63,56,32,19,15,18,23,8,269,24,74,127,74,35,52,29,14,3,433,0,8,24,16,17,25,29,6,4,120,6,25,22,13,15,29,24,3,4,132,0,5,12,7,8,23,12,7,0,80,557,855,985,536,437,328,251,149,67,4162,0,0,7,3,4,12,4,4,0,44,9,0,3,6,6,13,0,0,0,37,0,0,6,10,10,6,3,0,0,33,0,0,0,0,0,0,0,0,0,0,598,969,1182,663,529,484,358,190,79,5042,627,1033,1233,694,550,500,375,214,84,5313,36463,21664,24911,22264,20849,15155,10582,5841,2020,159747
