CED_CODE_2016,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
CED232,1055,4470,16888,10049,7435,4766,1360,143,27,46198,1775,1824,2339,1757,1591,2527,3736,2432,1553,19520,237,693,2274,1220,875,733,522,297,254,7105,3058,6986,21498,13025,9900,8023,5621,2877,1829,72820,178,3495,24643,15191,10468,6029,1471,117,32,61631,1190,3496,6074,4179,3501,3156,1790,281,36,23703,49,145,884,657,319,282,113,18,9,2473,38,138,479,237,140,122,47,19,11,1235,1450,7279,32078,20265,14426,9598,3417,438,87,89039,41,345,961,616,511,304,43,7,0,2827,364,621,536,277,203,186,70,3,0,2253,403,970,1493,898,708,490,114,6,0,5087,1857,8244,33571,21160,15136,10090,3531,442,85,94119,3566,3394,3668,2496,2555,4200,6577,4287,2481,33222,442,1300,4429,2517,1858,1524,1083,575,404,14124,5865,12933,41667,26182,19543,15806,11193,5306,2973,141464
CED233,2080,3190,5828,6485,8195,5250,1296,147,18,32487,2173,829,1458,2047,2141,3570,5892,4504,2161,24782,111,126,283,277,345,343,356,358,292,2490,4369,4141,7575,8812,10679,9154,7543,5014,2473,59760,294,2448,8171,8552,10545,6731,1320,121,6,38184,2709,3249,2710,3779,4933,3831,1717,317,23,23270,91,160,447,328,276,321,146,27,3,1790,69,123,262,208,207,157,58,15,6,1105,3156,5969,11589,12871,15957,11043,3246,476,46,64351,79,264,462,349,394,280,31,4,0,1860,758,393,218,256,255,177,46,6,0,2106,838,656,678,601,648,463,78,6,0,3964,3987,6623,12270,13472,16601,11504,3325,486,49,68318,4989,1836,2174,2626,2923,5244,10050,8346,3523,41728,239,261,578,543,698,651,608,660,448,4678,9223,8724,15025,16642,20220,17404,13982,9488,4018,114724
CED234,2253,2401,5278,5930,7339,5732,1260,185,42,30425,1822,840,1924,1764,1880,3681,6391,4368,2097,24775,280,241,592,572,706,772,814,628,425,5021,4356,3478,7791,8261,9924,10189,8474,5184,2561,60215,925,2939,7006,7340,9175,7086,1407,213,46,36138,2595,1470,2866,3620,4169,4007,1515,289,50,20581,151,186,513,423,484,700,208,34,7,2709,176,168,224,226,275,222,110,58,23,1472,3843,4759,10613,11617,14101,12015,3239,598,119,60900,237,352,462,382,424,289,10,4,0,2156,450,177,220,191,188,195,33,0,3,1446,686,529,679,570,612,480,39,8,3,3605,4528,5287,11295,12184,14713,12494,3282,604,119,64505,4022,1402,2759,2763,3241,6172,12150,8204,3404,44125,583,512,1164,1162,1453,1599,1629,1169,654,9920,9131,7201,15214,16114,19400,20266,17067,9977,4181,118546
CED235,2365,4203,9138,8024,8074,4920,704,41,9,37489,2488,1412,3483,3088,2893,4334,5575,3491,1324,28093,195,251,673,493,461,478,372,290,130,3345,5044,5868,13298,11599,11435,9734,6657,3824,1466,68931,538,3545,12708,11176,10711,6583,867,31,8,46166,2857,3763,4844,4895,4639,3435,888,88,14,25417,119,204,730,479,367,368,89,5,3,2362,97,213,514,344,314,220,61,15,6,1778,3608,7725,18801,16887,16029,10607,1902,140,21,75723,210,553,956,655,552,304,13,0,0,3253,779,539,441,346,264,214,26,0,0,2617,993,1094,1395,1002,821,519,39,3,4,5868,4599,8819,20194,17896,16845,11121,1943,146,29,81585,5441,2718,4925,4276,4362,6651,10293,6435,2193,47296,359,544,1358,1028,871,868,732,513,209,6490,10405,12079,26474,23192,22079,18644,12975,7093,2430,135376
CED236,2078,2294,4533,5450,7195,5622,1331,205,44,28757,1580,653,1573,1486,1745,3675,6086,4000,2097,22903,230,211,406,479,573,676,721,576,370,4243,3885,3155,6516,7413,9523,9979,8136,4779,2509,55895,833,2645,5831,6500,8705,6578,1463,252,42,32843,2563,1653,2716,3671,4322,4268,1538,280,44,21055,127,174,516,405,523,633,239,46,13,2682,163,139,166,198,225,211,106,66,17,1291,3691,4609,9227,10779,13768,11687,3345,640,112,57866,203,370,373,338,351,284,14,0,3,1941,306,159,167,170,194,195,36,9,0,1232,510,531,539,512,548,470,47,5,3,3177,4201,5140,9773,11286,14318,12159,3400,650,116,61047,3403,1143,2321,2487,3185,6375,11607,7308,3252,41080,463,457,820,966,1225,1375,1425,1034,564,8327,8064,6740,12915,14738,18724,19914,16426,8995,3930,110449
CED237,1605,4934,14020,10081,7538,4233,704,70,11,43202,1864,1519,3090,2576,2149,3021,4416,4676,2484,25783,169,388,1121,763,563,442,373,399,217,4441,3636,6834,18237,13421,10254,7701,5487,5143,2713,73428,279,3315,19089,13640,10121,5155,718,44,14,52375,1872,4800,7235,5815,4157,2708,789,103,8,27485,68,189,904,690,352,255,63,14,3,2549,58,208,553,316,238,146,51,21,5,1608,2274,8513,27787,20464,14867,8261,1629,184,36,84018,176,491,1090,707,488,303,14,4,0,3272,622,716,645,355,279,202,37,5,0,2859,796,1203,1730,1064,772,503,54,6,0,6130,3071,9717,29522,21522,15641,8768,1679,187,35,90148,4075,2843,4697,3676,3437,4979,7708,7940,4024,43376,367,762,2311,1595,1127,868,713,692,371,8798,7513,13330,36524,26793,20195,14610,10101,8822,4431,142318
CED294,52,191,377,169,132,102,19,0,0,1038,90,157,230,172,129,178,157,40,23,1175,38,102,182,144,89,73,32,7,5,669,178,453,795,479,347,352,204,49,28,2883,27,136,482,250,171,109,19,0,0,1194,32,136,187,94,91,86,17,3,0,641,3,5,35,21,22,20,3,3,0,111,6,12,22,20,16,3,0,0,0,84,64,289,726,386,300,215,42,7,0,2033,21,52,148,83,72,30,5,0,0,410,29,59,54,29,13,20,3,0,0,204,47,111,202,111,90,48,10,0,0,613,117,397,921,499,388,268,51,7,0,2647,165,284,449,311,262,338,355,95,28,2291,74,215,474,477,328,210,80,16,5,1886,357,898,1848,1295,975,816,482,121,38,6825
CED297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,8,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,3,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,4,3,11,5,0,0,0,25
CED301,2779,3700,7840,7175,7189,4435,765,56,10,33968,1978,1278,2970,2318,2275,3718,4955,2901,1221,23611,288,398,768,606,639,579,450,311,159,4207,5043,5378,11589,10105,10099,8735,6170,3274,1391,61786,962,4079,10658,9692,9822,5855,821,80,13,41971,2774,2362,3876,3688,3504,2800,870,92,8,19968,136,212,681,428,423,424,106,13,0,2420,123,146,279,257,216,125,60,21,11,1230,3993,6801,15485,14071,13959,9204,1846,201,31,65595,586,766,965,699,614,370,22,7,3,4028,786,314,438,285,221,164,31,0,0,2239,1370,1083,1404,981,832,532,54,5,3,6271,5367,7885,16889,15054,14791,9732,1902,206,35,71859,4435,1999,4007,3517,3767,6378,9410,5386,1964,40862,637,780,1546,1273,1322,1200,902,558,239,8452,10434,10661,22439,19849,19875,17310,12218,6151,2239,121175
CED302,2808,3706,7873,8969,8655,5178,953,72,14,38229,1869,1021,1680,1889,1788,3006,5048,3476,1826,21611,184,236,495,422,410,355,320,296,253,2968,4857,4962,10054,11283,10854,8540,6324,3846,2092,62812,668,3362,10698,12180,12007,6772,994,58,7,46750,3409,3180,3650,4642,4161,3092,1123,153,11,23417,139,161,724,507,378,389,99,12,4,2414,91,111,225,220,215,122,38,9,11,1043,4307,6813,15293,17554,16763,10374,2248,233,32,73626,263,441,571,523,528,355,18,3,0,2702,818,377,329,264,210,174,41,3,0,2219,1080,821,893,793,738,524,61,5,0,4919,5383,7636,16193,18338,17503,10903,2311,239,33,78543,4115,1849,2360,2510,2646,4852,9027,6117,2776,36245,361,480,994,919,926,765,629,525,358,5952,9864,9962,19549,21767,21077,16517,11963,6878,3167,120740
CED303,2994,3260,6197,7599,8958,6000,1081,75,9,36166,1539,573,1501,1663,1796,3864,6450,3617,1635,22637,120,133,316,344,369,416,426,382,402,2907,4648,3965,8020,9606,11122,10278,7954,4079,2044,61715,978,3433,8574,10087,12007,7710,1055,66,12,43931,3606,2465,3034,4113,4402,3798,1317,127,16,22890,109,177,524,402,421,492,111,12,0,2256,99,139,223,208,216,130,44,14,6,1090,4798,6212,12359,14820,17051,12136,2530,220,33,70168,343,469,516,390,449,436,29,0,0,2635,774,196,206,246,212,235,50,3,0,1926,1117,671,718,639,666,671,81,6,0,4563,5919,6886,13079,15452,17716,12804,2616,227,33,74727,3560,1030,2039,2285,2666,6192,11930,6673,2643,39014,254,278,643,722,816,877,807,663,602,5661,9730,8191,15769,18459,21188,19872,15357,7557,3279,119405
CED304,2497,6988,14970,9338,7895,4576,1023,91,16,47388,1785,1766,2391,1872,1494,2251,3189,1991,1171,17908,271,688,1659,894,713,574,412,282,375,5873,4547,9443,19020,12102,10101,7396,4624,2370,1556,71166,497,5839,21636,13858,11672,6249,1117,86,11,60968,2921,5693,6715,4364,3655,2631,1178,181,14,27355,111,247,901,570,373,302,100,9,0,2621,69,195,446,220,159,108,37,19,3,1254,3602,11977,29702,19012,15862,9292,2433,296,31,92200,116,472,1001,587,546,353,30,4,0,3116,715,828,647,293,191,171,44,9,0,2906,837,1299,1641,880,743,526,78,10,3,6016,4438,13273,31344,19889,16606,9815,2507,300,38,98217,3661,3433,3904,2751,2479,3890,5817,3485,1738,31172,467,1409,3461,2036,1746,1276,862,513,507,12284,8568,18116,38713,24684,20828,14991,9191,4302,2279,141674
CED305,2701,3188,6915,7063,7550,4885,862,129,9,33308,1775,848,2258,1707,1827,3281,4623,2948,1212,20473,348,412,770,702,768,672,526,410,328,4933,4823,4443,9940,9480,10151,8836,6009,3480,1545,58707,1103,3987,9825,9745,10454,6964,1060,124,12,43267,2970,1760,3273,3780,3684,2893,901,155,13,19425,149,195,768,461,535,517,113,19,0,2768,112,126,246,275,263,167,51,36,8,1280,4331,6070,14111,14261,14937,10541,2127,334,33,66737,462,612,779,648,712,521,29,5,0,3775,528,212,351,293,238,235,34,5,0,1893,989,822,1127,949,948,757,62,11,0,5666,5315,6894,15241,15206,15891,11303,2193,342,32,72409,3825,1361,3078,2482,2935,5587,8989,5369,1951,35575,662,863,2034,1871,2012,1714,1110,767,512,11542,9800,9118,20354,19560,20830,18605,12287,6477,2493,119527
CED306,2771,3482,7564,7818,8466,5535,993,119,21,36769,1610,839,2121,1772,1826,3366,4784,3015,1348,20694,258,421,853,690,763,666,551,340,201,4750,4636,4745,10531,10283,11053,9574,6335,3477,1565,62205,1237,4427,10467,10382,11633,7635,1204,134,16,47136,2986,1871,3484,4085,4182,3367,1071,153,15,21213,147,169,710,509,514,496,130,10,10,2695,116,160,296,262,275,191,82,38,11,1439,4492,6630,14960,15235,16606,11692,2487,334,55,72482,439,659,867,723,789,626,36,5,0,4149,566,247,351,310,262,269,59,4,0,2065,1004,906,1222,1033,1048,894,96,7,0,6215,5494,7536,16181,16271,17658,12587,2583,339,55,78701,3543,1370,2950,2602,2906,5615,9410,5624,2144,36164,547,908,2045,1782,1915,1602,1208,664,315,10988,9584,9815,21178,20655,22477,19806,13202,6632,2513,125849
CED307,2989,3492,7004,8851,8838,5216,867,40,15,37309,1638,667,1792,1855,1672,3035,5074,2172,903,18805,141,174,373,374,372,313,310,224,246,2529,4768,4333,9165,11079,10885,8566,6251,2436,1158,58645,871,3541,9546,11942,12282,6837,916,42,8,45988,3541,2705,3292,4833,4383,3326,1057,87,5,23239,117,184,745,501,444,398,112,5,4,2513,98,141,207,215,210,133,50,8,4,1058,4627,6567,13799,17495,17315,10701,2136,139,19,72792,352,522,564,423,492,314,24,3,0,2687,854,254,250,270,202,169,27,9,0,2027,1201,770,816,690,694,483,49,11,0,4716,5829,7339,14609,18186,18012,11181,2183,149,22,77509,3760,1144,2342,2457,2420,4917,9381,4047,1404,31883,297,369,777,799,831,666,597,400,366,5091,9883,8855,17725,21443,21263,16765,12159,4597,1794,114482
CED308,3074,4155,7973,8940,9104,5933,1358,87,12,40645,1911,1102,2460,2310,2190,3734,6651,3711,1565,25643,324,438,877,760,821,687,636,410,324,5277,5312,5698,11306,12020,12112,10353,8645,4214,1902,71565,932,3929,10552,11507,12031,7196,1343,83,9,47586,3456,3173,4263,4983,4760,3801,1674,190,10,26311,138,185,599,439,371,383,96,13,0,2231,121,192,290,285,253,156,63,15,5,1383,4651,7475,15705,17221,17418,11536,3182,301,25,77508,423,608,728,614,651,493,41,3,0,3563,876,387,401,391,306,289,56,13,0,2730,1305,993,1132,1003,957,784,93,15,0,6291,5959,8470,16838,18222,18372,12319,3278,319,24,83800,4162,1954,3276,3189,3274,5812,12095,6950,2524,43236,644,857,1743,1554,1654,1342,1206,733,503,10241,10763,11281,21858,22965,23305,19473,16578,7998,3054,137276
CED309,2853,3146,6300,7909,9142,6060,1124,84,16,36639,1423,627,1813,1934,2031,4095,7040,4224,1970,25170,190,256,477,494,576,572,564,427,335,3884,4474,4035,8589,10335,11753,10729,8728,4738,2317,65691,758,2891,7779,9296,10629,6527,951,67,8,38909,3316,2451,3820,5162,5425,4505,1557,147,15,26404,123,147,545,425,440,462,102,15,0,2269,104,104,214,213,210,159,58,20,13,1097,4299,5598,12356,15101,16708,11660,2672,253,30,68671,319,425,486,464,613,517,30,3,0,2859,725,264,295,336,317,325,87,8,0,2353,1046,693,778,798,927,840,115,10,0,5211,5342,6291,13135,15904,17642,12496,2784,260,36,73886,3176,1124,2448,2694,3054,6724,12998,7907,3209,43329,402,519,1034,1123,1214,1144,1095,734,508,7780,8929,7929,16616,19713,21913,20369,16878,8907,3752,124998
CED310,2684,2761,5573,6818,7785,5228,1037,102,17,31995,1430,637,1578,1683,1734,3952,7341,4427,2071,24852,183,243,436,445,500,507,495,413,336,3565,4295,3641,7582,8942,10021,9687,8877,4943,2426,60414,768,2672,6742,8239,9231,5586,891,52,10,34193,3179,2123,3267,4373,4646,3971,1357,160,15,23086,139,147,524,376,458,429,117,19,5,2215,108,121,211,227,203,143,53,26,8,1104,4191,5067,10744,13223,14535,10128,2412,253,37,60594,295,396,461,466,504,420,33,4,0,2584,724,299,291,268,248,251,72,8,0,2161,1017,693,755,736,754,674,111,11,3,4746,5209,5753,11502,13960,15288,10801,2523,264,41,65339,3126,1090,2139,2377,2707,6385,13414,8402,3405,43048,379,507,905,952,1054,1007,978,730,503,7016,8712,7353,14541,17285,19052,18198,16916,9394,3950,115405
CED311,2404,2971,6754,7153,7742,4656,1027,161,19,32890,1604,889,2845,2158,2216,3677,4433,2200,816,20840,369,388,865,807,919,753,566,325,140,5123,4373,4244,10462,10122,10879,9091,6032,2684,976,58861,1215,3816,9722,9995,10936,6816,1471,257,26,44253,2556,1526,3247,3753,3922,2983,969,177,21,19160,144,197,697,517,520,527,133,21,9,2763,137,133,257,312,291,185,82,28,11,1442,4053,5671,13923,14581,15664,10516,2663,484,62,67613,482,670,924,827,977,689,34,3,0,4600,431,220,338,307,243,226,31,4,0,1802,915,889,1264,1130,1216,911,63,8,0,6402,4967,6560,15190,15713,16885,11420,2727,495,62,74019,3521,1284,3473,2921,3479,6292,9025,4466,1395,35866,730,819,1928,1892,2143,1692,1195,673,231,11309,9218,8658,20596,20521,22504,19406,12948,5635,1694,121193
CED312,3210,4085,8387,8706,7942,5089,903,52,4,38388,2085,1113,2928,2449,2213,3507,5376,2807,1167,23648,325,313,771,642,632,543,458,269,167,4121,5618,5506,12086,11800,10792,9147,6739,3126,1345,66153,1242,4483,11448,12007,10995,6683,1024,42,3,47934,3252,2681,4146,4516,3892,3135,1040,88,6,22759,117,186,724,454,385,379,80,11,0,2344,122,206,376,335,217,150,58,12,0,1471,4734,7558,16694,17320,15484,10345,2205,152,14,74501,593,822,899,695,610,403,37,5,0,4071,874,345,427,305,225,191,57,3,0,2425,1462,1172,1327,1005,836,596,96,10,0,6500,6195,8727,18020,18318,16324,10939,2302,159,18,81001,4548,1782,3814,3369,3384,5517,9909,5169,1864,39350,611,634,1495,1330,1275,1030,909,477,259,8015,11356,11142,23329,23013,20977,17483,13122,5803,2134,128360
CED313,2325,5755,13664,9965,8069,4609,929,77,11,45401,1685,1302,2122,1842,1475,2350,3299,2268,1530,17865,226,502,1259,719,627,493,273,196,135,4432,4235,7562,17048,12526,10173,7447,4496,2540,1675,67698,418,4887,18946,14256,11589,6043,985,62,9,57194,2908,4833,6117,4933,3737,2568,1019,146,14,26281,107,226,885,588,316,310,82,11,0,2523,69,185,352,238,154,83,24,20,3,1134,3512,10129,26297,20013,15789,9010,2112,233,31,87124,141,443,834,567,517,315,31,4,0,2860,683,682,571,328,167,166,42,3,0,2651,828,1129,1405,900,689,487,65,6,0,5508,4332,11258,27700,20914,16474,9494,2174,245,33,92632,3663,2488,3413,2607,2373,4006,5881,4015,2255,30694,446,1030,2581,1567,1333,984,555,363,228,9083,8445,14775,33691,25085,20177,14482,8614,4624,2517,132404
CED314,2807,3560,6791,6846,7590,5369,1119,127,13,34229,1835,882,2206,1860,1721,3303,5693,3821,1733,23056,290,280,544,503,529,542,590,512,528,4326,4931,4727,9539,9210,9848,9215,7400,4456,2274,61602,1161,4104,9330,8957,10038,6863,1214,123,20,41802,3166,2197,3539,3837,3749,3305,1301,167,23,21292,150,191,657,351,400,472,148,16,0,2383,101,109,213,187,187,153,67,28,5,1050,4583,6597,13735,13328,14370,10791,2729,333,46,66522,418,606,641,458,474,286,28,4,0,2914,636,304,313,265,202,175,42,7,0,1929,1052,913,950,725,669,459,62,6,0,4846,5637,7508,14688,14054,15045,11248,2796,347,47,71371,3839,1544,2955,2673,2694,5279,10072,6808,2710,38571,599,640,1176,1076,1113,1120,1089,884,757,8450,10072,9698,18813,17803,18849,17644,13957,8035,3511,118387
CED315,3194,4740,8952,8151,7878,5153,859,73,15,39004,1994,1485,2610,1960,1808,2912,4346,2608,1090,20827,344,494,817,665,714,593,494,276,131,4540,5532,6721,12385,10776,10403,8657,5698,2961,1237,64372,1044,5231,12342,10705,10545,6333,873,48,8,47135,3382,3147,3975,3905,3583,2889,920,111,4,21909,207,299,856,511,455,439,104,5,4,2884,117,176,257,264,173,151,42,18,5,1206,4755,8847,17434,15391,14753,9810,1941,183,23,73138,491,810,1067,888,838,646,30,7,0,4792,989,494,426,318,245,231,57,5,0,2769,1479,1303,1494,1209,1085,874,92,16,0,7552,6237,10149,18930,16599,15841,10693,2031,199,23,80691,4411,2436,3626,2969,3077,5113,8372,4685,1745,36426,756,1285,1956,1480,1556,1282,989,498,226,10027,11409,13875,24511,21042,20476,17082,11391,5381,1988,127151
CED316,2338,2235,4687,5579,6502,4790,801,91,15,27036,1414,809,1900,1837,2327,5242,9036,5170,1932,29672,229,249,462,461,579,714,780,583,339,4399,3991,3294,7046,7877,9411,10748,10618,5841,2290,61100,671,2262,5362,6319,7327,5154,692,69,5,27867,2536,1500,2766,3312,3644,3261,1009,117,14,18166,94,116,395,288,361,427,109,14,3,1812,76,105,184,170,199,156,64,39,5,993,3380,3985,8712,10091,11532,8994,1874,240,26,48835,530,635,761,672,763,646,25,5,3,4041,593,231,335,284,272,319,41,8,0,2076,1120,864,1105,955,1033,965,69,10,3,6112,4501,4849,9810,11050,12567,9957,1941,247,32,54949,3160,1276,2644,2862,4010,8882,17439,10029,3239,53528,457,495,951,974,1206,1461,1552,1069,557,8737,8121,6616,13401,14885,17785,20305,20932,11345,3830,117208
CED317,2317,2690,6069,6665,7717,5697,1339,175,27,32693,1864,907,2209,1884,2016,3545,5436,3191,1375,22424,351,393,852,792,923,908,735,475,186,5617,4532,3985,9131,9336,10653,10155,7508,3843,1587,60737,1214,3577,8286,8592,10271,7405,1749,280,35,41402,2433,1360,2959,3464,3884,3524,1268,251,25,19178,131,168,554,466,478,562,172,27,10,2559,163,149,287,288,329,237,124,56,7,1642,3937,5258,12083,12808,14961,11725,3315,613,73,64785,404,566,774,690,773,637,47,12,0,3893,367,168,263,235,217,284,54,6,3,1599,765,735,1037,927,991,920,103,14,3,5491,4711,5997,13125,13735,15951,12644,3412,630,78,70279,4041,1631,3323,3040,3460,6401,10956,6367,2304,41530,713,842,1859,1660,1973,1958,1564,941,316,11829,9459,8470,18307,18440,21391,21006,15939,7931,2703,123642
CED318,2619,3481,8703,9619,9535,6357,1291,124,21,41755,2137,1266,2718,2441,2221,3325,4575,2257,1020,21965,454,608,1332,1143,1133,982,662,388,234,6937,5216,5346,12755,13203,12894,10660,6533,2770,1278,70654,981,3627,10852,11767,12232,7883,1385,106,20,48852,2920,2198,4216,5155,4802,3903,1401,164,21,24783,124,171,738,575,547,513,139,21,3,2836,110,174,363,359,309,167,68,23,5,1573,4141,6174,16169,17854,17893,12467,2992,312,48,78047,405,638,997,843,893,659,51,3,0,4487,620,329,453,411,319,293,91,5,0,2527,1027,968,1455,1253,1216,952,146,8,0,7014,5165,7141,17626,19104,19100,13420,3133,323,50,85058,4658,2150,4051,3663,3805,5992,9194,4459,1598,39552,968,1228,2692,2341,2420,2057,1434,756,357,14250,10792,10517,24364,25105,25324,21463,13764,5533,1998,138861
CED319,2525,4302,10190,9296,8402,5235,939,94,15,40992,1535,792,1867,1850,1659,2991,5056,3938,2030,21713,151,311,666,474,435,395,330,404,565,3728,4209,5406,12721,11622,10492,8620,6329,4434,2606,66429,593,4187,14183,12925,11569,6705,962,61,9,51188,3111,3309,4549,4673,4011,3072,1064,154,15,23958,119,201,868,562,397,416,94,11,3,2669,68,153,310,239,216,123,39,24,8,1179,3886,7856,19914,18393,16196,10305,2167,244,31,78986,225,488,740,546,535,346,14,4,0,2905,731,353,332,272,210,191,45,3,0,2140,960,839,1076,815,747,543,60,10,5,5042,4848,8695,20984,19208,16946,10849,2227,251,29,84032,3391,1434,2722,2610,2654,5019,9051,6752,3188,36817,294,632,1360,1024,923,769,604,618,748,6967,8532,10766,25063,22845,20522,16629,11878,7626,3961,127817
CED320,3195,3646,6746,7318,7962,4865,802,58,6,34593,1809,1048,2583,2377,2361,4566,7213,3397,1114,26465,232,301,611,555,550,637,590,439,517,4426,5231,4990,9943,10244,10873,10060,8605,3901,1637,65479,1096,3816,8645,9527,10172,5992,828,50,4,40140,3387,2416,3718,3960,4212,3279,974,91,10,22047,133,194,582,461,459,443,100,9,0,2377,131,165,274,242,257,172,51,28,3,1320,4741,6596,13221,14190,15104,9895,1943,177,21,65884,567,758,843,664,632,457,31,6,0,3966,816,296,415,331,296,258,50,3,0,2465,1379,1055,1260,998,928,718,88,16,0,6432,6124,7653,14475,15184,16036,10611,2028,187,17,72316,3942,1814,3828,3624,3757,7476,13668,6687,2009,46811,486,575,1180,1096,1148,1258,1218,804,764,8535,10550,10037,19486,19907,20945,19348,16914,7683,2794,127659
