CED_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
CED297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED301,0,3,0,3,0,9,0,4,0,24,0,45,3,3,0,0,0,0,0,6,0,10,0,25,0,0,0,0,0,3,0,8,4,19,0,40,3,0,0,0,0,3,0,10,0,14,0,29,0,3,0,4,0,7,0,22,4,81,0,127,5,8,0,8,0,26,3,43,4,78,0,181,6,14,0,21,0,86,0,76,12,176,3,400,18,43,0,54,6,259,3,147,20,222,4,768,36,45,3,215,27,579,14,166,29,262,3,1379,121,74,6,410,34,642,15,132,37,173,4,1649,162,51,9,524,50,496,14,82,18,108,3,1512,301,63,9,517,52,418,26,58,26,87,6,1563,912,79,24,939,134,519,26,79,30,131,6,2889,711,57,16,683,113,171,28,41,11,47,5,1878,538,28,12,347,61,71,13,12,12,16,0,1115,302,12,3,144,42,80,3,7,0,8,3,606,423,18,7,255,25,91,12,12
CED302,4,0,0,3,0,7,0,3,0,53,0,72,0,0,0,0,0,3,0,5,0,13,0,26,0,4,0,0,0,0,0,10,3,23,0,42,0,0,0,0,0,5,0,7,0,5,0,23,3,0,0,8,0,10,0,17,0,43,3,75,0,9,0,8,3,11,0,53,0,45,0,135,13,24,3,18,0,58,3,58,3,80,0,267,9,22,0,47,3,148,8,87,23,86,3,434,41,54,3,116,13,275,4,96,9,155,5,771,75,51,6,278,21,331,12,70,21,128,3,1001,106,46,8,333,27,280,12,55,15,105,0,981,172,58,3,422,38,330,16,65,16,98,8,1234,676,117,22,982,125,630,33,89,19,138,9,2825,771,76,26,1091,136,230,25,51,10,66,3,2487,774,59,14,721,112,141,22,32,6,37,0,1925,617,23,12,319,81,306,9,28,9,30,0,1433,1375,58,15,1213,143,415,25,61
CED303,0,0,0,3,0,0,0,0,0,15,0,26,0,0,0,5,0,3,0,4,0,7,0,19,0,0,0,0,0,5,0,4,0,10,0,28,0,0,0,0,0,5,0,3,0,10,0,15,3,4,0,3,0,5,0,9,0,34,3,61,5,11,0,4,0,18,3,33,3,36,3,116,13,16,3,18,0,44,0,49,4,66,0,215,19,19,0,38,3,112,5,75,14,105,3,398,44,56,0,154,13,295,6,99,15,157,3,844,87,59,3,357,29,330,13,77,20,128,3,1116,127,55,10,478,28,323,9,68,15,91,3,1216,246,41,13,549,52,310,12,53,14,81,3,1382,791,106,24,1197,123,564,31,74,22,99,3,3038,801,69,15,1078,125,240,31,41,19,40,0,2472,696,31,10,607,80,113,16,23,9,23,0,1611,571,17,9,273,46,219,3,9,11,17,0,1181,979,49,6,740,71,267,25,18
CED304,5,0,0,0,0,11,0,4,0,54,0,80,0,0,0,0,0,3,0,3,0,10,0,18,0,4,3,0,0,0,0,7,0,12,0,31,0,0,0,0,0,0,0,10,0,9,0,19,0,4,0,0,0,3,0,9,3,34,0,50,0,0,0,3,0,11,0,22,3,33,0,82,8,18,0,9,3,44,0,42,3,35,0,161,11,22,0,25,0,88,0,39,5,42,4,241,21,36,3,45,6,133,7,47,7,60,0,357,41,30,5,108,6,135,3,53,8,73,3,466,54,29,0,126,13,193,9,26,6,73,0,529,56,35,3,161,15,181,10,35,7,58,0,555,234,66,7,407,51,418,9,63,16,69,4,1339,298,39,8,536,72,162,13,41,11,46,3,1226,357,36,4,472,93,102,13,27,5,30,4,1139,376,25,14,281,72,496,9,28,18,25,4,1346,1709,126,40,1934,234,687,38,81
CED305,16,0,3,4,0,11,0,0,0,31,0,69,4,0,0,5,0,0,0,8,0,5,0,21,4,0,0,0,0,0,0,8,0,15,0,32,0,0,0,3,0,4,0,9,0,10,0,31,5,3,0,5,0,9,0,19,3,55,0,99,7,3,0,13,3,15,0,33,7,54,0,132,18,17,3,16,0,48,0,55,8,113,0,278,20,23,4,40,8,165,4,70,12,127,0,458,44,39,6,158,10,302,8,86,22,134,3,809,91,66,6,300,31,326,11,61,16,106,0,1028,141,46,4,385,25,328,14,77,23,61,0,1107,214,54,15,435,46,336,14,39,22,54,0,1217,605,61,14,834,109,734,41,69,54,70,12,2602,606,42,24,861,85,186,32,24,17,27,6,1924,512,34,8,448,81,75,17,15,8,18,0,1217,350,6,9,149,42,266,6,19,29,7,0,881,618,40,30,586,78,181,19,12
CED306,6,0,3,3,0,16,0,0,3,36,0,67,3,0,0,3,0,0,0,4,0,18,0,31,7,0,0,7,0,3,0,11,0,25,0,54,0,0,0,0,0,0,0,9,0,7,0,13,8,4,0,3,0,6,0,20,0,49,0,87,0,8,0,9,0,21,0,32,3,68,0,140,14,12,0,27,0,64,3,50,4,105,0,278,16,30,0,62,9,149,6,82,16,133,5,498,47,52,5,181,12,316,10,104,17,146,4,890,109,62,8,367,28,316,16,62,17,85,0,1078,138,54,11,431,31,332,9,53,16,64,3,1153,209,35,18,483,51,341,15,43,18,60,3,1266,656,63,27,979,104,551,26,63,34,65,4,2570,654,51,27,853,103,205,28,31,13,26,3,1989,572,27,16,473,59,87,14,16,7,16,0,1290,364,6,11,170,34,186,7,10,11,6,0,808,659,34,26,586,80,165,21,14
CED307,3,0,0,4,0,0,0,0,0,23,0,40,0,3,0,0,0,0,0,3,0,7,0,11,0,0,0,0,0,0,0,3,0,14,0,21,0,0,0,0,0,3,0,9,0,13,0,23,5,3,0,0,0,11,0,18,0,45,0,79,0,3,0,8,0,22,0,30,0,55,0,121,7,15,0,13,0,55,0,50,9,63,0,210,7,26,3,45,6,156,4,70,14,122,3,457,36,38,4,194,8,313,7,96,20,146,0,867,83,62,11,348,26,442,14,84,23,114,7,1213,152,64,4,506,38,444,14,83,23,114,0,1448,236,61,11,546,60,397,15,56,23,83,0,1492,769,100,30,1374,165,676,36,96,41,116,8,3414,841,93,22,1215,145,242,39,62,21,67,4,2753,792,35,14,723,112,134,19,26,7,27,3,1885,560,29,10,354,72,253,13,17,11,17,0,1324,1049,52,18,908,93,302,22,36
CED308,9,4,0,6,0,7,0,7,0,53,0,85,3,0,0,3,0,7,0,0,3,14,0,33,0,0,0,3,0,5,0,12,0,18,0,41,0,0,0,0,0,0,0,10,0,16,0,34,3,6,0,9,0,5,0,33,9,70,3,141,3,10,0,14,0,33,0,82,0,73,3,219,8,38,0,22,3,76,3,78,9,114,3,355,24,39,4,71,9,250,6,129,16,148,0,693,45,104,5,196,24,425,12,163,27,193,8,1202,120,100,9,462,34,531,16,124,26,144,6,1565,171,75,10,528,41,422,7,94,20,114,3,1492,287,77,15,611,41,369,17,52,19,83,7,1584,856,125,18,1120,114,566,33,80,30,123,4,3067,783,74,21,894,103,215,18,43,16,43,5,2201,609,30,8,518,59,106,12,26,8,29,5,1402,426,16,5,203,36,221,0,17,9,17,0,957,818,56,9,612,49,196,13,20
CED309,7,0,0,0,0,4,0,3,0,32,0,54,4,3,0,3,0,3,0,3,0,9,0,26,0,6,0,4,0,0,0,12,0,22,0,40,0,4,0,3,0,5,0,6,0,10,0,26,12,6,0,6,0,9,0,21,0,38,0,96,6,14,0,15,0,22,3,53,3,61,0,178,14,24,0,41,3,61,4,70,6,86,0,324,26,49,4,79,3,177,3,134,11,136,4,631,49,114,5,258,18,341,14,132,25,166,5,1132,117,118,12,489,31,394,22,131,15,130,5,1467,165,83,9,533,24,355,15,73,19,96,4,1365,190,88,9,629,35,292,12,64,10,78,0,1402,596,136,13,1129,103,472,53,68,22,80,3,2670,529,83,22,842,85,148,20,39,11,50,0,1831,477,47,6,458,54,73,9,22,7,18,0,1181,268,14,6,184,32,178,4,17,8,10,0,730,481,37,14,549,46,155,13,23
CED310,7,0,0,10,0,10,0,0,3,28,0,51,0,0,0,0,0,6,0,4,0,8,0,27,0,0,0,0,0,0,0,10,0,14,0,30,0,0,0,0,0,8,0,8,0,11,0,23,3,4,0,3,0,9,0,16,0,39,3,78,8,10,0,7,0,31,0,37,4,42,0,143,5,28,0,13,0,43,0,65,10,84,0,260,15,57,4,74,5,136,8,107,15,108,0,532,42,88,4,195,21,298,15,125,22,155,0,970,98,103,8,416,23,302,18,106,20,147,3,1252,121,85,3,477,27,306,16,74,23,85,5,1215,178,70,13,467,37,258,16,57,13,66,6,1176,584,114,17,914,93,396,26,71,31,93,8,2352,539,64,18,725,69,131,26,29,12,41,0,1650,385,39,14,391,51,68,8,20,3,24,3,1006,261,12,3,159,24,135,4,22,13,11,3,638,418,43,15,426,50,150,22,26
CED311,29,0,0,6,0,11,0,3,6,37,0,84,8,0,0,8,0,4,0,6,0,33,0,53,12,0,0,6,0,8,0,12,0,26,0,62,5,0,0,3,0,0,0,7,0,9,0,28,6,7,0,13,0,10,0,19,3,106,0,168,12,12,0,16,3,32,3,39,3,76,0,196,25,15,3,22,3,67,8,55,10,190,7,402,40,21,0,61,9,163,9,104,15,160,10,587,65,40,10,180,15,342,7,103,19,204,4,985,138,72,9,294,30,386,17,77,23,101,14,1164,132,44,3,361,32,393,22,53,22,66,3,1126,218,25,11,416,47,383,18,51,20,49,4,1238,555,63,19,824,84,917,34,79,68,71,8,2715,499,44,20,904,96,196,36,27,18,36,4,1874,467,25,17,420,63,74,22,17,12,19,3,1136,283,10,12,134,32,378,6,12,30,28,0,935,647,29,26,656,87,244,16,26
CED312,3,0,3,3,0,9,0,3,3,58,0,86,0,3,0,0,0,0,0,0,0,15,0,22,0,0,0,0,0,4,0,10,0,37,0,54,0,0,0,0,0,4,0,8,0,23,0,35,0,4,4,5,0,8,0,17,0,83,0,122,3,10,0,13,3,35,0,70,6,84,0,217,10,28,0,23,0,109,0,78,12,150,0,417,12,46,3,52,7,281,7,114,20,204,4,755,43,66,13,220,18,522,18,184,36,225,9,1352,160,109,14,452,44,671,20,134,32,169,3,1811,219,75,4,570,48,545,11,104,31,119,4,1729,376,63,22,645,62,464,29,66,20,88,4,1842,1074,113,32,1147,138,638,43,89,31,116,0,3421,946,66,23,868,135,259,27,41,10,42,3,2416,683,41,6,494,74,111,23,17,10,25,0,1493,372,14,9,214,48,140,11,8,19,13,0,838,669,22,14,376,64,173,13,24
CED313,5,0,0,0,0,6,0,0,0,43,0,59,0,0,0,0,0,0,0,3,3,14,0,24,3,0,0,3,0,0,0,7,0,17,0,26,0,0,0,0,0,0,0,7,3,5,0,17,4,3,0,4,0,12,0,15,0,52,0,92,3,3,0,10,0,19,0,23,0,36,0,88,8,16,0,13,0,54,4,37,4,55,0,188,12,23,0,32,0,93,0,59,7,52,3,286,21,39,0,75,10,168,4,81,5,76,0,483,46,43,3,157,16,177,5,55,10,59,0,577,63,26,3,209,10,205,11,46,13,68,0,646,112,29,3,260,23,226,5,25,6,47,3,730,339,87,16,653,61,488,22,43,19,92,5,1807,441,52,11,806,120,187,19,38,9,36,3,1727,496,50,13,683,91,91,17,20,4,24,0,1497,451,21,8,375,88,476,3,16,17,23,4,1491,1619,97,27,1730,218,559,28,41
CED314,12,0,0,0,0,6,0,3,0,25,0,52,6,0,0,7,0,0,0,4,0,8,0,29,3,0,0,3,0,3,0,3,0,14,0,30,0,0,0,0,0,3,0,9,0,10,0,23,7,0,3,5,0,7,0,12,4,77,0,115,6,10,0,12,4,26,3,35,3,68,3,163,8,18,0,24,0,79,3,62,9,129,0,336,22,24,0,72,4,196,5,97,14,139,3,596,44,57,4,216,23,378,12,128,12,163,0,1039,121,77,5,416,35,417,16,72,24,120,0,1302,139,56,8,475,45,408,16,50,15,88,4,1304,237,46,8,515,41,351,8,45,23,62,3,1349,722,86,20,968,130,463,46,63,26,80,0,2603,667,59,11,787,103,151,27,35,9,25,0,1890,483,22,10,441,45,63,13,12,0,15,0,1109,336,5,3,173,22,119,9,9,6,8,0,694,539,18,17,479,39,137,17,12
CED315,3,3,0,7,0,0,0,3,0,46,0,60,0,0,0,3,0,3,0,3,0,13,0,27,0,4,0,0,0,0,0,10,0,17,0,34,0,0,0,0,0,3,0,4,0,9,0,16,4,0,0,0,0,3,0,16,0,82,0,119,0,10,0,4,0,23,0,50,3,79,0,175,3,12,3,15,3,69,3,70,14,137,0,319,17,28,0,49,5,153,3,103,17,173,0,553,35,55,8,174,7,339,13,123,24,174,3,945,114,66,6,293,34,423,15,94,25,137,3,1210,134,69,3,386,36,428,24,76,29,104,6,1291,239,48,8,443,53,345,14,53,23,70,3,1298,803,73,16,899,144,427,50,76,38,103,0,2628,804,49,24,778,112,207,30,41,8,39,3,2092,625,27,12,413,83,85,9,11,11,13,0,1288,428,12,12,161,43,103,10,6,5,14,0,794,587,25,16,387,52,113,11,18
CED316,3,3,0,3,0,3,0,3,3,37,0,51,4,3,0,3,0,3,0,0,0,11,0,21,0,3,0,0,0,3,0,4,4,34,0,56,0,0,0,0,0,4,0,7,0,16,0,32,0,3,0,4,0,3,3,28,4,85,0,138,4,9,0,15,0,22,0,56,6,100,0,212,17,23,3,28,3,83,5,104,16,208,3,483,24,55,0,52,3,166,8,168,19,235,0,735,60,95,3,185,16,318,11,147,32,306,8,1182,132,85,10,383,30,332,19,119,29,168,0,1315,135,48,4,394,18,246,14,86,16,113,5,1084,210,49,10,356,30,193,14,52,14,69,4,982,477,80,13,669,70,259,32,45,15,70,4,1736,405,24,18,434,43,81,19,23,9,24,3,1088,318,23,3,202,27,33,3,3,5,16,0,636,159,12,3,72,15,67,0,6,5,13,0,351,234,15,13,195,25,47,7,8
CED317,23,3,0,4,0,8,0,3,3,22,0,75,9,3,0,3,0,6,0,3,0,29,0,55,3,3,0,3,0,3,0,10,3,36,3,67,0,0,0,3,0,3,0,9,0,23,3,45,9,11,0,8,5,13,3,27,6,110,3,184,7,8,0,16,0,35,3,49,11,82,0,211,25,21,3,42,3,89,4,63,13,177,3,446,40,34,3,73,8,224,7,109,30,162,3,691,93,76,4,209,16,329,14,124,32,193,3,1102,151,78,17,415,21,319,14,96,32,134,10,1281,187,46,9,439,31,268,15,65,23,93,10,1181,245,40,9,458,28,232,19,37,17,48,3,1142,628,72,21,745,100,381,28,55,28,72,10,2137,552,49,30,616,67,122,23,16,14,21,8,1521,432,22,15,308,58,51,20,15,4,14,3,937,242,12,9,112,30,90,3,3,9,5,0,520,477,21,11,296,47,82,9,11
CED318,5,0,0,0,0,0,0,4,11,46,3,69,0,3,0,6,0,0,0,4,3,21,0,41,3,0,0,7,0,5,0,11,0,47,0,71,0,4,0,0,0,11,0,8,0,21,3,48,8,8,0,6,0,17,0,39,3,156,0,238,5,8,0,14,0,44,0,58,7,151,0,294,15,31,0,37,6,105,6,93,16,189,3,491,29,45,3,76,3,233,16,145,22,208,0,781,60,89,9,224,8,366,12,127,21,194,11,1121,163,119,12,417,25,385,20,95,10,130,5,1381,175,72,10,453,40,324,25,74,22,68,5,1270,304,74,17,450,51,269,23,48,15,61,3,1315,789,94,28,893,112,403,34,89,34,73,13,2558,685,57,17,666,104,131,31,24,14,22,4,1748,553,38,18,323,64,60,11,22,5,12,0,1102,363,18,9,171,24,129,4,8,10,14,0,754,567,29,17,366,60,124,15,15
CED319,0,0,0,0,0,3,0,3,0,46,0,54,0,0,0,0,0,0,0,3,0,15,0,23,0,0,0,0,0,0,0,12,0,12,0,31,0,0,0,0,0,5,0,10,0,8,0,22,3,3,0,3,0,6,0,19,4,46,0,85,3,4,0,4,0,25,0,28,3,52,3,120,0,11,0,20,4,70,0,65,6,83,0,268,10,23,3,43,3,148,7,89,17,106,3,453,38,52,0,116,13,309,10,99,18,128,3,789,104,67,6,255,22,339,9,79,19,126,7,1035,110,65,0,344,23,296,5,79,14,92,0,1039,175,47,9,423,49,339,14,50,18,69,3,1207,639,104,23,924,124,623,23,86,28,123,3,2687,707,66,21,1041,145,223,32,42,13,50,3,2357,664,43,16,696,120,124,22,23,6,36,0,1748,492,25,9,332,78,250,9,26,8,20,0,1249,1147,64,24,982,148,330,24,40
CED320,10,0,0,3,0,4,0,4,3,31,0,48,0,3,0,0,0,3,0,4,0,18,0,31,0,6,0,3,0,3,0,7,3,17,0,42,0,0,0,3,0,0,0,4,0,15,0,26,6,3,0,5,0,8,0,31,4,84,0,141,6,6,0,10,0,22,0,51,9,87,0,192,6,7,0,24,0,85,3,54,18,169,4,371,16,35,3,48,6,231,13,126,20,233,0,729,45,67,6,214,16,497,13,166,32,259,11,1333,124,90,10,416,46,590,14,115,32,191,3,1647,185,61,17,505,53,520,32,105,28,124,6,1644,299,55,11,604,47,398,16,50,16,101,3,1610,852,104,27,1017,136,572,33,92,36,138,6,3007,659,58,13,762,103,213,34,36,8,51,4,1939,538,32,13,379,49,96,14,23,7,31,0,1185,324,12,4,158,19,113,5,9,13,6,0,665,457,24,11,294,37,135,11,11
CED321,25,0,0,3,0,4,0,4,0,17,3,67,14,0,0,4,0,7,0,3,0,12,3,43,5,4,0,6,0,8,0,10,3,23,0,68,4,0,0,3,0,3,0,7,0,10,0,38,23,3,0,9,4,15,0,24,0,88,0,170,13,10,0,29,3,28,4,42,0,85,3,215,35,28,4,57,10,101,4,52,15,185,3,489,55,32,3,104,9,228,7,88,13,170,4,720,113,75,7,311,26,410,10,118,20,201,7,1285,202,72,17,463,42,389,21,82,13,130,4,1447,214,54,11,465,40,312,17,48,14,85,3,1258,263,45,15,484,50,232,13,32,13,48,0,1188,642,56,20,731,101,341,44,42,31,61,8,2070,494,43,10,554,67,110,20,8,8,15,7,1340,319,26,6,263,49,40,14,6,7,10,0,737,195,7,5,93,21,71,7,0,8,3,0,421,322,14,18,228,26,65,10,5
CED322,6,6,0,4,0,8,0,0,3,40,0,67,0,0,0,0,0,0,0,3,0,14,0,25,3,0,0,4,0,6,0,6,4,13,0,37,0,0,0,0,0,3,0,5,0,11,0,25,4,3,0,6,0,8,0,23,0,41,0,89,9,9,0,12,3,26,0,46,3,48,0,148,18,33,0,18,0,52,3,69,7,74,0,284,19,49,4,69,3,164,7,103,10,104,8,535,56,91,0,241,19,311,20,109,22,164,3,1047,88,136,12,393,19,356,16,87,18,125,0,1251,121,79,8,469,31,332,13,67,23,95,3,1254,200,70,5,597,50,311,10,55,11,72,8,1403,626,120,26,1089,114,517,31,73,23,89,5,2711,695,71,20,871,112,201,30,49,11,51,7,2110,519,39,13,523,69,89,25,20,3,23,0,1316,339,21,9,199,35,190,14,23,4,10,0,847,631,60,16,641,55,160,14,28
CED323,5,0,4,4,0,8,0,8,3,65,0,97,4,0,0,0,0,3,0,9,0,20,3,45,0,3,0,3,0,7,0,15,0,25,0,46,0,0,0,0,0,4,0,18,0,15,0,45,3,4,0,4,0,9,0,28,3,76,0,127,3,8,0,8,0,45,0,54,8,56,0,190,10,35,3,21,4,83,3,88,4,93,5,355,18,54,0,68,4,194,0,111,18,102,0,579,62,98,6,211,13,316,9,122,18,139,4,995,98,88,8,369,24,300,8,89,21,115,0,1131,111,77,3,370,27,269,12,73,9,95,0,1046,210,47,4,383,27,249,8,53,11,66,3,1065,509,99,12,754,83,386,24,63,12,91,3,2034,498,41,7,601,71,128,16,25,9,40,3,1447,406,36,5,335,40,77,6,14,7,18,0,953,236,22,3,155,27,142,0,12,11,18,0,628,598,47,9,560,44,177,14,32
CED324,3,0,0,3,0,4,0,0,3,108,0,120,0,0,0,0,0,7,0,5,0,33,0,52,0,10,0,0,0,5,0,23,6,53,0,101,0,0,0,0,0,8,0,26,0,23,0,61,0,12,0,5,0,20,0,43,6,122,0,208,0,9,3,13,0,68,3,94,8,96,3,294,7,26,0,28,0,133,0,101,13,156,5,470,17,78,4,56,5,252,13,124,8,155,0,712,58,93,0,172,8,382,12,130,17,222,10,1100,114,87,7,304,33,380,13,96,18,154,4,1219,111,59,6,327,29,376,12,69,20,108,0,1116,192,67,12,370,34,314,15,63,4,117,4,1182,547,126,17,816,101,593,23,91,20,173,3,2512,598,75,13,856,106,215,19,52,14,72,0,2039,505,53,13,604,74,122,14,28,9,49,0,1463,401,32,4,281,54,318,5,28,12,42,0,1178,1060,63,11,967,111,356,25,57
CED325,3,0,0,4,0,5,0,8,6,100,0,121,0,0,0,0,0,3,0,11,0,25,3,46,0,3,0,7,0,8,0,13,4,55,0,87,0,0,0,0,0,6,0,16,0,31,0,61,6,9,0,5,0,20,0,47,7,157,0,245,0,9,0,3,0,64,0,93,21,139,3,339,11,23,0,17,0,137,3,102,13,187,0,503,25,53,4,69,5,272,3,151,26,240,4,856,61,74,8,187,15,517,17,167,32,221,7,1310,183,103,8,352,49,588,23,144,35,181,9,1673,185,84,10,429,46,565,17,88,22,121,8,1584,280,76,14,508,49,442,10,53,20,102,3,1552,1026,98,33,1038,151,634,33,100,40,114,9,3282,874,80,17,901,140,240,27,46,12,63,0,2393,719,31,21,555,91,136,17,20,4,36,3,1635,486,12,5,243,54,193,7,13,6,24,0,1042,869,29,20,600,77,184,25,21
