CED_CODE_2016,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
CED234,13,3,8,3,4754,4775,147,5,3,0,3565,3721,2763,150,106,12,4398,7431,4554,360,484,18,2430,7850,5620,555,1195,74,2022,9470,6511,533,1608,208,1217,10082,5883,431,1217,474,594,8593,3351,125,403,675,236,4794,886,25,65,548,91,1616,29722,2180,5094,2020,19316,58328,16,0,3,4,4332,4356,311,23,6,5,3142,3478,3432,236,152,15,3961,7791,4872,543,750,64,2028,8261,6024,707,1510,218,1461,9924,6591,546,1771,596,684,10189,5436,277,1161,1332,267,8474,2450,93,377,2122,142,5184,481,12,82,1924,65,2561,29613,2436,5810,6277,16074,60215,31,6,9,5,9086,9131,453,28,4,3,6710,7201,6187,386,261,23,8360,15214,9428,903,1239,82,4462,16114,11649,1263,2711,295,3485,19400,13102,1074,3383,807,1902,20266,11324,702,2381,1799,858,17067,5796,212,780,2800,383,9977,1367,36,144,2472,156,4181,59335,4616,10912,8292,35397,118546
CED235,15,3,0,0,5341,5365,188,3,4,5,6013,6209,5835,187,168,8,6978,13170,7913,420,557,20,2681,11593,7488,470,1042,61,1582,10645,6756,389,981,154,633,8908,5107,197,480,305,231,6320,2559,50,159,436,59,3266,555,11,26,351,23,968,36411,1735,3420,1339,23545,66449,33,3,3,0,5009,5044,610,29,7,3,5215,5868,7419,321,322,26,5210,13298,7843,611,848,86,2213,11599,7590,676,1716,225,1228,11435,6638,462,1500,643,495,9734,4329,179,716,1251,175,6657,1776,49,202,1735,66,3824,248,3,40,1137,31,1466,36483,2348,5360,5103,19635,68931,46,3,0,5,10348,10405,804,32,13,7,11226,12079,13249,510,492,35,12187,26474,15758,1034,1407,102,4893,23192,15082,1153,2751,285,2814,22079,13399,848,2478,793,1126,18644,9438,376,1205,1549,407,12975,4328,105,364,2167,121,7093,796,18,71,1486,58,2430,72896,4082,8781,6438,43183,135376
CED236,4,3,3,0,4170,4180,82,8,0,0,3496,3589,1965,110,89,12,4235,6400,3999,312,409,13,2591,7332,5420,514,1065,86,2123,9206,6300,498,1540,233,1366,9934,5744,333,1130,409,668,8286,2910,95,342,608,260,4210,721,18,52,542,83,1417,27153,1891,4631,1899,18986,54553,11,0,4,0,3873,3885,138,14,0,7,2986,3155,2602,173,142,21,3570,6516,4384,439,561,50,1972,7413,5721,558,1448,203,1587,9523,6326,459,1769,570,858,9979,5188,235,1078,1310,325,8136,2071,48,354,2152,157,4779,393,15,77,1922,102,2509,26831,1951,5440,6242,15432,55895,12,3,4,4,8044,8064,222,24,3,12,6483,6740,4565,283,230,25,7806,12915,8380,759,971,68,4560,14738,11139,1069,2514,292,3710,18724,12619,959,3308,803,2222,19914,10935,572,2210,1715,992,16426,4980,142,701,2755,415,8995,1121,35,129,2462,190,3930,53985,3845,10070,8143,34416,110449
CED237,16,0,0,3,3857,3876,225,14,7,10,6234,6490,5749,172,199,17,12153,18291,7590,359,613,33,4768,13375,5687,411,1088,69,2686,9939,3932,341,1061,116,1467,6912,2963,206,636,208,600,4614,2649,87,223,486,229,3680,1002,24,50,565,79,1714,29812,1609,3887,1510,32066,68886,30,3,0,4,3596,3636,647,18,20,7,6146,6834,6704,267,318,22,10931,18237,7347,439,938,49,4643,13421,5471,503,1476,157,2657,10254,3911,407,1444,484,1460,7701,2908,191,815,1086,493,5487,2074,67,347,2474,183,5143,445,18,64,2093,85,2713,29541,1905,5413,6380,30194,73428,48,3,0,7,7454,7513,872,31,28,16,12379,13330,12459,432,514,38,23081,36524,14942,799,1556,84,9416,26793,11155,916,2560,229,5340,20195,7837,743,2504,593,2930,14610,5865,397,1449,1296,1085,10101,4727,151,572,2962,410,8822,1452,36,113,2657,170,4431,59347,3515,9296,7888,62262,142318
CED294,0,0,4,0,175,180,10,0,0,0,438,447,124,48,14,3,864,1052,119,110,71,3,518,813,101,102,122,7,303,628,142,57,139,8,115,460,134,37,67,14,34,283,30,5,11,7,17,72,3,0,0,4,3,9,653,351,422,46,2462,3942,0,0,0,0,173,178,20,5,4,0,420,453,134,40,19,3,603,795,98,50,59,7,271,479,80,52,89,5,113,347,164,26,100,22,40,352,108,19,44,19,14,204,26,0,8,15,3,49,3,0,3,17,3,28,623,196,328,91,1647,2883,0,0,4,0,350,357,27,5,9,3,852,898,259,87,32,7,1463,1848,209,159,125,7,782,1295,177,157,206,15,421,975,306,85,238,33,161,816,238,50,113,34,49,482,53,5,16,21,17,121,8,0,3,20,3,38,1273,544,752,140,4106,6825
CED297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,3,6,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,3,6,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,9,25
CED301,9,0,0,0,5379,5394,259,21,7,7,4989,5282,3907,320,218,12,6394,10851,5150,612,692,29,3256,9745,5499,673,1333,80,2196,9775,5351,481,1461,208,1079,8574,4165,269,929,320,369,6051,1882,99,328,414,154,2874,421,19,44,304,58,840,26638,2495,5014,1371,23871,59392,14,6,0,4,5024,5043,475,59,11,11,4821,5378,4872,574,340,20,5781,11589,5305,801,1043,109,2842,10105,5624,852,1811,249,1572,10099,5214,494,1827,570,642,8735,3600,247,1072,1024,218,6170,1355,57,360,1390,109,3274,206,14,41,1077,57,1391,26668,3104,6497,4453,21063,61786,21,3,0,5,10402,10434,736,80,23,15,9813,10661,8777,900,551,29,12175,22439,10452,1422,1733,141,6100,19849,11125,1517,3138,325,3768,19875,10558,971,3282,775,1722,17310,7764,516,1996,1352,587,12218,3239,158,686,1807,261,6151,629,30,90,1379,109,2239,53307,5598,11510,5820,44935,121175
CED302,4,0,0,0,4992,5006,106,5,3,3,4884,5003,3683,142,128,7,5525,9495,7042,360,593,25,2459,10485,6900,466,1100,46,1713,10226,5497,311,1168,140,855,7976,4129,183,741,219,358,5640,2175,64,268,395,138,3033,590,19,47,366,50,1071,30140,1552,4054,1212,20975,57932,16,0,0,0,4837,4857,246,15,7,3,4687,4962,4698,213,265,14,4860,10054,7590,470,883,50,2295,11283,6936,564,1688,179,1490,10854,5295,366,1664,465,746,8540,3680,208,1112,1004,307,6324,1629,58,411,1586,168,3846,293,14,124,1587,77,2092,30387,1910,6157,4898,19464,62812,21,4,3,4,9829,9864,353,25,12,9,9572,9962,8385,355,392,28,10387,19549,14630,833,1474,77,4752,21767,13838,1029,2785,223,3200,21077,10796,671,2837,608,1603,16517,7815,396,1858,1225,667,11963,3801,119,678,1977,305,6878,888,28,173,1955,122,3167,60527,3459,10218,6110,40437,120740
CED303,16,0,0,0,5068,5083,128,9,8,3,4086,4228,2781,190,120,3,4651,7745,5549,373,556,18,2366,8854,6829,522,1196,59,1467,10070,6882,427,1403,158,721,9594,5521,242,980,340,322,7403,2542,83,336,419,105,3477,681,22,62,427,37,1233,30919,1862,4652,1423,18823,57691,16,0,0,0,4630,4648,231,26,3,3,3699,3965,3684,282,213,11,3832,8020,6045,591,842,63,2065,9606,7249,668,1850,185,1167,11122,6788,475,1925,498,594,10278,4886,242,1353,1201,275,7954,1719,65,493,1698,106,4079,376,10,106,1514,37,2044,30991,2356,6792,5176,16401,61715,24,0,5,0,9700,9730,356,36,10,6,7779,8191,6463,471,335,18,8480,15769,11586,966,1394,80,4431,18459,14075,1194,3049,246,2635,21188,13668,897,3327,655,1313,19872,10408,485,2328,1538,598,15357,4261,148,826,2120,207,7557,1060,30,168,1938,79,3279,61910,4219,11446,6603,35222,119405
CED304,6,3,3,0,4007,4021,210,13,11,5,8434,8670,4661,214,305,13,14505,19695,6406,399,834,29,4913,12578,5955,505,1312,56,2904,10729,4345,309,1350,93,1496,7591,2647,195,820,179,717,4566,1137,61,264,207,264,1931,360,12,49,221,88,727,25726,1710,4939,808,37321,70506,18,0,0,0,4530,4547,441,13,10,3,8981,9443,5668,298,398,20,12636,19020,6576,406,998,48,4075,12102,5760,475,1612,129,2128,10101,4020,325,1589,352,1106,7396,2215,140,1083,617,574,4624,822,35,327,946,241,2370,214,10,110,1093,127,1556,25724,1704,6137,3212,34397,71166,25,4,3,0,8537,8568,654,28,19,6,17414,18116,10328,511,702,29,27139,38713,12980,800,1832,77,8991,24684,11710,982,2926,192,5026,20828,8364,639,2937,443,2601,14991,4859,334,1904,801,1295,9191,1957,97,591,1150,507,4302,575,20,159,1313,212,2279,51452,3417,11076,4014,71720,141674
CED305,5,0,3,0,4966,4977,218,17,8,3,4433,4681,3916,271,207,17,6013,10409,5898,526,666,21,2959,10076,6357,652,1330,110,2240,10681,6238,469,1649,223,1196,9766,4299,237,957,334,455,6275,2008,85,293,438,174,3000,496,17,54,315,63,946,29435,2265,5165,1459,22493,60813,13,3,3,0,4802,4823,372,54,13,6,4002,4443,4705,342,268,22,4601,9940,5835,575,774,75,2219,9480,6274,622,1631,218,1402,10151,5784,381,1519,534,618,8836,3690,188,869,1035,227,6009,1463,49,293,1537,139,3480,257,7,67,1144,76,1545,28397,2216,5443,4573,18085,58707,26,3,3,3,9766,9800,588,69,20,10,8433,9118,8621,608,478,39,10615,20354,11736,1102,1442,95,5178,19560,12631,1269,2959,326,3638,20830,12020,847,3169,753,1811,18605,7984,427,1828,1365,680,12287,3468,132,588,1977,314,6477,749,18,122,1464,137,2493,57832,4485,10603,6027,40577,119527
CED306,10,7,0,4,4922,4941,185,18,8,0,4859,5065,3496,215,189,7,6734,10641,5861,499,654,23,3329,10371,6813,606,1550,80,2370,11424,6534,509,1671,191,1322,10227,4663,310,1069,376,451,6868,2084,89,353,443,184,3154,506,19,54,322,48,945,30153,2271,5549,1445,24229,63642,10,3,0,3,4623,4636,351,44,11,15,4330,4745,4327,400,260,23,5525,10531,6186,659,932,88,2413,10283,6828,687,1772,215,1555,11053,6288,442,1606,577,661,9574,3950,174,888,1114,212,6335,1500,65,297,1514,101,3477,246,14,62,1211,32,1565,29685,2489,5824,4764,19447,62205,17,9,0,10,9543,9584,532,62,17,14,9188,9815,7830,615,448,32,12257,21178,12049,1160,1583,113,5746,20655,13640,1293,3324,296,3930,22477,12824,951,3282,766,1980,19806,8618,483,1953,1489,664,13202,3583,152,647,1962,289,6632,753,37,114,1530,81,2513,59839,4755,11367,6209,43673,125849
CED307,7,0,3,0,5099,5112,149,11,3,3,4362,4524,3358,167,183,3,4860,8565,6829,406,578,20,2541,10366,7246,475,1190,42,1424,10379,6156,305,1036,121,576,8191,4711,155,611,246,182,5910,1648,56,174,241,50,2164,341,10,24,227,31,631,30440,1571,3801,899,19117,55837,3,3,0,5,4757,4768,296,30,8,0,3999,4333,4427,304,263,18,4154,9165,7324,567,975,65,2146,11079,7314,586,1656,169,1165,10885,5935,336,1459,402,439,8566,4058,178,983,848,190,6251,1109,40,255,958,72,2436,187,7,48,886,35,1158,30658,2048,5642,3340,16953,58645,8,5,3,6,9860,9883,444,36,13,3,8357,8855,7788,466,443,16,9012,17725,14151,968,1556,81,4687,21443,14564,1056,2841,208,2589,21263,12090,649,2498,523,1009,16765,8765,331,1593,1098,375,12159,2753,95,425,1198,122,4597,529,15,74,1106,65,1794,61100,3620,9447,4239,36070,114482
CED308,13,3,3,5,5430,5450,174,17,8,6,5378,5579,3511,181,182,10,6662,10548,6346,539,772,22,3272,10951,7104,628,1529,82,1847,11190,6141,442,1505,171,861,9117,5686,315,1265,326,347,7931,2737,101,405,419,122,3788,655,21,77,363,43,1153,32372,2244,5737,1399,23957,65710,12,4,0,4,5288,5312,325,42,3,7,5329,5698,4642,384,314,26,5936,11306,7124,762,1263,67,2797,12020,7220,812,2265,212,1605,12112,6055,598,2408,557,731,10353,5082,328,1725,1249,265,8645,1837,75,569,1649,87,4214,364,14,132,1357,34,1902,32676,3018,8677,5123,22064,71565,32,5,4,9,10716,10763,495,60,13,10,10699,11281,8158,569,501,33,12596,21858,13473,1300,2035,93,6074,22965,14327,1437,3789,298,3449,23305,12201,1039,3912,728,1592,19473,10772,638,2985,1567,609,16578,4576,175,971,2062,211,7998,1021,35,207,1720,77,3054,65048,5267,14417,6522,46024,137276
CED309,3,0,6,0,4444,4456,140,6,3,4,3740,3897,2839,146,140,13,4901,8032,5611,368,622,23,2761,9376,6367,556,1350,67,1819,10160,6413,419,1607,159,1042,9641,5917,264,1198,316,457,8149,3117,97,368,459,130,4166,862,24,71,420,48,1434,31257,1880,5363,1463,19341,59304,8,4,3,3,4450,4474,236,14,8,3,3774,4035,3725,233,264,17,4341,8589,6192,582,1033,79,2456,10335,6833,764,2219,205,1734,11753,6438,486,2441,520,839,10729,5315,259,1694,1218,238,8728,2228,68,527,1801,113,4738,451,19,122,1669,54,2317,31433,2429,8315,5521,18000,65691,11,3,9,3,8895,8929,374,15,15,4,7513,7929,6564,379,406,35,9245,16616,11804,948,1652,101,5212,19713,13201,1321,3571,269,3559,21913,12847,906,4051,685,1880,20369,11227,524,2886,1537,696,16878,5339,168,898,2260,238,8907,1319,40,199,2092,102,3752,62686,4310,13681,6981,37337,124998
CED310,0,0,3,0,4415,4417,128,5,3,4,3573,3714,2290,155,118,3,4393,6959,4899,388,589,12,2456,8342,5594,497,1235,61,1641,9029,5645,435,1448,125,846,8508,5969,278,1105,303,381,8036,3330,109,380,510,129,4451,901,23,79,487,44,1528,28755,1875,4969,1504,17883,54989,6,3,0,0,4284,4295,242,18,3,3,3375,3641,3151,258,232,14,3925,7582,5317,562,902,64,2096,8942,5897,644,1867,190,1427,10021,5896,503,2104,482,704,9687,5603,244,1573,1188,276,8877,2442,75,522,1802,102,4943,478,8,142,1753,51,2426,29026,2315,7339,5498,16231,60414,6,3,3,0,8701,8712,374,18,4,8,6950,7353,5434,414,357,24,8321,14541,10215,950,1493,79,4551,17285,11489,1136,3102,252,3075,19052,11543,938,3551,607,1556,18198,11566,523,2675,1494,654,16916,5770,185,901,2305,233,9394,1379,32,217,2240,87,3950,57786,4199,12304,6998,34121,115405
CED311,9,3,3,0,4833,4844,221,16,4,6,4176,4416,4097,248,157,16,5617,10129,6405,443,644,23,2887,10405,7054,712,1469,86,2309,11626,6617,522,1727,206,1244,10317,4580,342,1147,384,463,6916,1924,108,356,394,167,2955,361,10,51,239,58,713,31259,2413,5549,1351,21751,62329,22,3,0,0,4349,4373,393,33,8,5,3796,4244,5173,390,269,16,4616,10462,6522,545,838,61,2165,10122,7090,618,1508,241,1419,10879,6202,445,1413,522,502,9091,3852,189,824,997,174,6032,1225,35,226,1127,71,2684,166,9,39,721,40,976,30642,2260,5129,3698,17133,58861,28,6,3,3,9183,9218,615,55,10,8,7967,8658,9266,640,427,28,10227,20596,12924,989,1483,82,5051,20521,14144,1327,2973,328,3734,22504,12815,969,3140,732,1752,19406,8434,527,1968,1381,638,12948,3156,145,575,1527,234,5635,529,19,92,963,96,1694,61904,4669,10681,5053,38882,121193
CED312,3,5,4,0,5729,5743,225,18,8,3,5378,5632,4135,290,201,9,6613,11242,6499,589,747,27,3351,11214,6273,573,1393,83,1870,10189,5739,404,1338,168,688,8342,4637,266,932,311,238,6381,1909,88,266,341,71,2671,419,19,47,285,18,793,29834,2244,4940,1232,23955,62207,14,3,0,0,5589,5618,427,38,10,0,5032,5506,5215,476,308,34,6050,12086,6978,789,1048,80,2901,11800,6306,779,1910,235,1559,10792,5669,506,1921,570,479,9147,3872,268,1257,1175,168,6739,1318,59,374,1319,55,3126,202,4,97,1004,30,1345,30012,2927,6927,4417,21871,66153,21,8,4,3,11323,11356,655,52,20,5,10404,11142,9348,765,505,45,12662,23329,13473,1375,1799,111,6257,23013,12575,1354,3308,312,3428,20977,11405,910,3259,739,1165,17483,8509,528,2187,1486,410,13122,3229,153,640,1658,123,5803,620,29,147,1287,48,2134,59845,5164,11865,5650,45829,128360
CED313,7,3,3,4,4194,4212,164,5,4,5,7030,7210,4487,195,223,7,11728,16643,7095,412,807,26,4228,12564,5979,466,1238,54,2269,10006,4115,346,1217,107,1256,7035,2517,152,741,174,519,4116,1287,59,246,258,224,2086,448,10,46,276,53,837,26099,1651,4533,917,31505,64710,13,4,0,4,4215,4235,347,17,17,9,7168,7562,5681,264,368,18,10718,17048,7140,479,980,57,3865,12526,5868,463,1658,147,2029,10173,3889,358,1713,390,1092,7447,2138,166,1054,688,447,4496,932,48,318,1038,210,2540,228,16,115,1167,159,1675,26248,1822,6221,3513,29901,67698,21,5,0,8,8408,8445,513,25,25,18,14200,14775,10167,461,593,31,22444,33691,14234,892,1786,81,8092,25085,11846,929,2898,204,4301,20177,8006,708,2931,490,2352,14482,4661,324,1801,863,966,8614,2219,104,565,1297,435,4624,673,25,162,1443,211,2517,52346,3468,10756,4433,61403,132404
CED314,13,0,0,3,5119,5139,261,10,9,0,4695,4977,3791,232,204,7,5046,9274,5468,387,566,28,2142,8591,5841,485,1102,63,1521,9008,5908,361,1096,147,908,8427,4870,207,759,290,428,6558,2594,72,281,448,181,3580,723,25,60,373,59,1239,29472,1781,4073,1357,20102,56786,20,0,0,4,4906,4931,480,30,13,4,4192,4727,4590,316,261,45,4326,9539,5748,557,899,88,1928,9210,6143,592,1669,203,1242,9848,5858,422,1675,538,722,9215,4512,202,1175,1191,321,7400,1941,67,385,1892,174,4456,350,14,81,1732,99,2274,29653,2194,6157,5699,17903,61602,33,0,0,6,10022,10072,741,48,18,9,8885,9698,8383,546,462,57,9371,18813,11219,943,1465,108,4068,17803,11984,1070,2766,266,2766,18849,11771,776,2775,686,1632,17644,9384,409,1935,1480,747,13957,4535,137,668,2339,355,8035,1071,36,144,2105,153,3511,59122,3975,10229,7057,38005,118387
CED315,13,0,3,0,5859,5871,253,21,8,7,6860,7150,3812,251,209,13,7843,12127,5379,498,779,26,3583,10266,5716,584,1385,67,2317,10068,5062,446,1465,174,1272,8425,3713,244,934,303,492,5691,1610,76,257,298,185,2421,399,14,51,248,48,750,25950,2138,5091,1136,28463,62777,20,4,5,4,5502,5532,424,37,14,3,6249,6721,4815,443,386,47,6696,12385,5793,709,1130,70,3072,10776,5708,732,1978,177,1800,10403,4959,501,1875,496,826,8657,3135,203,1069,1005,277,5698,1142,71,325,1320,92,2961,195,14,68,925,39,1237,26200,2717,6853,4049,24556,64372,30,4,10,3,11364,11409,678,56,21,15,13107,13875,8621,695,595,55,14545,24511,11176,1208,1907,101,6656,21042,11427,1321,3361,246,4120,20476,10023,947,3340,668,2098,17082,6848,450,2009,1307,775,11391,2752,154,580,1623,279,5381,589,23,117,1169,84,1988,52149,4851,11940,5188,53021,127151
CED316,0,0,0,0,4124,4131,141,22,0,3,3154,3320,2100,172,112,5,3970,6359,3772,395,458,21,2364,7011,4743,539,1205,61,1832,8376,6068,551,1754,193,987,9557,7370,439,1528,477,500,10317,3914,142,554,693,198,5499,870,27,87,486,61,1538,28981,2283,5699,1949,17194,56106,8,4,0,4,3969,3991,275,28,5,0,2982,3294,2735,331,215,24,3732,7046,4247,597,865,77,2093,7877,5285,738,1730,197,1463,9411,6621,635,2089,678,718,10748,6714,338,1609,1641,313,10618,2787,93,527,2313,119,5841,413,20,105,1700,51,2290,29090,2780,7145,6640,15440,61100,15,4,0,8,8096,8121,420,53,11,6,6132,6616,4838,509,321,35,7705,13401,8021,989,1322,101,4454,14885,10026,1271,2933,255,3289,17785,12688,1190,3845,869,1704,20305,14090,774,3136,2120,815,20932,6698,235,1084,3008,320,11345,1289,42,191,2184,111,3830,58073,5069,12847,8587,32633,117208
CED317,11,0,0,8,4906,4927,188,15,4,7,4271,4484,2933,173,141,14,5915,9170,4770,340,530,14,3453,9101,5897,538,1251,82,2965,10732,6349,543,1914,209,1837,10849,5400,404,1383,446,796,8427,2634,162,467,525,302,4096,612,22,71,341,74,1114,28796,2188,5758,1647,24520,62906,16,0,0,3,4512,4532,325,35,4,6,3612,3985,3618,216,176,14,5105,9131,5140,460,744,84,2913,9336,6263,559,1575,241,2013,10653,6270,481,1666,679,1069,10155,4652,250,1052,1262,290,7508,1719,52,304,1658,100,3843,245,10,56,1223,46,1587,28251,2066,5578,5184,19662,60737,30,3,0,11,9419,9459,516,48,13,19,7884,8470,6554,387,314,32,11014,18307,9902,797,1271,103,6364,18440,12164,1099,2824,328,4975,21391,12617,1017,3575,884,2907,21006,10053,657,2436,1716,1087,15939,4352,219,768,2182,407,7931,857,31,123,1560,125,2703,57044,4252,11332,6831,44181,123642
CED318,19,4,3,4,5548,5576,134,13,11,3,5007,5166,3058,172,185,18,8180,11607,5738,457,744,40,4918,11903,6362,638,1624,101,3704,12435,5847,577,2013,215,2148,10805,4324,335,1406,338,826,7228,1710,115,368,345,229,2766,327,23,54,256,61,723,27534,2324,6414,1313,30627,68215,28,3,0,3,5183,5216,272,22,10,9,5037,5346,4160,297,306,31,7972,12755,6553,686,1124,104,4732,13203,6487,821,2253,307,3018,12894,5587,561,2273,691,1547,10660,3396,275,1331,1097,433,6533,1062,68,368,1174,101,2770,180,12,66,958,58,1278,27731,2742,7729,4379,28076,70654,47,10,3,4,10729,10792,410,33,23,13,10041,10517,7219,465,489,45,16152,24364,12295,1143,1874,144,9651,25105,12850,1459,3878,407,6728,25324,11437,1138,4285,905,3694,21463,7726,608,2734,1439,1257,13764,2779,178,737,1519,328,5533,506,38,125,1217,118,1998,55261,5064,14142,5691,58700,138861
CED319,8,0,0,0,4312,4317,182,7,7,5,5163,5358,4441,183,222,14,7484,12347,6833,397,650,26,3323,11225,5978,492,1275,59,2225,10026,4861,388,1397,150,1226,8013,3603,231,896,248,576,5546,2186,89,298,395,232,3193,769,31,77,426,61,1358,28862,1820,4804,1313,24592,61385,19,0,0,3,4188,4209,367,18,13,8,5006,5406,5543,283,305,17,6572,12721,6952,554,957,44,3107,11622,5999,567,1873,181,1878,10492,4640,423,1971,491,1097,8620,3228,224,1320,1038,513,6329,1762,46,453,1859,308,4434,412,12,122,1896,163,2606,28922,2131,7018,5526,22832,66429,28,3,0,3,8497,8532,550,21,18,10,10170,10766,9983,465,525,32,14055,25063,13785,948,1607,71,6433,22845,11978,1065,3142,241,4099,20522,9499,810,3369,633,2319,16629,6837,448,2215,1279,1089,11878,3949,138,748,2256,533,7626,1180,40,204,2319,226,3961,57779,3944,11825,6842,47425,127817
