CED_CODE_2016,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
CED313,10,169,0,180,3716,319,4212,56,140,8,204,6435,574,7210,2014,379,29,2424,12789,1432,16643,5441,225,120,5783,5882,894,12564,3381,224,80,3682,5555,766,10006,494,455,16,967,5518,552,7035,76,587,0,669,3085,363,4116,13,151,0,163,1697,227,2086,3,14,0,14,709,114,837,11489,2338,256,14089,45380,5235,64710,14,256,3,278,3659,297,4235,160,339,19,510,6504,550,7562,3101,752,115,3971,11734,1343,17048,6385,471,335,7193,4551,778,12526,3225,479,151,3851,5649,671,10173,213,1217,16,1441,5450,551,7447,48,1082,9,1136,3025,335,4496,13,205,0,220,2052,269,2540,9,12,0,18,1459,193,1675,13169,4813,643,18627,44077,4996,67698,26,427,5,454,7374,620,8445,214,480,21,717,12932,1124,14775,5118,1129,145,6392,24522,2777,33691,11826,692,458,12980,10434,1676,25085,6609,700,225,7535,11205,1443,20177,712,1672,31,2410,10964,1104,14482,129,1671,11,1807,6114,691,8614,20,358,3,382,3742,495,4624,10,24,0,37
CED314,43,253,0,298,4340,499,5139,301,200,12,508,4073,390,4977,3083,320,115,3521,5044,708,9274,4525,202,109,4838,3122,636,8591,2382,341,51,2773,5577,649,9008,378,815,11,1202,6545,674,8427,58,685,8,750,5196,615,6558,13,135,4,146,2897,528,3580,3,8,0,14,951,276,1239,10784,2955,315,14053,37750,4977,56786,68,475,3,548,3957,430,4931,650,347,43,1037,3388,303,4727,4437,477,282,5197,3742,599,9539,5435,356,304,6090,2547,575,9210,2283,967,132,3389,5843,611,9848,186,1980,17,2180,6417,612,9215,45,1167,13,1222,5456,725,7400,16,205,3,218,3524,718,4456,8,13,0,25,1617,637,2274,13129,5988,788,19902,36484,5221,61602,113,727,3,845,8296,931,10072,944,550,48,1539,7461,694,9698,7521,796,395,8717,8785,1310,18813,9959,556,414,10930,5669,1210,17803,4665,1314,184,6162,11422,1267,18849,565,2790,31,3389,12962,1292,17644,100,1849,22,1973,10647,1338,13957,30,335,3,370,6423,1247,8035,9,22,0,35
CED315,37,303,3,336,4947,590,5871,410,241,13,667,5627,854,7150,3393,414,113,3923,6988,1217,12127,4813,272,137,5225,4137,900,10266,2454,431,79,2964,6189,918,10068,387,815,13,1212,6434,780,8425,50,614,4,668,4419,610,5691,3,125,0,129,1982,309,2421,3,9,0,6,621,125,750,11553,3208,363,15129,41340,6299,62777,93,475,9,585,4457,499,5532,842,456,45,1348,4843,536,6721,5194,622,327,6141,5357,891,12385,6006,453,334,6785,3253,739,10776,2223,1052,107,3389,6214,800,10403,157,1850,26,2026,5939,691,8657,41,953,11,1001,4093,605,5698,15,146,0,163,2376,420,2961,4,12,0,19,1045,166,1237,14570,6026,856,21457,37582,5338,64372,129,777,11,919,9405,1082,11409,1256,697,58,2014,10471,1393,13875,8589,1032,438,10059,12343,2106,24511,10821,722,473,12012,7392,1639,21042,4674,1488,187,6353,12405,1714,20476,542,2657,37,3245,12370,1469,17082,90,1565,13,1666,8513,1210,11391,18,274,0,288,4362,733,5381,6,25,0,30
CED316,30,189,0,215,3516,398,4131,284,137,3,421,2615,281,3320,2198,224,64,2488,3323,548,6359,3425,187,108,3725,2701,582,7011,1946,310,54,2308,5356,707,8376,368,632,11,1013,7686,854,9557,67,567,4,641,8646,1031,10317,25,120,0,147,4620,738,5499,5,7,0,16,1202,322,1538,8344,2374,249,10973,39667,5474,56106,82,362,11,454,3152,383,3991,654,249,29,938,2088,270,3294,3468,323,188,3984,2567,494,7046,4557,263,247,5068,2281,533,7877,1930,786,111,2825,5923,657,9411,127,1558,16,1701,8234,815,10748,43,886,7,937,8621,1062,10618,15,146,0,160,4761,916,5841,5,9,0,11,1839,436,2290,10879,4586,619,16081,39452,5564,61100,115,550,15,671,6668,776,8121,936,383,35,1360,4703,552,6616,5671,554,251,6472,5888,1044,13401,7980,456,359,8792,4973,1112,14885,3871,1095,173,5136,11275,1371,17785,496,2189,29,2710,15918,1672,20305,115,1449,7,1572,17267,2095,20932,39,269,0,303,9376,1657,11345,15,13,0,26
CED317,42,226,13,285,3878,763,4927,335,167,14,515,3303,673,4484,2654,317,99,3072,4691,1403,9170,4044,269,140,4452,3451,1189,9101,2381,415,94,2888,6569,1284,10732,472,861,21,1355,8244,1247,10849,103,589,3,700,6598,1134,8427,26,146,0,166,3263,661,4096,5,9,0,13,903,194,1114,10059,3000,389,13452,40909,8545,62906,116,404,10,525,3354,652,4532,749,308,39,1091,2467,430,3985,4132,472,265,4877,3316,939,9131,5035,425,284,5752,2710,883,9336,2078,1054,128,3264,6359,1033,10653,222,1710,24,1953,7158,1041,10155,47,918,10,977,5587,951,7508,15,164,0,179,3023,642,3843,3,16,0,25,1310,258,1587,12403,5476,760,18642,35282,6818,60737,163,633,21,814,7232,1415,9459,1082,471,53,1603,5762,1104,8470,6788,797,369,7949,8012,2340,18307,9081,696,428,10204,6160,2069,18440,4457,1468,223,6151,12927,2313,21391,693,2572,50,3310,15407,2288,21006,154,1513,16,1678,12183,2081,15939,40,307,0,348,6287,1298,7931,11,26,0,31
CED318,51,303,12,363,4441,771,5576,327,229,12,570,3935,662,5166,2737,398,84,3223,6925,1463,11607,4951,379,184,5522,5075,1304,11903,3281,430,115,3829,7193,1409,12435,654,679,23,1356,8238,1208,10805,124,611,8,743,5556,933,7228,12,114,4,132,2178,455,2766,6,9,0,16,557,157,723,12154,3156,441,15749,44105,8362,68215,109,485,11,612,3924,678,5216,770,412,49,1235,3465,647,5346,4438,644,269,5346,5996,1414,12755,6674,587,458,7719,4261,1222,13203,3021,937,174,4135,7515,1248,12894,281,1678,26,1980,7594,1092,10660,51,1007,9,1060,4680,791,6533,15,155,4,169,2110,490,2770,9,16,0,28,958,290,1278,15374,5921,1003,22289,40491,7867,70654,163,792,19,973,8369,1453,10792,1102,643,65,1807,7397,1314,10517,7174,1036,360,8571,12925,2873,24364,11633,964,642,13239,9331,2530,25105,6308,1368,289,7961,14702,2659,25324,934,2362,41,3338,15832,2293,21463,174,1612,16,1803,10234,1720,13764,27,269,5,299,4287,946,5533,12,25,0,45
CED319,17,212,3,227,3846,245,4317,139,167,3,314,4655,389,5358,2606,314,61,2980,8543,824,12347,5635,224,127,5985,4611,629,11225,3097,233,99,3430,6029,569,10026,491,667,18,1175,6404,437,8013,57,853,7,920,4261,369,5546,13,226,0,237,2642,313,3193,4,14,0,17,1104,232,1358,12066,2903,311,15279,42088,4023,61385,29,292,4,321,3665,229,4209,289,297,22,606,4441,359,5406,3991,564,143,4692,7257,764,12721,6582,397,346,7328,3778,517,11622,2920,636,127,3682,6290,516,10492,207,1613,16,1834,6322,462,8620,40,1430,12,1481,4420,423,6329,17,298,0,316,3547,576,4434,10,12,0,19,1939,645,2606,14075,5541,670,20277,41656,4493,66429,38,501,5,548,7506,475,8532,431,464,29,917,9100,752,10766,6594,881,202,7675,15798,1589,25063,12214,621,475,13309,8390,1147,22845,6021,872,222,7116,12317,1090,20522,696,2279,33,3006,12718,903,16629,99,2283,17,2398,8685,793,11878,27,524,0,547,6189,893,7626,12,29,0,41
CED320,25,275,3,307,4558,457,5324,403,209,10,623,3911,516,5045,3412,326,125,3861,4670,1014,9548,4866,270,176,5319,3469,879,9663,2440,452,75,2969,6337,764,10074,406,910,12,1336,7194,758,9286,85,834,9,919,6581,805,8303,9,108,0,118,3136,528,3784,0,12,0,9,828,316,1161,11651,3394,415,15458,40689,6032,62181,95,520,9,622,4223,382,5231,882,367,61,1307,3350,341,4990,4969,501,344,5816,3456,669,9943,6058,386,358,6799,2822,625,10244,2354,1194,132,3678,6554,642,10873,186,2138,14,2342,6980,739,10060,46,1193,9,1242,6556,808,8605,9,139,0,154,3105,641,3901,3,9,0,14,1054,574,1637,14595,6440,925,21967,38097,5422,65479,120,789,12,922,8784,842,10550,1289,572,73,1928,7258,852,10037,8383,820,472,9678,8127,1686,19486,10930,659,532,12118,6293,1496,19907,4793,1648,204,6648,12888,1404,20945,595,3048,30,3677,14171,1499,19348,124,2021,14,2160,13135,1616,16914,15,255,0,274,6246,1169,7683,3,23,0,23
CED321,40,195,0,240,3704,624,4564,357,156,7,517,3032,371,3918,2786,230,62,3086,4043,875,8003,4106,204,111,4424,2983,855,8260,2254,395,63,2708,6214,1046,9962,396,708,10,1106,8206,1047,10355,93,562,3,659,7134,1134,8927,23,109,0,129,3528,681,4342,3,4,0,10,979,230,1221,10064,2560,258,12880,39822,6855,59558,109,368,7,480,3060,540,4086,759,302,33,1088,2362,328,3780,4168,359,233,4760,2901,675,8335,5120,319,261,5699,2418,730,8844,1929,996,72,2994,6184,863,10039,195,1662,15,1868,7297,958,10126,47,813,7,857,6365,988,8216,15,159,0,174,3478,710,4360,4,14,0,17,1544,342,1902,12344,4980,625,17948,35619,6136,59698,154,561,10,721,6768,1165,8654,1118,455,38,1612,5394,693,7701,6956,592,297,7848,6938,1549,16335,9226,528,375,10122,5399,1579,17101,4187,1389,133,5707,12393,1909,20005,586,2365,23,2975,15504,2010,20483,137,1375,7,1515,13501,2128,17140,39,265,0,302,7013,1389,8699,8,20,0,28
CED322,14,190,3,201,4205,317,4725,113,133,4,257,3907,349,4505,2171,273,42,2483,5928,697,9108,5327,191,123,5644,3555,681,9885,3167,290,71,3530,5409,652,9592,538,710,8,1259,6558,652,8467,98,882,0,980,5491,623,7097,15,165,4,185,3139,481,3804,7,3,0,6,1097,378,1483,11447,2832,263,14543,39290,4834,58668,27,351,3,379,3913,337,4635,251,256,13,515,3742,318,4578,3522,477,151,4150,5049,729,9925,6737,368,339,7446,2864,691,11001,3230,690,121,4039,6126,638,10808,231,1943,16,2192,7002,731,9925,57,1431,10,1503,5560,658,7716,17,188,0,203,3439,712,4360,4,16,0,18,1770,711,2507,14080,5715,659,20455,39470,5524,65449,40,539,7,582,8122,659,9365,367,387,21,772,7646,670,9085,5691,751,189,6633,10974,1430,19037,12062,560,464,13090,6421,1376,20879,6400,983,192,7570,11540,1285,20401,768,2652,27,3448,13558,1386,18390,161,2308,14,2482,11056,1275,14814,32,348,7,390,6577,1193,8157,5,20,0,30
CED323,14,151,0,167,3658,596,4416,137,171,4,308,5146,684,6143,2047,295,37,2372,8978,1418,12772,4285,229,90,4597,4948,1001,10547,2655,275,69,2993,6119,1017,10121,509,580,15,1108,7041,962,9111,130,759,4,894,6285,872,8053,26,162,0,190,3429,603,4220,5,9,0,11,1171,316,1499,9798,2627,219,12644,46765,7477,66886,46,282,8,330,3587,440,4358,328,288,10,629,5234,707,6574,3368,527,126,4024,7637,1278,12938,5315,360,260,5942,3602,905,10450,2689,654,111,3450,6426,1005,10879,231,1598,16,1851,7161,948,9959,73,1390,5,1468,6246,883,8600,14,218,3,231,3766,781,4779,4,8,0,15,1899,560,2478,12061,5328,547,17937,45563,7510,71009,56,438,4,499,7246,1032,8779,467,461,14,940,10381,1395,12716,5414,816,167,6396,16615,2695,25709,9602,589,349,10535,8551,1909,20998,5336,927,180,6438,12540,2021,21003,744,2182,31,2958,14195,1912,19071,198,2146,16,2363,12528,1761,16654,37,380,4,424,7195,1385,8998,9,19,0,29
CED324,19,214,3,236,4377,357,4967,92,201,7,296,6903,497,7696,2632,304,38,2966,10731,932,14627,5411,184,112,5709,4821,623,11154,3069,218,87,3369,5343,530,9235,568,599,18,1188,5841,464,7489,122,879,3,1011,3902,398,5308,15,221,0,238,2145,281,2661,10,15,0,18,871,168,1062,11924,2831,267,15025,44929,4238,64197,30,341,3,367,4047,267,4677,236,356,14,605,6191,460,7252,4041,532,131,4706,8605,798,14107,6436,346,268,7048,3491,571,11111,2928,529,126,3578,5580,556,9716,337,1480,34,1845,5814,437,8098,74,1441,4,1524,3818,438,5782,24,237,3,263,2644,364,3269,7,12,0,21,1638,322,1983,14115,5273,580,19966,41820,4198,65987,42,555,7,602,8417,624,9647,328,556,21,904,13086,958,14951,6674,833,169,7672,19336,1729,28735,11848,530,375,12756,8311,1192,22256,5989,748,211,6954,10921,1079,18947,906,2073,50,3030,11654,898,15581,197,2320,16,2532,7712,838,11087,45,458,3,501,4796,638,5936,16,28,0,41
CED325,29,350,9,382,4977,583,5942,335,238,11,584,4516,804,5907,3509,371,86,3964,6406,1779,12149,5792,259,159,6212,4330,1444,11986,2967,364,86,3415,6209,1064,10690,531,741,19,1292,6018,677,7986,94,734,8,831,3639,481,4949,10,141,8,157,1624,301,2088,6,4,0,6,492,127,628,13264,3206,384,16856,38204,7269,62332,106,508,10,622,4510,434,5564,668,461,32,1159,3970,476,5609,5654,529,225,6406,5136,1022,12573,6866,395,333,7599,3608,816,12019,2692,911,140,3740,6528,732,10999,211,1732,24,1966,5618,536,8126,68,1134,4,1212,3541,516,5268,11,175,0,180,2011,395,2588,3,14,0,20,746,378,1142,16281,5861,764,22912,35659,5304,63881,129,857,14,1003,9486,1013,11505,998,700,48,1744,8482,1286,11513,9163,899,306,10373,11546,2802,24718,12655,653,496,13806,7934,2265,24005,5658,1281,219,7157,12732,1801,21689,745,2477,47,3263,11635,1214,16108,165,1868,10,2044,7173,997,10214,24,313,8,339,3638,699,4674,11,21,0,24
CED326,36,260,3,300,4339,350,4991,293,193,17,496,3997,302,4799,3385,291,118,3790,5677,695,10163,5617,263,191,6073,4106,735,10912,2853,427,86,3366,6301,690,10352,396,855,13,1265,6570,529,8360,82,939,5,1027,5447,577,7052,14,162,0,180,3045,451,3674,0,10,0,10,1043,296,1356,12677,3405,436,16510,40519,4630,61656,72,428,9,512,3910,340,4756,673,372,43,1084,3446,285,4821,5163,533,303,6000,4564,654,11216,6936,482,382,7793,3423,646,11868,2558,1005,125,3692,6643,630,10963,200,2164,18,2386,6550,545,9486,53,1512,18,1580,5944,644,8170,12,204,3,215,3881,713,4820,6,14,0,20,1933,597,2550,15670,6719,893,23289,40300,5056,68650,113,689,9,812,8247,691,9752,967,559,60,1585,7437,590,9616,8549,823,420,9790,10245,1347,21379,12545,746,572,13867,7529,1378,22780,5412,1438,208,7054,12943,1318,21320,597,3021,30,3648,13120,1072,17841,131,2452,26,2610,11391,1224,15223,32,367,3,401,6929,1165,8495,6,28,0,35
CED327,55,326,6,388,5512,591,6488,392,273,17,679,5430,472,6589,4288,410,117,4821,8027,985,13830,6120,283,134,6540,5038,841,12418,2742,419,65,3228,6468,746,10442,505,885,16,1405,6792,601,8804,102,826,8,934,4591,479,6001,10,141,0,151,1764,257,2181,0,6,0,6,536,84,624,14215,3577,361,18154,44156,5062,67371,115,572,8,701,4861,492,6055,907,496,51,1451,4324,470,6247,6527,687,298,7509,6161,966,14635,7243,483,300,8027,4045,800,12882,2520,1124,106,3750,6851,698,11304,288,2152,41,2479,6419,631,9527,62,1214,12,1286,4338,469,6099,3,143,0,148,1996,297,2448,0,10,0,7,973,127,1109,17675,6872,820,25366,39975,4956,70300,169,904,18,1084,10372,1083,12542,1298,768,64,2138,9759,942,12837,10818,1094,416,12329,14188,1943,28463,13363,767,436,14569,9083,1643,25298,5265,1541,172,6977,13315,1444,21742,791,3039,59,3887,13205,1234,18330,165,2036,17,2218,8930,956,12097,17,284,0,303,3765,558,4621,0,16,0,15
CED328,5,244,0,258,5564,290,6106,74,167,0,244,7514,479,8237,1788,225,28,2043,7707,634,10386,5649,174,142,5959,3631,504,10099,3998,168,98,4270,4985,461,9715,597,553,12,1160,5850,388,7403,90,1102,8,1198,4195,295,5692,18,313,0,326,2094,241,2663,3,18,0,22,819,140,978,12228,2965,285,15476,42360,3438,61275,17,386,3,409,5513,272,6196,124,383,7,511,7432,485,8430,2705,432,130,3271,6441,591,10303,7030,335,397,7763,2892,419,11079,3834,446,170,4444,5535,391,10379,285,1498,9,1791,6050,376,8214,63,1912,8,1985,3907,356,6249,20,362,0,380,2463,339,3183,0,18,0,27,1438,431,1896,14086,5776,724,20589,41682,3659,65930,29,636,8,670,11074,565,12305,195,553,12,751,14953,959,16664,4497,663,156,5315,14152,1226,20694,12681,508,535,13726,6517,926,21173,7837,618,265,8718,10528,858,20093,880,2056,19,2949,11907,761,15618,154,3011,17,3185,8102,648,11939,34,676,0,708,4561,580,5843,7,38,0,44
CED329,34,164,3,198,3625,421,4244,228,110,10,344,2467,359,3173,1864,183,48,2100,3160,675,5934,3740,181,114,4037,2815,847,7696,2440,344,88,2868,5885,932,9684,531,782,15,1324,8758,984,11069,100,732,7,836,8577,1098,10506,15,124,0,135,3909,702,4749,6,6,0,17,1056,280,1351,8955,2627,280,11862,40263,6285,58412,68,287,3,356,3171,386,3913,501,201,24,726,1922,233,2873,3045,308,169,3524,2270,417,6215,4858,287,253,5399,2319,571,8292,2555,872,109,3536,6515,778,10830,220,1768,26,2014,8742,918,11675,34,1087,0,1127,7971,978,10079,12,156,0,164,3787,793,4749,6,10,0,17,1515,514,2043,11298,4975,591,16866,38224,5583,60671,105,449,7,558,6793,801,8152,730,310,36,1071,4386,589,6046,4915,489,220,5623,5431,1094,12156,8601,468,367,9438,5131,1420,15987,4991,1214,193,6400,12409,1703,20511,746,2550,37,3341,17507,1903,22748,136,1823,9,1961,16548,2076,20585,26,281,0,305,7704,1491,9494,14,18,0,32
CED330,29,246,0,283,4682,626,5591,235,162,3,398,3563,385,4350,2787,243,84,3113,4193,878,8188,5375,264,153,5793,3476,879,10154,3111,493,86,3697,6870,990,11550,512,912,17,1448,7492,898,9835,99,783,10,894,5896,770,7559,14,160,0,172,2458,385,3017,5,6,0,11,638,153,806,12174,3271,362,15808,39269,5967,61049,77,458,6,536,4279,554,5371,603,312,37,955,3102,347,4404,4181,394,259,4833,3211,646,8685,6744,365,327,7443,2725,794,10960,2794,1156,138,4088,7009,896,11991,168,2060,13,2241,6656,835,9729,56,1221,4,1279,5185,686,7150,10,165,3,182,2358,454,2995,3,12,0,18,952,243,1211,14635,6142,786,21559,35472,5451,62484,108,705,3,819,8962,1179,10954,840,477,39,1354,6660,739,8755,6967,638,342,7945,7407,1517,16871,12121,632,484,13236,6204,1669,21112,5899,1653,225,7779,13880,1890,23543,681,2968,27,3684,14144,1736,19566,154,2003,11,2171,11079,1455,14701,33,319,3,359,4817,844,6013,13,22,0,30
CED394,3,9,0,12,149,47,212,25,19,0,44,400,121,559,128,36,3,165,781,344,1288,166,26,6,200,439,329,964,83,17,0,99,592,279,975,16,53,0,68,817,262,1147,7,43,0,49,876,194,1120,0,6,0,6,178,42,225,0,0,0,0,11,3,19,425,210,12,646,4243,1622,6509,3,8,0,18,148,35,203,28,19,3,43,406,120,576,111,33,0,148,632,221,1005,138,21,6,160,222,134,514,44,24,0,72,474,149,688,8,103,0,117,919,196,1224,0,42,0,47,638,118,798,0,4,0,4,108,40,153,0,0,0,0,11,5,18,335,265,9,604,3561,1014,5179,5,19,0,25,300,83,408,49,36,3,90,808,234,1133,241,73,3,313,1414,565,2293,301,44,7,359,662,457,1485,124,44,0,168,1067,426,1663,24,165,0,186,1737,457,2373,6,84,0,91,1510,313,1916,0,9,0,9,284,81,381,0,0,0,0
CED397,3,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,4,0,4,6,3,0,4,0,0,7,0,0,0,0,7,0,10,0,0,0,0,5,0,7,0,3,0,3,12,0,13,0,0,0,0,4,0,7,0,0,0,0,0,0,0,9,9,0,16,44,11,65,0,0,0,0,4,0,5,3,0,0,3,0,0,4,0,0,0,3,3,0,6,0,0,0,0,3,3,3,3,0,0,0,6,0,7,0,3,0,6,9,4,19,0,0,0,0,13,5,16,0,0,0,0,7,0,7,0,0,0,0,0,3,0,5,4,0,17,50,12,81,0,0,0,0,4,0,11,3,0,0,3,3,3,11,3,0,0,0,5,0,11,3,3,0,9,6,4,14,3,3,0,8,17,0,24,0,5,0,5,22,4,30,0,3,0,3,22,8,33,0,0,0,0,13,0,16,0,0,0,0
CED401,9,158,4,174,4317,320,4808,71,158,6,235,7096,553,7882,2025,321,33,2379,11089,1182,14649,4939,196,107,5246,5072,804,11120,3058,199,84,3341,6032,815,10188,650,593,13,1256,7294,654,9202,93,1081,4,1184,4670,505,6354,17,261,0,282,2594,294,3171,7,21,0,27,1331,156,1520,10880,2987,253,14122,49508,5272,68900,20,235,3,258,4015,287,4565,172,307,12,496,6726,485,7702,3292,572,101,3971,9225,892,14083,5745,345,289,6379,3553,574,10499,2885,491,142,3516,6025,570,10111,307,1576,18,1901,7087,597,9584,71,1881,4,1953,4562,542,7062,14,302,3,319,3404,424,4150,9,33,0,40,2425,307,2775,12514,5743,573,18835,47029,4670,70535,37,391,13,433,8334,607,9373,245,462,15,725,13822,1032,15585,5321,893,136,6350,20311,2074,28731,10680,547,398,11622,8620,1374,21621,5947,691,226,6861,12061,1382,20301,956,2172,30,3156,14382,1245,18789,159,2967,13,3137,9235,1048,13416,35,567,7,601,5999,722,7323,20,48,0,66
CED402,36,184,3,224,3833,516,4570,270,155,6,430,3206,369,4009,2647,249,62,2957,4375,827,8161,4267,223,174,4667,3133,889,8682,2465,422,67,2951,6731,925,10605,440,1001,10,1452,8461,834,10749,88,885,0,982,6992,926,8898,15,153,0,162,3629,598,4390,12,7,0,27,1232,281,1535,10236,3282,329,13842,41587,6169,61597,68,414,7,487,3406,416,4304,568,313,29,913,2402,225,3544,3777,398,246,4423,2904,462,7786,5037,344,325,5705,2284,498,8488,2073,1087,95,3254,6445,659,10362,164,2252,7,2423,7269,748,10447,59,1280,7,1342,6460,836,8643,13,180,0,197,4023,721,4939,16,16,0,33,2018,483,2534,11773,6288,721,18780,37220,5048,61042,98,597,7,709,7234,932,8878,839,472,35,1346,5609,600,7553,6421,646,310,7377,7277,1295,15951,9305,563,504,10369,5413,1392,17175,4539,1512,162,6207,13180,1583,20964,606,3256,19,3875,15736,1579,21194,144,2167,13,2322,13450,1762,17539,26,332,0,357,7649,1320,9327,29,26,0,55
