StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
"2","NSW","Richmond","145","39","Duranbah","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Richmond","145","39","Durrumbul","Current","Durrumbul Public School","Durrumbul Rd"," ","","MAIN ARM","NSW","2482","2425","","","Through entrance to classroom off car pa rk Main Arm Rd","-28.5232178","153.4445306","1070904","None","380","9","0","1"
"2","NSW","Richmond","145","39","Eureka","Current","Eureka Public School","438 Eureka Rd"," ","","EUREKA","NSW","2480","2427","","","Through main gate off Eureka Rd","-28.6878000","153.4390000","1071010","None","177","17","0","1"
"2","NSW","Richmond","145","39","Ewingsdale","Current","Cape Byron Rudolf Steiner School","216 Balraith Lane","","","EWINGSDALE","NSW","2481","2428","","","","-28.6553690","153.5676872","1071014","Assisted","167","12","0","1"
"2","NSW","Richmond","145","39","Federal","Current","Federal Hall","Federal Dr"," ","","FEDERAL","NSW","2480","2429","","","Through main entrance to Hall off Federa l Rd","-28.6503020","153.4550773","1071011","None","514","25","0","1"
"2","NSW","Richmond","145","39","Fernleigh","Current","Fernleigh Public School","451 Fernleigh Rd"," ","","FERNLEIGH","NSW","2479","2430","","","Through gate Library off Fernleigh Rd","-28.7675087","153.4985623","1071807","None","206","10","0","1"
"2","NSW","Richmond","145","39","Fingal Head","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Richmond","145","39","Goolmangar","Current","Goolmangar Hall","863 Nimbin Rd"," ","","GOOLMANGAR","NSW","2480","2432","","","Nimbin Rd entrance","-28.7461000","153.2250000","1061710","None","518","34","0","1"
"2","NSW","Richmond","145","39","Goonengerry","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Richmond","145","39","Hastings Point","Current","North Star Holiday Resort","Tweed Coast Rd"," ","","HASTINGS POINT","NSW","2489","2438","","","Through door to hallfrom car park off Tw eed Coast Rd","-28.3562000","153.5730000","1071707","Assisted","685","12","2","0"
"2","NSW","Richmond","145","39","Jiggi","Current","Jiggi Public School","1093 Jiggi Rd"," ","","JIGGI","NSW","2480","2439","","","Jiggi Rd","-28.6780146","153.1816304","1061710","None","227","10","0","1"
"2","NSW","Richmond","145","39","Kingscliff","Current","St Anthony's Parish Hall","8 Pearl St","","","KINGSCLIFF","NSW","2487","2440","","","Main entrance off Pearl St","-28.2568977","153.5768637","1070412","Assisted","2405","125","5","2"
"2","NSW","Richmond","145","39","Kingscliff South","Current","Kingscliff TAFE","806 Cudgen Rd","","","CUDGEN","NSW","2487","58461","cafeteria","","Main driveway only","-28.2653800","153.5683500","1070410","Assisted","1267","39","3","1"
"2","NSW","Richmond","145","39","Kunghur","Current","Kunghur Hall","Kyogle Rd"," ","","KUNGHUR","NSW","2484","2441","","","Through main door of hall from carpark o ff Kyogle Rd","-28.4703000","153.2530000","1070711","None","183","8","0","1"
"2","NSW","Richmond","145","39","Lennox Head","Current","Lennox Head Public School","25 Byron St"," ","","LENNOX HEAD","NSW","2478","2442","","","Through main gate off Byron St","-28.7943000","153.5910000","1071212","Assisted","2835","246","5","3"
"2","NSW","Richmond","145","39","Main Arm Upper","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Richmond","145","39","Modanville","Current","Modanville Public School","877 Dunoon Rd"," ","","MODANVILLE","NSW","2480","2470","","","Dunoon Rd","-28.7313511","153.2974935","1061808","None","290","30","0","1"
"2","NSW","Richmond","145","39","Mullumbimby","Current","St John's Multi-purpose Centre","11 Murwillumbah Rd","","","MULLUMBIMBY","NSW","2482","2454","","","Off Murwillumbah Rd","-28.5486000","153.4960000","1070904","Assisted","2392","133","4","2"
"2","NSW","Richmond","145","39","Murwillumbah","Current","Autumn Club","16 Tumbulgum Rd","","","MURWILLUMBAH","NSW","2484","2455","","","Main entrance","-28.3270000","153.4020000","1070605","Assisted","1439","91","3","1"
"2","NSW","Richmond","145","39","Murwillumbah South","Current","St Joseph's Primary School","Greville St"," ","","MURWILLUMBAH SOUTH","NSW","2484","2457","","","Entrance straight into basement ares fro m side street","-28.3316000","153.4000000","1070603","Assisted","711","29","2","1"
"2","NSW","Richmond","145","39","Murwillumbah West","Current","Wollumbin High School","94 North Arm Rd","","","MURWILLUMBAH","NSW","2484","2405","","","Main entrance only from car park","-28.3330000","153.3590000","1070612","Assisted","750","24","2","0"
"2","NSW","Richmond","145","39","Newrybar","Current","Newrybar Public School","10 Broken Head Rd"," ","","NEWRYBAR","NSW","2479","2459","","","Entrance from school car park off Broken  ead Rd Entrance stairway and path off Broken He ad Rd","-28.7178000","153.5320000","1071801","None","444","33","0","1"
"2","NSW","Richmond","145","39","Nimbin","Current","Nimbin Central School","23B Thorburn St"," ","","NIMBIN","NSW","2480","2460","","","Thorburn St","-28.5939551","153.2201890","1061702","Assisted","898","142","2","2"
"2","NSW","Richmond","145","39","Ocean Shores","Current","Ocean Shores Community Centre","55 Rajah Rd"," ","","OCEAN SHORES","NSW","2483","11918","","","Main entrance door to community Centre f rom car park off Rajah Rd or Jarrah Cres c","-28.5251248","153.5456567","1070801","Assisted","2267","112","4","1"
"2","NSW","Richmond","145","39","Piggabeen","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Richmond","145","39","Pottsville Beach","Current","Pottsville Beach Public School","Tweed Coast Rd"," ","","POTTSVILLE","NSW","2489","2462","","","Through main gate off Tweed Coast Rd","-28.3776000","153.5680000","1071704","Assisted","2291","134","4","2"
"2","NSW","Richmond","145","39","Rosebank","Current","Rosebank Public School","340 Rosebank Rd"," ","","ROSEBANK","NSW","2480","2464","","","Entry from Rosebank Rd or carpark","-28.6802137","153.3903467","1061804","Assisted","250","15","0","1"
"2","NSW","Richmond","145","39","Skennars Head","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Richmond","145","39","Stokers Siding","Current","Stokers Siding Public School","252 Stokers Rd"," ","","STOKERS SIDING","NSW","2484","2465","","","Through main gate off Stokers Rd to clas sroom","-28.3939344","153.4040183","1070511","None","291","8","0","1"
"2","NSW","Richmond","145","39","Suffolk Park","Current","Suffolk Park Community Hall","Alcorn St","","","SUFFOLK PARK","NSW","2481","38336","","","Ramp access from street and stairs from street","-28.6906000","153.6130000","1071111","Assisted","1032","104","2","1"
"2","NSW","Richmond","145","39","Sydney (Richmond)","Current","Sydney Town Hall","George St"," ","","SYDNEY","NSW","2000","14150","","Sydney Town Hall Square","via Town Hall Square","-33.8730501","151.2064528","1400114","Assisted","16","0","0","0"
"2","NSW","Richmond","145","39","Terranora","Current","Terranora Public School","650 Terranora Rd"," ","","TERRANORA","NSW","2486","2466","","","Entrance path to school hall from carpar k off Terranora Rd Entrance gate off Henry Lawson Drive","-28.2407000","153.4980000","1070302","Assisted","1156","24","2","1"
"2","NSW","Richmond","145","39","The Channon","Current","The Channon Hall","8 Mill St"," ","","THE CHANNON","NSW","2480","2467","","","Main entrance off Mill St","-28.6730389","153.2791341","1061709","None","351","23","0","1"
"2","NSW","Richmond","145","39","Tintenbar","Current","Tintenbar Public School","28 Fredericks La"," ","","TINTENBAR","NSW","2478","2468","","","Through main entrance path to classroom door off Fredericks La","-28.7949840","153.5006459","1071203","Assisted","325","172","0","2"
"2","NSW","Richmond","145","39","Tumbulgum","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Richmond","145","39","Tweed Heads","Current","Tweed Heads PCYC","Florence St"," ","","TWEED HEADS","NSW","2485","2472","","","Main Entrance through car park off Florence St","-28.1755567","153.5374850","1070104","Assisted","1913","227","4","2"
"2","NSW","Richmond","145","39","Tweed Heads Central","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Richmond","145","39","Tweed Heads South","Current","Tweed River High School","4 Heffron St"," ","","TWEED HEADS SOUTH","NSW","2486","2473","","","Through main gate off Heffron St","-28.1952000","153.5400000","1071615","Assisted","1894","163","4","2"
"2","NSW","Richmond","145","39","Tweed Heads West","Current","Seagulls Club","Gollan Dr","","","TWEED HEADS WEST","NSW","2485","34348","Bingo Room","Last carpark Gollan Dr","Enter from last carpark entrance off Gollan Dr","-28.1976000","153.5060000","1070208","Assisted","1588","43","3","1"
"2","NSW","Richmond","145","39","Tyalgum","Current","Tyalgum Public School","2 Coolman St"," ","","TYALGUM","NSW","2484","2474","","","Through main gate off Coolman St Through side gate off Carraboi Tce","-28.3544596","153.2045364","1070705","None","459","13","0","1"
"2","NSW","Richmond","145","39","Uki","Current","Uki Public School","1463 Kyogle Rd"," ","","UKI","NSW","2484","2475","","","Through main gate off Main St Through side gate off Rowlands Creek Rd","-28.4143700","153.3351524","1070708","None","688","32","2","1"
"2","NSW","Richmond","145","39","Wilsons Creek","Current","Wilsons Creek Hall","724 Wilsons Creek Rd"," ","","WILSONS CREEK","NSW","2482","2476","","","Through entrance door to hall off Wilsons Creek road","-28.5714812","153.4255172","1071001","Assisted","202","12","0","1"
"2","NSW","Riverina","250","40","Adelong","Current","Adelong Public School","50 Gilmore St","","","ADELONG","NSW","2729","1242","","Gilmore St","","-35.3125220","148.0633520","1152502","Assisted","658","24","2","0"
"2","NSW","Riverina","250","40","Adjungbilly","Current","Bongongo Public School","Adjungbilly Rd"," ","","ADJUNGBILLY","NSW","2727","1243","","","School fair distance from road (300 met res) however only short walk from car pa rk up ramp through main entrance, side e xit has 3 steps.","-35.0851000","148.4000000","1152405","Assisted","53","2","0","1"
"2","NSW","Riverina","250","40","Ardlethan","Current","Ardlethan CWA Hall","Warri St"," ","","ARDLETHAN","NSW","2665","1244","","","Building close to road, front gate littl e narrow, path and ramp, slight lip on door into hall. Only 1 entry.","-34.3564000","146.9020000","1151001","Assisted","379","15","0","1"
"2","NSW","Riverina","250","40","Ariah Park","Current","Ariah Park Memorial Hall","Pitt St","","","ARIAH PARK","NSW","2665","1245","","","Only 1 entry via Pitt St, room used is at back of main hall.","-34.3477000","147.2200000","1150802","Assisted","335","11","0","1"
"2","NSW","Riverina","250","40","Ashmont","Current","Ashmont Public School","Bardia St"," ","","ASHMONT","NSW","2650","1246","","Also via Ashmont Ave","2 entrances - closest via Ashmont Ave, l ong walk through grounds from Bardia St, Doors at both sides utilised.","-35.1250000","147.3320000","1161709","Assisted","1542","120","3","1"
"2","NSW","Riverina","250","40","Barellan","Current","Barellan Central School","Boree St"," ","","BARELLAN","NSW","2665","2482","","","2 entrances - one corner Boree St/Mulga Streets - other from Mulga St. School gr ounds level - all concreted. One small s tep into classroom.","-34.2878000","146.5720000","1012202","Assisted","364","11","0","1"
"2","NSW","Riverina","250","40","Barmedman","Current","Barmedman Community Centre","Queen St"," ","","BARMEDMAN","NSW","2668","2483","","","Entrance to polling place: Pedestrian gate Queen St.","-34.1457000","147.3870000","1150205","Assisted","256","17","0","1"
"2","NSW","Riverina","250","40","Batlow","Current","Batlow Literary Institute","45 Pioneer St","","","BATLOW","NSW","2730","1247","","","","","","1152509","Assisted","744","28","2","1"
"2","NSW","Riverina","250","40","Beckom","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Riverina","250","40","Beelbangera","Current","Beelbangera Public School","Rankins Springs Rd"," ","","BEELBANGERA","NSW","2680","2484","","","Main acces via Rankins Springs Road, car  parking at rear via Laneway. level acce ss long path, up ramp, through corridor to classroom in front office block.","-34.2530000","146.1010000","1011408","Assisted","426","6","0","1"
"2","NSW","Riverina","250","40","Bethungra","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Riverina","250","40","Binya","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Riverina","250","40","Brungle","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Riverina","250","40","Carrathool","Current","Carrathool Public School","Glover St"," ","","CARRATHOOL","NSW","2711","2496","","","Short walk from street, 3 steps onto cov ered verandah, small lip on door into cl assroom. 1 door entry only.","-34.4084000","145.4330000","1010506","Assisted","58","11","0","1"
"2","NSW","Riverina","250","40","Charles Sturt University","Current","Joyes Hall","cnr Pine Gully Rd & Pugsley Pl","CSU Agriculture Campus","","CHARLES STURT UNIVERSITY","NSW","2678","1311","Behind main building - off carpark","","Entrance in Pugsley Pl","-35.0569000","147.3490000","1161501","Assisted","326","119","0","1"
"2","NSW","Riverina","250","40","Coleambally","Current","Coleambally Central School","Kingfisher Ave"," ","","COLEAMBALLY","NSW","2707","2498","","","Long walk from street, some parking in grounds, double front doors - no steps.","-34.8052000","145.8840000","1011303","Assisted","534","78","0","1"
"2","NSW","Riverina","250","40","Collingullie","Current","Collingullie Public School","Urana St"," ","","COLLINGULLIE","NSW","2652","769","","","Through front gate, between buildings, 3  steps onto verandah, only one door to c lassroom.","-35.0886000","147.1270000","1161404","Assisted","242","8","0","1"
"2","NSW","Riverina","250","40","Coolac","Current","Coolac Memorial Hall","Coolac Rd"," ","","COOLAC","NSW","2727","1261","","","Short walk from street, parking also adj acent, 2 steps, one main entrance only u sed.","-34.9253000","148.1650000","1152403","Assisted","198","16","0","1"
"2","NSW","Riverina","250","40","Coolamon","Current","Coolamon Shire Hall","Cowabbie St"," ","","COOLAMON","NSW","2701","1262","","","Short walk from street, only one main en trance used, no steps.","-34.8189000","147.2020000","1151011","Assisted","1166","36","2","1"
"2","NSW","Riverina","250","40","Currawarna","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Riverina","250","40","Darlington Point","Current","Murrumbidgee Shire Council Chambers","21 Carrington St","","","DARLINGTON POINT","NSW","2706","2501","","","Entrance from Carrington St","-34.5684510","145.9989930","1011305","Assisted","691","35","2","1"
"2","NSW","Riverina","250","40","Euberta","Current","Euberta Public Hall","Old Narrandera Rd","","","EUBERTA","NSW","2650","1270","","","Drive into grounds. Park beside. Short w alk to hall.","-35.0588000","147.1960000","1161403","Assisted","103","0","0","1"
"2","NSW","Riverina","250","40","Forest Hill","Current","Forest Hill Public School","Sturt Hwy"," ","","FOREST HILL","NSW","2651","1272","","","Short walk from street, front door up 2 steps. Car parking in grounds, however l ong walk from parking. Steep ramp at sid e door - second entry point.","-35.1482000","147.4670000","1162215","Assisted","1062","101","2","1"
"2","NSW","Riverina","250","40","Galore","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Riverina","250","40","Ganmain","Current","Ganmain Hall","Ford St","","","GANMAIN","NSW","2702","1274","","","","-34.7929072","147.0389199","1151005","Assisted","514","14","0","1"
"2","NSW","Riverina","250","40","Glenfield Park","Current","Glenfield Park Scout Hall","Dalman Pkwy","","","GLENFIELD PARK","NSW","2650","32486","","","One front entrance-short walk from stree t, ramp available. Side door used as exi t to car parking - down 2 steps.","-35.1392000","147.3320000","1161813","Assisted","2308","92","4","1"
"2","NSW","Riverina","250","40","Goolgowi","Current","Goolgowi Public School","Penney St"," ","","GOOLGOWI","NSW","2652","2506","","","One entrance only, fairly long walk to b uilding, up ramp into library, car parki ng available at side of building.","-33.9769000","145.7090000","1010503","Assisted","230","22","0","1"
"2","NSW","Riverina","250","40","Griffith","Current","PCYC Griffith","Olympic St","","","GRIFFITH","NSW","2680","2508","","","Entrance of Oympic St","-34.2864000","146.0410000","1011605","Assisted","1613","128","3","2"
"2","NSW","Riverina","250","40","Griffith Driver","Current","Wade High School","Poole St"," ","","GRIFFITH","NSW","2680","2502","","","Long walk from street, some car parking out front via Poole St, other off street  parking via Clifton Blvd. No steps into  assembly hall.","-34.2820000","146.0700000","1011510","Assisted","1479","48","3","1"
"2","NSW","Riverina","250","40","Griffith East","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Riverina","250","40","Griffith North","Current","Griffith North Public School","Kooba St"," ","","GRIFFITH","NSW","2680","2511","","","Short walk from street, 2 doors used, al so walk through grounds via Boonah Stree t enrance.","-34.2803000","146.0480000","1011505","Assisted","1231","36","3","1"
"2","NSW","Riverina","250","40","Griffith West","Current","Griffith Public School","Coolah St"," ","","GRIFFITH","NSW","2680","2512","","","Short walk from street, 2 doors same sid e of building- 1 in 1 out.","-34.2916000","146.0410000","1011604","Assisted","1108","77","2","1"
"2","NSW","Riverina","250","40","Grong Grong","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Riverina","250","40","Gundagai","Current","Gundagai High School","Hanley St"," ","","GUNDAGAI","NSW","2722","1279","","","Building fair distance from road, only o ne main gate ent to school, plenty parki ng in grounds avail. Level access -2 lar ge doors at front of buidling - exit via back doors available.","-35.0577000","148.1000000","1152408","Assisted","1124","73","2","1"
"2","NSW","Riverina","250","40","Gundagai South","Current","Gundagai South Public School","Luke St","","","GUNDAGAI SOUTH","NSW","2722","1280","","","Entrance from Luke st.","-35.0800970","148.1034490","1152409","Assisted","455","14","0","1"
"2","NSW","Riverina","250","40","Hanwood","Current","Hanwood Public School","School St"," ","","HANWOOD","NSW","2680","2514","","","2 Gates mainly used, main entrance via H anwood Road, side gate into car park via  School St, One door into classroom 2 sm all steps.","-34.3300000","146.0420000","1011706","Assisted","804","29","2","1"
"2","NSW","Riverina","250","40","Hillston","Current","Hillston Central School","62-80 Moore St"," ","","HILLSTON","NSW","2675","2520","","","Main gate entrance to school grounds in Moore St","-33.4798000","145.5400000","1010406","Assisted","710","51","2","1"
"2","NSW","Riverina","250","40","Humula","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Riverina","250","40","Illabo","Current","Illabo Public School","Layton St"," ","","ILLABO","NSW","2590","1283","","","Front gate mainly used - via Layton St -  long walk from street, 2 steps up onto verandah.","-34.8136000","147.7400000","1151105","Assisted","253","8","0","1"
"2","NSW","Riverina","250","40","Jingellic","Current","Jingellic Showgrounds","Jingellic South Rd","","","JINGELLIC","NSW","2642","799","Secretary's Office","","Entrance Jingellic Souths Rd","-35.9257000","147.6970000","1152904","Assisted","42","54","0","1"
"2","NSW","Riverina","250","40","Junee","Current","Junee High School","Lydia St"," ","","JUNEE","NSW","2663","1285","","","Building close to street, short walk dow n ramp, front door for entry, side door as exit. Car parking in grounds - howeve r entry via back door in Waratah St.","-34.8695000","147.5920000","1151205","Assisted","2125","87","4","1"
"2","NSW","Riverina","250","40","Kapooka","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Riverina","250","40","Khancoban","Current","Khancoban Community Hall","Mitchell Ave","","","KHANCOBAN","NSW","2642","800","","","Entrance Mitchell Ave","-36.2164000","148.1300000","1152907","Assisted","188","14","0","1"
"2","NSW","Riverina","250","40","Kooringal","Current","Kooringal Public School","Lake Albert Rd"," ","","KOORINGAL","NSW","2650","1289","","","Long walk from Lake Albert Road, closer entry via Cooinbal Cres. Also parking  in grounds via Cooinbal Cres.","-35.1487000","147.3730000","1162009","Assisted","1988","94","4","1"
"2","NSW","Riverina","250","40","Kooringal North","Current","Sturt Public School","White Ave"," ","","KOORINGAL","NSW","2650","1315","","","Building close to street, short walk dow n incline into assembly hall, sperate door used as exit. Limited off street pa rking.","-35.1367723","147.3773004","1162002","Assisted","1491","70","3","1"
"2","NSW","Riverina","250","40","Lacmalac","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Riverina","250","40","Ladysmith","Current","Ladysmith Public School","Tywong St"," ","","LADYSMITH","NSW","2652","1291","","","Main entrance only Tywong Street, car pa rking in grounds, up 2 steps into librar y. Fairly long walk from street.","-35.2093000","147.5110000","1162214","Assisted","252","12","0","1"
"2","NSW","Riverina","250","40","Lake Albert","Current","Lake Albert Public School","Main St"," ","","LAKE ALBERT","NSW","2650","1292","","","Fairly long walk from street, through ca r park, side entrance via park from Lake  Street.","-35.1738000","147.3800000","1162105","Assisted","2165","66","4","1"
"2","NSW","Riverina","250","40","Lake Wyangan","Current","Lake Wyangan Public School","Boorga Rd"," ","","LAKE WYANGAN","NSW","2680","2526","","","Long walk from street, up several steps into classroom. Also car parking avail d own laneway - shorter walk however uneve n surface in school grounds.","-34.2482000","146.0330000","1011402","Assisted","489","19","0","1"
"2","NSW","Riverina","250","40","Leeton","Current","Madonna Place Hall","Wade Ave"," ","","LEETON","NSW","2705","2527","","","Hall directly on to street. up 3 steps. One main entrance - several doors. Ramp at side.","-34.5536887","146.4042971","1011803","Assisted","1513","46","3","1"
"2","NSW","Riverina","250","40","Leeton North","Current","Leeton Public School","Mallee St","","","LEETON","NSW","2705","2528","","","Access from Mallee St or Wade Ave N","-34.5472200","146.4060800","1011807","Assisted","930","24","2","1"
"2","NSW","Riverina","250","40","Leeton Parkview","Current","Parkview Public School","Park Ave"," ","","LEETON","NSW","2705","2542","","","Building close to road, short walk down incline to c/room, 1 step into building, through corridor, side exit also 1 step out.","-34.5624000","146.3970000","1011810","Assisted","881","29","2","1"
"2","NSW","Riverina","250","40","Leeton South","Current","Gralee SSP School","Yanco Ave"," ","","LEETON","NSW","2705","2507","","","One street entrance only, short walk to building, ramp at front - steps for back  entrance. Child proof gates.","-34.5632000","146.4130000","1011811","Assisted","1163","46","2","1"
"2","NSW","Riverina","250","40","Mangoplah","Current","Mangoplah Community Hall","Kyeamba St","","","MANGOPLAH","NSW","2652","1295","","","Entrance Kyeamba St","-35.3773090","147.2547350","1162202","Assisted","166","11","0","1"
"2","NSW","Riverina","250","40","Marrar","Current","Marrar Public School","Centenary Dr"," ","","MARRAR","NSW","2652","1296","","","2 main entr- 1 from Centenery Dr-1 from See Street. Centenary Dr walk through school grounds, See St directly up ramp into classroom.","-34.8273220","147.3516169","1151013","Assisted","237","6","0","1"
"2","NSW","Riverina","250","40","Matong","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Riverina","250","40","Merriwagga","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Riverina","250","40","Mirrool","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Riverina","250","40","Mount Austin","Current","Mount Austin Public School","Bourke St"," ","","MOUNT AUSTIN","NSW","2650","1300","","","2 entrance both from Bourke St, main ent rance fair distance down covered walkway  up ramp - 1 step into classroom.","-35.1351000","147.3520000","1161803","Assisted","1714","112","3","1"
"2","NSW","Riverina","250","40","Murrami","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Riverina","250","40","Nangus","Current","Nangus Public School","Hulong St"," ","","NANGUS","NSW","2722","1304","","","Plenty parking in grounds - short walk t o building 2 steps onto verandah.","-35.0535000","147.9080000","1152410","Assisted","179","3","0","1"
"2","NSW","Riverina","250","40","Narrandera","Current","John O'Brien Hall","Larmer St"," ","","NARRANDERA","NSW","2700","2536","","","1 main entr generally used. Plenty off s t parks, 3 steps to be negotiated into b uilding.  Side entr has ramp.","-34.7494000","146.5550000","1012009","Assisted","840","49","2","1"
"2","NSW","Riverina","250","40","Narrandera East","Current","Narrandera High School","Elizabeth St","","","NARRANDERA","NSW","2700","2537","","","Hall close to Elizabeth St, short walk u p ramp into building.","-34.7435000","146.5660000","1012006","Assisted","612","21","2","0"
"2","NSW","Riverina","250","40","Narrandera West","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Riverina","250","40","Rankins Springs","Current","Rankins Springs War Memorial Hall","Boomerang St"," ","","RANKINS SPRINGS","NSW","2669","2545","","","Hall close to road, no gates, uneven sur face in parking area, small lip onto cov ered awning double doors at front entr.","-33.8418000","146.2620000","1010505","Assisted","132","6","0","1"
"2","NSW","Riverina","250","40","Rosewood","Current","Rosewood Public School","Humula St"," ","","ROSEWOOD","NSW","2652","829","","","Entrance Humula St","-35.6705000","147.8620000","1152801","None","185","15","0","1"
"2","NSW","Riverina","250","40","San Isidore","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Riverina","250","40","Sydney (Riverina)","Current","Sydney Town Hall","George St"," ","","SYDNEY","NSW","2000","14153","","Sydney Town Hall Square","via Town Hall Square","-33.8730501","151.2064528","1400114","Assisted","25","0","0","0"
"2","NSW","Riverina","250","40","Talbingo","Current","Talbingo Public School","Lampe St"," ","","TALBINGO","NSW","2720","1316","","","Entrance Lampe St","-35.5803000","148.3010000","1152603","Assisted","149","21","0","1"
"2","NSW","Riverina","250","40","Tallimba","Current","Tallimba Public School","Kikoira St"," ","","TALLIMBA","NSW","2669","2548","","","Entrance to school grounds: Main gate.","-33.9920000","146.8760000","1150106","Assisted","81","6","0","1"
"2","NSW","Riverina","250","40","Tarcutta","Current","Tarcutta Memorial Hall","Sydney St","","","TARCUTTA","NSW","2652","1317","","","Building directly on street, one main en trance only, no steps.","-35.2769000","147.7370000","1162208","Assisted","284","33","0","1"
"2","NSW","Riverina","250","40","Tatton","Current","Lutheran Primary School Wagga Wagga","Tamar Dr"," ","","TATTON","NSW","2650","1318","","","Steep walkway down from Tamar Dr. Plenty  off street parking. Fairly long walk to  classroom - level access. Designated di sabled car parking spot.","-35.1540000","147.3630000","1162115","Assisted","1385","39","3","1"
"2","NSW","Riverina","250","40","Temora","Current","Temora Recreation Centre","Anzac St","","","TEMORA","NSW","2666","1319","","","","-34.4441592","147.5358421","1150903","Assisted","1896","88","4","1"
"2","NSW","Riverina","250","40","Temora West","Current","St Johns Lutheran Church Hall","Vesper St"," ","","TEMORA","NSW","2666","12075","","","Best entry via Vesper St, into grounds, Hall located behind church, entry also v ia Parkes St. 2 steps into Hall. Plenty off street parking.","-34.4470000","147.5240000","1150901","Assisted","1280","15","3","0"
"2","NSW","Riverina","250","40","Tharbogang","Current","Tharbogang Public School","Braithwaite Rd"," ","","THARBOGANG","NSW","2680","2481","","","Fairly long walk from gate, front entran ce, car parking in grounds via Whites Rd entrance. 1 step onto verandah.","-34.2605645","145.9842136","1011702","Assisted","168","5","0","1"
"2","NSW","Riverina","250","40","Tolland","Current","Tolland Public School","Raye St"," ","","TOLLAND","NSW","2650","1321","","","Gates via Raye Street and Hawkes Place, car parking via Hawkes Place entrance. H all in centre of school block.","-35.1463000","147.3480000","1161806","Assisted","891","43","2","1"
"2","NSW","Riverina","250","40","Tooma","Current","Tooma Memorial Services Club","Walaregang Rd"," ","","TOOMA","NSW","2642","841","","","Entrance Walaregang Rd","-35.9648000","148.0580000","1152905","Assisted","90","2","0","1"
"2","NSW","Riverina","250","40","Tumbarumba","Current","Tumbarumba High School","William St"," ","","TUMBARUMBA","NSW","2653","842","","","Entrance William St","-35.7847000","148.0170000","1152903","Assisted","1304","79","3","1"
"2","NSW","Riverina","250","40","Tumblong","Current","Tumblong War Memorial Hall","Adelong Rd"," ","","TUMBLONG","NSW","2729","1323","","","One main entrance only, car parking at f ront, 3 steps into Hall. Uneven surface in Hall grounds.","-35.1500000","147.9980000","1152411","Assisted","170","7","0","1"
"2","NSW","Riverina","250","40","Tumut","Current","Tumut Public School","Wynyard St"," ","","TUMUT","NSW","2720","1324","","","Entrance Wynyard St","-35.3031000","148.2190000","1152703","Assisted","1374","61","3","1"
"2","NSW","Riverina","250","40","Tumut East","Current","Tumut High School","Bogong Pl"," ","","TUMUT","NSW","2720","11950","","","Entrance Bogong Pl","-35.3126000","148.2190000","1152707","Assisted","1214","71","3","1"
"2","NSW","Riverina","250","40","Turvey Park","Current","Turvey Park Public School","Halloran St"," ","","TURVEY PARK","NSW","2650","1326","","","Main entrance has 7 steps, car parking a t side and entry via ramp at back door. Both entrances unite in corridor thence into main Hall - no internal steps.","-35.1294000","147.3570000","1161704","Assisted","1478","56","3","1"
"2","NSW","Riverina","250","40","Turvey Park North","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
